t,x,y,pupil
2.4,0.6414,0.5969,3.662
2.433,0.6619,0.5826,3.249
2.467,0.6353,0.5883,3.59
2.5,0.6298,0.5923,3.665
2.533,0.6445,0.5818,3.265
2.567,0.6315,0.6004,3.72
2.6,0.6399,0.5768,3.565
2.633,0.6631,0.5842,3.589
2.667,0.6578,0.5819,3.81
2.7,0.6115,0.5778,3.798
2.733,0.6277,0.576,3.716
2.767,0.6329,0.5764,3.89
2.8,0.6606,0.5878,4.312
2.833,0.6503,0.5762,3.006
2.867,0.6308,0.5785,4.069
2.9,0.6354,0.5797,2.625
2.933,0.6353,0.5594,2.802
2.967,0.636,0.561,3.569
3.0,0.641,0.5886,3.509
3.033,0.6495,0.5793,3.18
3.067,0.6298,0.5786,3.316
3.1,0.6286,0.6112,3.261
3.133,0.628,0.5736,3.606
3.167,0.6428,0.5741,3.752
3.2,0.6395,0.5794,4.029
3.233,0.6427,0.5891,4.012
3.267,0.6401,0.5689,3.639
3.3,0.628,0.5739,3.359
3.333,0.6385,0.5649,3.777
3.367,0.6346,0.5596,3.734
3.4,0.6304,0.5834,3.48
3.433,0.6533,0.5591,4.032
3.467,0.6341,0.5601,3.705
3.5,0.6337,0.6021,4.108
3.533,0.6304,0.5752,3.293
3.567,0.4397,0.4462,3.097
3.6,0.4453,0.4687,3.53
3.633,0.4172,0.4649,3.855
3.667,0.4557,0.4714,4.191
3.7,0.4365,0.4322,3.377
3.733,0.4413,0.448,3.016
3.767,0.4207,0.4354,3.752
3.8,0.4377,0.4427,3.421
3.833,0.4483,0.4502,3.64
3.867,0.4119,0.4674,2.945
3.9,0.4332,0.4622,3.516
3.933,0.4157,0.4674,3.125
3.967,0.4494,0.4321,3.061
4.0,0.4329,0.4467,3.192
4.033,0.4505,0.4784,3.318
4.067,0.4319,0.454,3.542
4.1,0.4537,0.4581,3.851
4.133,0.4342,0.4471,3.516
4.167,0.4358,0.4482,3.038
4.2,0.4453,0.4575,4.031
4.233,0.4292,0.4626,3.132
4.267,0.4454,0.44,3.34
4.3,0.4169,0.4569,4.407
4.333,0.4542,0.4458,3.196
4.367,0.4226,0.4605,3.971
4.4,0.4292,0.4485,3.962
4.433,0.4276,0.4639,3.584
4.467,0.4081,0.4547,4.43
4.5,0.4389,0.4439,3.884
4.533,0.4223,0.4622,3.491
4.567,0.4232,0.4522,3.306
4.6,0.4245,0.4673,3.27
4.633,0.4163,0.461,3.505
4.667,0.4293,0.4579,3.282
4.7,0.4349,0.4424,3.8
4.733,0.4487,0.4606,3.992
4.767,0.4156,0.4577,3.051
4.8,0.4411,0.4444,2.83
4.833,0.4285,0.4506,3.589
4.867,0.4354,0.4809,3.48
4.9,0.4333,0.4442,4.633
4.933,0.4331,0.4544,4.057
4.967,0.4664,0.4507,3.235
5.0,0.4267,0.4608,2.844
5.033,0.4434,0.4752,3.681
5.067,0.431,0.4762,2.81
5.1,0.4264,0.4461,3.499
5.133,0.4337,0.4608,3.017
5.167,0.5376,0.4824,3.47
5.2,0.5775,0.4668,3.604
5.233,0.5584,0.4853,4.232
5.267,0.5858,0.4712,3.367
5.3,0.5653,0.4788,3.077
5.333,0.562,0.4652,3.757
5.367,0.5402,0.4664,3.363
5.4,0.5336,0.4656,3.398
5.433,0.5703,0.4878,4.147
5.467,0.5594,0.4864,3.975
5.5,0.5398,0.4807,3.398
5.533,0.5644,0.4449,2.481
5.567,0.5479,0.4723,3.15
5.6,0.5469,0.4483,3.533
5.633,0.5683,0.476,3.936
5.667,0.5509,0.5027,3.078
5.7,0.5533,0.4623,3.08
5.733,0.5451,0.4887,2.94
5.767,0.5579,0.4606,3.208
5.8,0.5603,0.4648,3.26
5.833,0.5635,0.4872,3.63
5.867,0.5522,0.4825,3.652
5.9,0.5678,0.4551,3.496
5.933,0.5691,0.4759,2.981
5.967,0.5706,0.4819,3.496
6.0,0.5779,0.4989,3.809
6.033,0.5433,0.463,2.793
6.067,0.5515,0.4882,3.581
6.1,0.5556,0.4766,3.716
6.133,0.5304,0.4949,4.025
6.167,0.5855,0.4801,3.492
6.2,0.5816,0.4974,3.421
6.233,0.5543,0.4845,3.392
6.267,0.5572,0.4811,2.978
6.3,0.565,0.4624,4.048
6.333,0.5522,0.4769,3.649
6.367,0.5785,0.465,3.932
6.4,0.5347,0.4981,3.236
6.433,0.5628,0.466,3.819
6.467,0.5734,0.4713,2.828
6.5,0.573,0.4618,3.422
6.533,0.5511,0.478,3.486
6.567,0.5608,0.473,3.688
6.6,0.5412,0.4661,3.653
6.633,0.5418,0.4816,3.045
6.667,0.5512,0.4649,3.63
6.7,0.5769,0.4606,3.239
6.733,0.5411,0.4725,4.058
6.767,0.5575,0.4795,3.808
6.8,0.5631,0.4875,4.124
6.833,0.5503,0.4777,3.081
6.867,0.575,0.4617,3.82
6.9,0.5636,0.4779,3.05
6.933,0.5592,0.4576,3.885
6.967,0.5574,0.4867,3.753
7.0,0.554,0.4702,3.209
7.033,0.5628,0.4745,3.436
7.067,0.5398,0.4555,3.502
7.1,0.5613,0.4632,3.631
7.133,0.5169,0.4762,3.825
7.167,0.5474,0.4552,3.757
7.2,0.5633,0.4736,2.915
7.233,0.5579,0.4917,3.12
7.267,0.4753,0.343,3.57
7.3,0.4949,0.3392,3.743
7.333,0.4739,0.3541,4.232
7.367,0.4664,0.3418,3.238
7.4,0.4809,0.3575,3.859
7.433,0.494,0.3568,4.148
7.467,0.4864,0.3581,3.348
7.5,0.4802,0.3753,3.26
7.533,0.4953,0.3599,3.665
7.567,0.4691,0.3692,3.402
7.6,0.4628,0.3658,3.548
7.633,0.4972,0.3498,3.558
7.667,0.481,0.3538,4.512
7.7,0.4597,0.3722,3.61
7.733,0.5014,0.3565,3.143
7.767,0.4719,0.3673,3.238
7.8,0.4721,0.3839,3.912
7.833,0.4707,0.37,4.147
7.867,0.4744,0.3486,3.428
7.9,0.4774,0.3623,4.23
7.933,0.5012,0.3634,4.359
7.967,0.4777,0.3753,3.783
8.0,0.4879,0.3697,3.863
8.033,0.4749,0.3458,4.209
8.067,0.4896,0.3682,3.903
8.1,0.4837,0.3629,3.381
8.133,0.4661,0.3501,3.89
8.167,0.4803,0.3526,3.24
8.2,0.5031,0.3637,3.507
8.233,0.4977,0.3726,3.763
8.267,0.4714,0.3423,3.774
8.3,0.4874,0.3613,3.078
8.333,0.4645,0.3648,3.392
8.367,0.4855,0.3676,4.41
8.4,0.4632,0.3631,3.278
8.433,0.4734,0.3669,3.419
8.467,0.4796,0.362,3.981
8.5,0.4651,0.3618,3.094
8.533,0.4847,0.3275,3.673
8.567,0.4866,0.3589,3.047
8.6,0.4804,0.3572,2.893
8.633,0.4701,0.3521,4.526
8.667,0.4825,0.3754,3.921
8.7,0.458,0.3573,3.404
8.733,0.4826,0.3665,3.204
8.767,0.4111,0.4414,4.591
8.8,0.3957,0.4318,3.257
8.833,0.3905,0.4425,2.647
8.867,0.4099,0.4285,2.605
8.9,0.4301,0.4416,3.703
8.933,0.4003,0.4265,3.481
8.967,0.3957,0.4252,4.304
9.0,0.4183,0.4474,3.977
9.033,0.4148,0.4605,3.867
9.067,0.4086,0.4545,3.128
9.1,0.4149,0.4686,3.545
9.133,0.4129,0.4553,3.848
9.167,0.4172,0.4485,3.811
9.2,0.4093,0.4582,3.824
9.233,0.4094,0.4457,3.535
9.267,0.3877,0.4257,3.377
9.3,0.3992,0.4419,4.008
9.333,0.4073,0.449,3.338
9.367,0.4161,0.4607,4.052
9.4,0.4101,0.4449,3.747
9.433,0.4001,0.4264,3.346
9.467,0.4068,0.4486,3.141
9.5,0.4018,0.4787,3.53
9.533,0.4087,0.4287,4.05
9.567,0.4045,0.4422,3.709
9.6,0.4073,0.4571,3.791
9.633,0.4393,0.4496,3.846
9.667,0.4199,0.4371,3.506
9.7,0.424,0.4333,2.477
9.733,0.4187,0.4459,3.493
9.767,0.414,0.43,3.011
9.8,0.399,0.4489,3.679
9.833,0.408,0.4544,3.836
9.867,0.387,0.4535,3.495
9.9,0.4159,0.4249,3.582
9.933,0.3922,0.4402,3.758
9.967,0.3784,0.4392,3.332
10.0,0.4252,0.4581,3.907
10.033,0.4177,0.4372,3.716
10.067,0.4176,0.4364,3.168
10.1,0.3957,0.4523,3.878
10.133,0.3802,0.4472,2.905
10.167,0.4028,0.438,3.482
10.2,0.3998,0.4393,3.317
10.233,0.394,0.4585,3.658
10.267,0.3963,0.4307,3.739
10.3,0.5036,0.4772,4.536
10.333,0.5152,0.4591,3.446
10.367,0.5162,0.4767,3.651
10.4,0.4758,0.4659,3.546
10.433,0.5087,0.4709,3.44
10.467,0.5092,0.4592,3.997
10.5,0.513,0.4651,2.856
10.533,0.5031,0.4624,3.57
10.567,0.5049,0.4679,3.998
10.6,0.5173,0.46,3.262
10.633,0.5176,0.4649,3.775
10.667,0.5031,0.4697,3.156
10.7,0.5349,0.4783,3.519
10.733,0.5158,0.4842,3.51
10.767,0.4959,0.4872,3.702
10.8,0.517,0.4636,3.034
10.833,0.5098,0.4672,3.346
10.867,0.5203,0.4513,3.568
10.9,0.5295,0.4697,3.809
10.933,0.5192,0.4732,3.205
10.967,0.513,0.4865,3.627
11.0,0.522,0.4535,3.286
11.033,0.5083,0.4855,3.737
11.067,0.5129,0.4799,3.522
11.1,0.499,0.4718,3.413
11.133,0.5192,0.4856,3.828
11.167,0.5046,0.4578,3.862
11.2,0.4905,0.471,3.77
11.233,0.5176,0.4687,3.476
11.267,0.5136,0.4841,3.443
11.3,0.5336,0.4672,3.628
11.333,0.5133,0.4822,3.402
11.367,0.531,0.4637,3.344
11.4,0.5035,0.4465,4.162
11.433,0.5163,0.4762,4.237
11.467,0.5133,0.4485,3.123
11.5,0.5222,0.4627,4.147
11.533,0.5044,0.4911,3.681
11.567,0.5117,0.4623,3.211
11.6,0.5202,0.4591,3.761
11.633,0.503,0.4516,3.701
11.667,0.519,0.4896,3.935
11.7,0.509,0.5481,3.585
11.733,0.5044,0.5942,3.939
11.767,0.5103,0.6005,3.248
11.8,0.5638,0.581,3.063
11.833,0.542,0.5773,3.319
11.867,0.5072,0.582,3.548
11.9,0.5468,0.5876,3.511
11.933,0.5265,0.5889,3.614
11.967,0.5321,0.5736,2.876
12.0,0.5313,0.6026,3.539
12.033,0.5215,0.5882,3.821
12.067,0.5332,0.5711,3.27
12.1,0.524,0.5779,4.168
12.133,0.5362,0.5734,3.4
12.167,0.5148,0.5938,3.8
12.2,0.5164,0.5717,4.226
12.233,0.5378,0.5982,3.664
12.267,0.5495,0.5933,3.542
12.3,0.5173,0.5618,4.071
12.333,0.5337,0.5701,3.837
12.367,0.5372,0.5901,3.539
12.4,0.5345,0.5949,3.227
12.433,0.5111,0.5642,3.414
12.467,0.5239,0.5607,2.95
12.5,0.5521,0.586,3.253
12.533,0.5261,0.5689,3.297
12.567,0.5638,0.4776,3.027
12.6,0.5791,0.4778,3.532
12.633,0.5676,0.5011,3.328
12.667,0.5635,0.4764,3.983
12.7,0.5806,0.478,3.135
12.733,0.5598,0.4843,2.824
12.767,0.5687,0.4846,3.232
12.8,0.5736,0.4876,3.02
12.833,0.57,0.5165,3.631
12.867,0.5603,0.4749,3.315
12.9,0.5747,0.4748,2.863
12.933,0.5605,0.4737,4.032
12.967,0.5875,0.5062,3.389
13.0,0.5881,0.4743,2.913
13.033,0.5788,0.4648,3.401
13.067,0.5878,0.498,3.259
13.1,0.585,0.4811,3.995
13.133,0.5871,0.4877,3.434
13.167,0.5693,0.4964,2.763
13.2,0.5608,0.494,3.477
13.233,0.5725,0.4955,3.83
13.267,0.5578,0.4731,4.974
13.3,0.5655,0.4756,2.882
13.333,0.5892,0.4963,3.671
13.367,0.5681,0.5115,4.008
13.4,0.5746,0.5046,3.641
13.433,0.5744,0.4899,4.138
13.467,0.5779,0.4633,3.563
13.5,0.5785,0.4792,3.264
13.533,0.5661,0.4871,3.904
13.567,0.584,0.49,2.934
13.6,0.5406,0.4808,3.137
13.633,0.5624,0.4828,3.702
13.667,0.5718,0.4764,3.396
13.7,0.5559,0.4903,4.564
13.733,0.5589,0.4953,3.151
13.767,0.5647,0.5008,3.709
13.8,0.575,0.496,2.855
13.833,0.577,0.4778,4.247
13.867,0.5764,0.4877,3.212
13.9,0.5604,0.446,3.002
13.933,0.5729,0.4692,3.59
13.967,0.587,0.4893,3.187
14.0,0.4838,0.6171,3.734
14.033,0.4553,0.6103,4.175
14.067,0.4808,0.6046,3.548
14.1,0.4341,0.6096,4.184
14.133,0.4683,0.6331,3.125
14.167,0.4817,0.6215,3.306
14.2,0.4627,0.6234,3.0
14.233,0.45,0.6151,3.729
14.267,0.4584,0.6203,3.415
14.3,0.4438,0.6197,4.028
14.333,0.431,0.628,3.604
14.367,0.4525,0.606,3.247
14.4,0.4596,0.6095,3.423
14.433,0.4638,0.6044,4.064
14.467,0.4561,0.618,3.434
14.5,0.4606,0.6137,3.092
14.533,0.4559,0.6202,3.489
14.567,0.4725,0.6098,3.628
14.6,0.461,0.5984,3.401
14.633,0.4624,0.6187,3.553
14.667,0.4706,0.6388,2.922
14.7,0.434,0.6221,3.87
14.733,0.4659,0.6318,3.316
14.767,0.4518,0.5914,4.004
14.8,0.4759,0.5988,3.891
14.833,0.4788,0.629,3.295
14.867,0.4819,0.611,3.237
14.9,0.4672,0.6293,3.719
14.933,0.4504,0.6205,4.001
14.967,0.4676,0.6123,3.257
15.0,0.4678,0.6143,3.332
15.033,0.4614,0.6151,4.419
15.067,0.4587,0.6187,3.748
15.1,0.4752,0.5967,3.515
15.133,0.463,0.6058,3.329
15.167,0.4553,0.615,3.973
15.2,0.443,0.6119,3.67
15.233,0.4609,0.6224,3.635
15.267,0.4606,0.6282,3.519
15.3,0.4733,0.587,3.287
15.333,0.4678,0.6331,3.695
15.367,0.4591,0.6197,3.554
15.4,0.4815,0.6238,3.427
15.433,0.4787,0.606,3.013
15.467,0.4652,0.611,3.274
15.5,0.45,0.6139,2.712
15.533,0.4593,0.59,3.279
15.567,0.4894,0.5999,3.705
15.6,0.4515,0.5815,3.329
15.633,0.4655,0.5937,3.116
15.667,0.4774,0.6158,2.938
15.7,0.4794,0.5802,3.367
15.733,0.4925,0.5984,3.541
15.767,0.4529,0.5745,3.626
15.8,0.5085,0.5847,3.082
15.833,0.4856,0.5873,3.747
15.867,0.4557,0.6005,4.215
15.9,0.4968,0.6017,3.981
15.933,0.4503,0.5741,3.441
15.967,0.4611,0.5903,3.329
16.0,0.4601,0.6006,3.419
16.033,0.4813,0.5761,3.361
16.067,0.4887,0.584,3.513
16.1,0.4648,0.5917,3.577
16.133,0.4839,0.5941,3.332
16.167,0.4677,0.592,2.363
16.2,0.4686,0.5865,3.575
16.233,0.4684,0.6008,3.229
16.267,0.4704,0.5807,3.488
16.3,0.4836,0.5679,3.357
16.333,0.4803,0.5845,3.18
16.367,0.4692,0.5741,3.166
16.4,0.482,0.5696,2.643
16.433,0.455,0.5866,4.377
16.467,0.4442,0.5807,3.264
16.5,0.4878,0.5747,3.621
16.533,0.479,0.5735,2.967
16.567,0.4842,0.5881,3.673
16.6,0.4773,0.5987,3.356
16.633,0.491,0.5853,3.972
16.667,0.4802,0.582,3.842
16.7,0.4863,0.5965,3.484
16.733,0.4845,0.5748,3.605
16.767,0.4822,0.5909,3.359
16.8,0.4447,0.5868,3.303
16.833,0.4649,0.567,3.718
16.867,0.4861,0.5879,3.65
16.9,0.4716,0.5885,2.882
16.933,0.5116,0.4398,2.635
16.967,0.4943,0.4407,3.66
17.0,0.5066,0.4559,3.923
17.033,0.5084,0.4285,3.709
17.067,0.5121,0.4612,3.36
17.1,0.5098,0.4419,3.922
17.133,0.5005,0.4368,3.369
17.167,0.5006,0.4415,3.94
17.2,0.525,0.4404,3.654
17.233,0.5157,0.4665,3.645
17.267,0.5157,0.4631,3.589
17.3,0.5336,0.4393,4.027
17.333,0.4968,0.4399,3.657
17.367,0.5344,0.4542,2.825
17.4,0.4993,0.4258,3.673
17.433,0.4926,0.4426,3.566
17.467,0.5169,0.4638,3.102
17.5,0.5205,0.458,4.084
17.533,0.4961,0.43,3.569
17.567,0.49,0.462,3.391
17.6,0.5247,0.4446,3.99
17.633,0.4997,0.4609,3.555
17.667,0.5075,0.4671,3.632
17.7,0.5061,0.4618,2.757
17.733,0.4972,0.4615,3.419
17.767,0.5029,0.4498,3.534
17.8,0.5026,0.4481,3.389
17.833,0.5179,0.4612,3.706
17.867,0.5113,0.4453,2.909
17.9,0.5038,0.4431,3.019
17.933,0.5228,0.4338,3.881
17.967,0.4967,0.4423,3.072
18.0,0.5017,0.4415,3.849
18.033,0.5121,0.4563,3.843
18.067,0.517,0.4328,3.861
18.1,0.5192,0.4615,2.959
18.133,0.507,0.4426,3.585
18.167,0.4863,0.4437,3.578
18.2,0.5265,0.4392,3.936
18.233,0.5073,0.4763,3.87
18.267,0.5058,0.4565,3.34
18.3,0.5205,0.4546,3.229
18.333,0.5064,0.4532,3.689
18.367,0.4807,0.4582,4.014
18.4,0.5216,0.457,3.815
18.433,0.5224,0.4606,3.19
18.467,0.5153,0.4319,4.21
18.5,0.5248,0.4509,3.374
18.533,0.5139,0.4335,3.766
18.567,0.5054,0.4531,3.831
18.6,0.5114,0.4411,4.668
18.633,0.5588,0.5658,3.371
18.667,0.5224,0.59,3.23
18.7,0.5549,0.577,3.749
18.733,0.5444,0.5585,4.3
18.767,0.5497,0.5784,3.425
18.8,0.5391,0.5704,2.789
18.833,0.541,0.5832,2.456
18.867,0.5437,0.5634,3.962
18.9,0.5251,0.5625,3.474
18.933,0.5498,0.5584,3.628
18.967,0.5354,0.5924,3.324
19.0,0.544,0.5498,2.898
19.033,0.534,0.5697,3.71
19.067,0.5595,0.5673,3.504
19.1,0.548,0.5789,3.363
19.133,0.5473,0.5633,3.926
19.167,0.5342,0.5633,3.782
19.2,0.5449,0.5714,3.279
19.233,0.5713,0.5704,2.748
19.267,0.553,0.5701,2.839
19.3,0.5423,0.5643,4.104
19.333,0.5376,0.5761,3.433
19.367,0.5404,0.5505,3.817
19.4,0.5229,0.5883,2.915
19.433,0.5442,0.5978,2.845
19.467,0.5452,0.5787,3.648
19.5,0.5528,0.5721,3.095
19.533,0.5462,0.5706,3.401
19.567,0.5399,0.5671,3.91
19.6,0.5712,0.5609,3.745
19.633,0.5569,0.595,3.875
19.667,0.5425,0.5761,3.236
19.7,0.5527,0.5959,3.759
19.733,0.5559,0.6084,3.468
19.767,0.5314,0.5704,3.417
19.8,0.5429,0.6014,3.403
19.833,0.546,0.5799,4.021
19.867,0.5581,0.5712,2.987
19.9,0.5448,0.5704,4.259
19.933,0.5507,0.5608,2.702
19.967,0.5409,0.5725,3.71
20.0,0.543,0.5712,3.472
20.033,0.5474,0.5747,2.843
20.067,0.504,0.5829,3.159
20.1,0.5715,0.5809,3.413
20.133,0.5445,0.57,3.387
20.167,0.5515,0.5651,3.489
20.2,0.57,0.5656,3.486
20.233,0.5514,0.5687,3.415
20.267,0.5233,0.5792,3.62
20.3,0.5483,0.5794,3.766
20.333,0.5485,0.5675,3.558
20.367,0.4322,0.3212,3.861
20.4,0.4127,0.3102,3.372
20.433,0.4267,0.3231,3.692
20.467,0.4085,0.3208,3.802
20.5,0.4269,0.3342,3.484
20.533,0.4081,0.3354,3.221
20.567,0.4243,0.3306,4.022
20.6,0.4249,0.3142,3.93
20.633,0.4057,0.3238,3.556
20.667,0.4161,0.3204,3.416
20.7,0.4086,0.3251,2.909
20.733,0.4147,0.308,3.472
20.767,0.3986,0.3213,3.527
20.8,0.4412,0.329,3.817
20.833,0.4383,0.3259,3.298
20.867,0.4291,0.3246,3.061
20.9,0.4068,0.3282,3.795
20.933,0.4088,0.3547,4.413
20.967,0.4177,0.3281,3.303
21.0,0.4192,0.3225,3.655
21.033,0.4135,0.3122,3.018
21.067,0.4309,0.3239,3.614
21.1,0.4162,0.3552,3.709
21.133,0.4179,0.3371,3.578
21.167,0.4134,0.3372,3.921
21.2,0.4197,0.3396,3.222
21.233,0.4297,0.3343,3.113
21.267,0.4068,0.3248,2.713
21.3,0.4152,0.3183,3.485
21.333,0.4154,0.3284,3.987
21.367,0.406,0.3341,3.343
21.4,0.4156,0.3258,3.308
21.433,0.4149,0.3214,3.463
21.467,0.4037,0.3257,3.655
21.5,0.4681,0.5333,3.805
21.533,0.4986,0.565,3.172
21.567,0.4915,0.5305,3.184
21.6,0.4835,0.5342,3.373
21.633,0.4794,0.5553,3.317
21.667,0.4825,0.5536,3.18
21.7,0.4895,0.5352,3.649
21.733,0.4829,0.5356,4.126
21.767,0.5009,0.5248,3.81
21.8,0.4827,0.544,2.772
21.833,0.4898,0.5268,3.12
21.867,0.494,0.549,3.062
21.9,0.4727,0.5399,2.998
21.933,0.4837,0.5356,3.978
21.967,0.4892,0.5347,3.616
22.0,0.48,0.5274,4.245
22.033,0.4791,0.551,3.596
22.067,0.4878,0.5369,3.794
22.1,0.47,0.5489,3.668
22.133,0.4653,0.5357,3.803
22.167,0.4945,0.5299,3.432
22.2,0.4968,0.5453,3.882
22.233,0.4992,0.5297,3.967
22.267,0.4895,0.5363,2.873
22.3,0.4919,0.5301,2.687
22.333,0.4818,0.5442,3.502
22.367,0.5028,0.5474,3.714
22.4,0.4873,0.5355,3.725
22.433,0.4899,0.524,3.673
22.467,0.4699,0.5769,2.609
22.5,0.494,0.5424,3.752
22.533,0.4919,0.5328,3.213
22.567,0.4842,0.5482,3.341
22.6,0.4838,0.5342,3.554
22.633,0.5184,0.6035,3.99
22.667,0.496,0.5865,3.837
22.7,0.5114,0.5993,3.527
22.733,0.4913,0.6167,3.424
22.767,0.5192,0.6157,3.119
22.8,0.494,0.595,3.356
22.833,0.4966,0.5931,4.128
22.867,0.5107,0.5852,3.227
22.9,0.4974,0.5945,3.627
22.933,0.4968,0.6025,3.246
22.967,0.5103,0.5841,3.802
23.0,0.4978,0.5995,4.345
23.033,0.509,0.5793,4.029
23.067,0.5028,0.6011,4.161
23.1,0.5092,0.6026,3.538
23.133,0.502,0.6009,3.208
23.167,0.4961,0.6076,3.832
23.2,0.5077,0.6197,3.821
23.233,0.5158,0.606,3.635
23.267,0.4925,0.6185,3.645
23.3,0.4899,0.6027,3.632
23.333,0.5184,0.5995,3.304
23.367,0.4878,0.6103,3.346
23.4,0.4874,0.6207,3.969
23.433,0.4931,0.6321,2.835
23.467,0.5229,0.597,3.295
23.5,0.4868,0.6028,3.234
23.533,0.4868,0.5985,3.324
23.567,0.4831,0.6013,3.288
23.6,0.5149,0.6014,3.229
23.633,0.503,0.5936,3.379
23.667,0.4935,0.5955,3.319
23.7,0.4846,0.6181,2.744
23.733,0.5288,0.6028,3.93
23.767,0.4925,0.5886,3.64
23.8,0.495,0.5926,3.576
23.833,0.4915,0.605,3.581
23.867,0.4931,0.6123,3.618
23.9,0.5205,0.6118,3.439
23.933,0.4692,0.5881,4.006
23.967,0.4869,0.6007,3.202
24.0,0.4821,0.6033,3.843
24.033,0.4981,0.623,3.245
24.067,0.5064,0.5939,3.38
24.1,0.5098,0.6187,3.748
24.133,0.5055,0.5988,3.312
24.167,0.5019,0.6064,3.544
24.2,0.4938,0.6169,3.599
24.233,0.4448,0.4704,3.041
24.267,0.4439,0.4711,3.52
24.3,0.4366,0.4772,3.808
24.333,0.4174,0.4641,3.246
24.367,0.4328,0.4773,3.134
24.4,0.4334,0.469,4.107
24.433,0.4618,0.4703,3.242
24.467,0.4224,0.4851,3.697
24.5,0.4672,0.4656,3.726
24.533,0.4525,0.4707,3.31
24.567,0.4434,0.4664,3.785
24.6,0.474,0.4658,3.361
24.633,0.4444,0.4872,3.747
24.667,0.4291,0.4977,3.944
24.7,0.459,0.4575,4.136
24.733,0.4411,0.4556,3.246
24.767,0.4638,0.4629,3.04
24.8,0.4469,0.4824,3.375
24.833,0.4393,0.4726,2.708
24.867,0.4435,0.4615,3.738
24.9,0.4266,0.4683,3.471
24.933,0.4449,0.4442,3.417
24.967,0.4375,0.4602,3.678
25.0,0.4421,0.4706,2.881
25.033,0.4417,0.4747,3.305
25.067,0.4396,0.4716,4.092
25.1,0.4397,0.4654,3.549
25.133,0.4289,0.4691,3.408
25.167,0.4512,0.4666,3.919
25.2,0.4545,0.4772,4.348
25.233,0.4408,0.467,2.911
25.267,0.4321,0.4738,4.305
25.3,0.4284,0.4697,3.532
25.333,0.4623,0.4917,2.986
25.367,0.4474,0.4693,3.544
25.4,0.4222,0.4592,3.636
25.433,0.4575,0.4898,2.941
25.467,0.4492,0.4708,3.84
25.5,0.4621,0.4722,3.271
25.533,0.4443,0.4761,3.822
25.567,0.4578,0.4716,3.449
25.6,0.4322,0.4865,3.451
25.633,0.4498,0.4672,3.083
25.667,0.4505,0.4696,3.457
25.7,0.4336,0.4844,3.077
25.733,0.4321,0.4815,3.598
25.767,0.4509,0.4837,3.39
25.8,0.4248,0.4416,3.058
25.833,0.4429,0.4773,3.072
25.867,0.4506,0.4833,3.862
25.9,0.3968,0.462,3.768
25.933,0.4615,0.7541,2.828
25.967,0.487,0.747,3.408
26.0,0.4593,0.7306,4.092
26.033,0.4751,0.7626,4.081
26.067,0.4594,0.7203,4.565
26.1,0.4864,0.7496,3.528
26.133,0.4737,0.7419,3.607
