t,x,y,pupil
3.933,0.7912,0.2044,3.237
3.967,0.7874,0.1774,3.716
4.0,0.7749,0.1625,3.888
4.033,0.7791,0.2277,2.717
4.067,0.8022,0.1942,3.177
4.1,0.8431,0.1729,3.939
4.133,0.8053,0.1854,3.25
4.167,0.7822,0.2203,3.324
4.2,0.8113,0.1834,3.576
4.233,0.4034,0.1998,3.12
4.267,0.4565,0.1961,3.642
4.3,0.462,0.1984,3.983
4.333,0.4206,0.209,3.976
4.367,0.4716,0.1831,3.918
4.4,0.457,0.1729,3.395
4.433,0.4398,0.1873,3.417
4.467,0.452,0.1614,3.729
4.5,0.4371,0.1769,3.426
4.533,0.4495,0.1545,3.672
4.567,0.459,0.2217,3.605
4.6,0.4131,0.1603,4.291
4.633,0.4614,0.1786,3.689
4.667,0.4161,0.1878,3.25
4.7,0.4547,0.1754,3.772
4.733,0.4686,0.2101,3.415
4.767,0.4694,0.1556,3.291
4.8,0.4363,0.1588,3.301
4.833,0.4868,0.1843,3.464
4.867,0.4715,0.1885,3.635
4.9,0.4518,0.1634,3.856
4.933,0.4715,0.2214,3.695
4.967,0.4436,0.1638,3.982
5.0,0.4516,0.1858,3.252
5.033,0.4497,0.179,3.945
5.067,0.4817,0.1989,3.506
5.1,0.8471,0.8712,3.737
5.133,0.8423,0.8747,3.19
5.167,0.8026,0.8761,3.502
5.2,0.8977,0.8698,3.472
5.233,0.8341,0.8938,3.583
5.267,0.8658,0.8622,3.334
5.3,0.8101,0.8811,2.792
5.333,0.8586,0.8903,3.572
5.367,0.8599,0.9074,3.226
5.4,0.8902,0.8719,3.007
5.433,0.8735,0.8706,3.725
5.467,0.8624,0.8622,3.306
5.5,0.8286,0.8908,4.039
5.533,0.8578,0.8865,3.571
5.567,0.8719,0.9188,3.234
5.6,0.8504,0.8913,3.046
5.633,0.8315,0.8564,3.134
5.667,0.8708,0.8938,3.171
5.7,0.8719,0.8979,4.094
5.733,0.8817,0.8822,3.688
5.767,0.8473,0.8522,3.93
5.8,0.8518,0.8516,3.319
5.833,0.8326,0.8326,3.733
5.867,0.8799,0.8465,3.492
5.9,0.8232,0.8664,2.629
5.933,0.8569,0.8476,3.092
5.967,0.8569,0.8476,2.779
6.0,0.8569,0.8476,3.657
6.033,0.8569,0.8476,3.365
6.067,0.8569,0.8476,3.658
6.1,0.8569,0.8476,2.643
6.133,0.8569,0.8476,4.201
6.167,0.8569,0.8476,4.137
6.2,0.8569,0.8476,4.154
6.233,0.8569,0.8476,3.144
6.267,0.8569,0.8476,3.262
6.3,0.8569,0.8476,3.139
6.333,0.8569,0.8476,2.86
6.367,0.8569,0.8476,2.94
6.4,0.8569,0.8476,3.377
6.433,0.8569,0.8476,3.293
6.467,0.8569,0.8476,3.719
6.5,0.8569,0.8476,3.226
6.533,0.8569,0.8476,3.539
6.567,0.8569,0.8476,2.808
6.6,0.8569,0.8476,2.992
6.633,0.8569,0.8476,2.807
6.667,0.8569,0.8476,3.636
6.7,0.8569,0.8476,3.973
6.733,0.8569,0.8476,3.482
6.767,0.8569,0.8476,3.525
6.8,0.8569,0.8476,3.843
6.833,0.8569,0.8476,3.256
6.867,0.8569,0.8476,3.859
6.9,0.8569,0.8476,3.226
6.933,0.8569,0.8476,4.177
6.967,0.8569,0.8476,3.769
7.0,0.8569,0.8476,3.351
7.033,0.8569,0.8476,3.861
7.067,0.8569,0.8476,3.74
7.1,0.8569,0.8476,3.966
7.133,0.8569,0.8476,3.587
7.167,0.8569,0.8476,4.188
7.2,0.8569,0.8476,3.716
7.233,0.8569,0.8476,4.014
7.267,0.8569,0.8476,3.52
7.3,0.8569,0.8476,3.599
7.333,0.8569,0.8476,3.543
7.367,0.8569,0.8476,3.237
7.4,0.8569,0.8476,4.338
7.433,0.8569,0.8476,3.542
7.467,0.8569,0.8476,4.136
7.5,0.8569,0.8476,2.889
7.533,0.8569,0.8476,2.416
7.567,0.8569,0.8476,3.656
7.6,0.8569,0.8476,3.383
7.633,0.8569,0.8476,3.435
7.667,0.8569,0.8476,3.43
7.7,0.8569,0.8476,3.528
7.733,0.8569,0.8476,2.65
7.767,0.8569,0.8476,4.07
7.8,0.8569,0.8476,3.892
7.833,0.8569,0.8476,3.188
7.867,0.8569,0.8476,4.269
7.9,0.8569,0.8476,2.836
7.933,0.8569,0.8476,3.432
7.967,0.8569,0.8476,3.755
8.0,0.8569,0.8476,3.397
8.033,0.8569,0.8476,3.799
8.067,0.8569,0.8476,4.086
8.1,0.8569,0.8476,3.027
8.133,0.8569,0.8476,3.674
8.167,0.8569,0.8476,3.424
8.2,0.8569,0.8476,3.123
8.233,0.8569,0.8476,3.428
8.267,0.8569,0.8476,3.247
8.3,0.8569,0.8476,3.784
8.333,0.8569,0.8476,3.317
8.367,0.8569,0.8476,3.17
8.4,0.8569,0.8476,3.123
8.433,0.8569,0.8476,3.992
8.467,0.8569,0.8476,3.477
8.5,0.8569,0.8476,3.064
8.533,0.8569,0.8476,3.946
8.567,0.8569,0.8476,3.154
8.6,0.8569,0.8476,3.234
8.633,0.8569,0.8476,3.056
8.667,0.8569,0.8476,3.702
8.7,0.8569,0.8476,3.873
8.733,0.8569,0.8476,3.978
8.767,0.8569,0.8476,3.273
8.8,0.8569,0.8476,3.33
8.833,0.8569,0.8476,3.593
8.867,0.8569,0.8476,3.164
8.9,0.8569,0.8476,4.6
8.933,0.8569,0.8476,3.782
8.967,0.8569,0.8476,3.421
9.0,0.8569,0.8476,3.864
9.033,0.8569,0.8476,3.518
9.067,0.8569,0.8476,2.758
9.1,0.8569,0.8476,3.486
9.133,0.8569,0.8476,3.197
9.167,0.8569,0.8476,2.35
9.2,0.8569,0.8476,3.506
9.233,0.8569,0.8476,3.153
9.267,0.8569,0.8476,4.168
9.3,0.8569,0.8476,3.697
9.333,0.8569,0.8476,3.038
9.367,0.8569,0.8476,3.901
9.4,0.8569,0.8476,3.439
9.433,0.8569,0.8476,3.041
9.467,0.8569,0.8476,3.553
9.5,0.8569,0.8476,2.972
9.533,0.8569,0.8476,3.027
9.567,0.8569,0.8476,3.098
9.6,0.8569,0.8476,2.587
9.633,0.8569,0.8476,3.502
9.667,0.8569,0.8476,4.281
9.7,0.8569,0.8476,3.287
9.733,0.8569,0.8476,2.575
9.767,0.8569,0.8476,3.495
9.8,0.8569,0.8476,4.191
9.833,0.8569,0.8476,3.601
9.867,0.8569,0.8476,3.319
9.9,0.8569,0.8476,3.123
9.933,0.8569,0.8476,3.33
9.967,0.8569,0.8476,3.172
10.0,0.8569,0.8476,2.919
10.033,0.8569,0.8476,3.794
10.067,0.8569,0.8476,3.241
10.1,0.8569,0.8476,2.782
10.133,0.8569,0.8476,3.76
10.167,0.8569,0.8476,3.534
10.2,0.8569,0.8476,3.556
10.233,0.8569,0.8476,3.888
10.267,0.8569,0.8476,2.681
10.3,0.8569,0.8476,3.337
10.333,0.8569,0.8476,3.714
10.367,0.8569,0.8476,2.51
10.4,0.8569,0.8476,3.574
10.433,0.8569,0.8476,3.538
10.467,0.8569,0.8476,3.16
10.5,0.8569,0.8476,3.26
10.533,0.8569,0.8476,3.06
10.567,0.8569,0.8476,4.207
10.6,0.8569,0.8476,3.011
10.633,0.8569,0.8476,3.072
10.667,0.8569,0.8476,4.093
10.7,0.8569,0.8476,3.861
10.733,0.8569,0.8476,3.204
10.767,0.8569,0.8476,3.013
10.8,0.8569,0.8476,4.58
10.833,0.8569,0.8476,4.038
10.867,0.8569,0.8476,2.912
10.9,0.8569,0.8476,2.896
10.933,0.8569,0.8476,3.477
10.967,0.8569,0.8476,2.905
11.0,0.8569,0.8476,3.309
11.033,0.8569,0.8476,2.996
11.067,0.8569,0.8476,3.795
11.1,0.8569,0.8476,2.997
11.133,0.8569,0.8476,4.389
11.167,0.8569,0.8476,3.811
11.2,0.8569,0.8476,3.017
11.233,0.8569,0.8476,3.802
11.267,0.8569,0.8476,3.814
11.3,0.8569,0.8476,3.463
11.333,0.8569,0.8476,4.127
11.367,0.8569,0.8476,3.963
11.4,0.8569,0.8476,3.661
11.433,0.8569,0.8476,3.895
11.467,0.8569,0.8476,2.64
11.5,0.8569,0.8476,3.07
11.533,0.8569,0.8476,3.513
11.567,0.8569,0.8476,3.661
11.6,0.8569,0.8476,3.658
11.633,0.8569,0.8476,3.832
11.667,0.8569,0.8476,3.929
11.7,0.8569,0.8476,3.897
11.733,0.8569,0.8476,3.429
11.767,0.8569,0.8476,3.451
11.8,0.8569,0.8476,3.813
11.833,0.8569,0.8476,3.431
11.867,0.8569,0.8476,4.333
11.9,0.8569,0.8476,3.139
11.933,0.8569,0.8476,3.767
11.967,0.8569,0.8476,4.018
12.0,0.8569,0.8476,4.108
12.033,0.8569,0.8476,2.989
12.067,0.8569,0.8476,3.907
12.1,0.8569,0.8476,3.413
12.133,0.8569,0.8476,3.63
12.167,0.8569,0.8476,3.565
12.2,0.8569,0.8476,2.789
12.233,0.8569,0.8476,3.391
12.267,0.8569,0.8476,3.323
12.3,0.8569,0.8476,3.08
12.333,0.8569,0.8476,3.55
12.367,0.8569,0.8476,3.097
12.4,0.8569,0.8476,3.02
12.433,0.8569,0.8476,3.716
12.467,0.8569,0.8476,2.787
12.5,0.8569,0.8476,3.021
12.533,0.8569,0.8476,3.509
12.567,0.8569,0.8476,3.496
12.6,0.8569,0.8476,3.159
12.633,0.8569,0.8476,3.798
12.667,0.8569,0.8476,3.018
12.7,0.8569,0.8476,3.207
12.733,0.8569,0.8476,3.762
12.767,0.8569,0.8476,2.642
12.8,0.8569,0.8476,3.091
12.833,0.8569,0.8476,3.468
12.867,0.8569,0.8476,3.483
12.9,0.8569,0.8476,2.847
12.933,0.8569,0.8476,3.648
12.967,0.8569,0.8476,3.42
13.0,0.8569,0.8476,2.904
13.033,0.8569,0.8476,3.172
13.067,0.8569,0.8476,3.176
13.1,0.8569,0.8476,3.664
13.133,0.8569,0.8476,3.232
13.167,0.8569,0.8476,2.952
13.2,0.8569,0.8476,3.063
13.233,0.8569,0.8476,3.217
13.267,0.8569,0.8476,4.082
13.3,0.8569,0.8476,3.06
13.333,0.8569,0.8476,3.806
13.367,0.8569,0.8476,3.763
13.4,0.8569,0.8476,3.136
13.433,0.8569,0.8476,3.738
13.467,0.8569,0.8476,3.318
13.5,0.8569,0.8476,3.921
13.533,0.8569,0.8476,3.785
13.567,0.8569,0.8476,4.234
13.6,0.8569,0.8476,3.782
13.633,0.8569,0.8476,3.321
13.667,0.8569,0.8476,2.97
13.7,0.8569,0.8476,3.197
13.733,0.8569,0.8476,3.642
13.767,0.8569,0.8476,3.553
13.8,0.8569,0.8476,3.636
13.833,0.8569,0.8476,4.117
13.867,0.8569,0.8476,4.064
13.9,0.8569,0.8476,3.384
13.933,0.8569,0.8476,3.458
13.967,0.8569,0.8476,3.271
14.0,0.8569,0.8476,3.39
14.033,0.8569,0.8476,3.691
14.067,0.8569,0.8476,2.994
14.1,0.8569,0.8476,3.447
14.133,0.8569,0.8476,3.76
14.167,0.8569,0.8476,3.558
14.2,0.8569,0.8476,3.319
14.233,0.8569,0.8476,4.004
14.267,0.8569,0.8476,2.93
14.3,0.8569,0.8476,3.724
14.333,0.8569,0.8476,3.789
14.367,0.8569,0.8476,4.23
14.4,0.8569,0.8476,3.377
14.433,0.8569,0.8476,3.641
14.467,0.8569,0.8476,3.194
14.5,0.8569,0.8476,3.732
14.533,0.8569,0.8476,2.301
14.567,0.8569,0.8476,3.306
14.6,0.8569,0.8476,2.912
14.633,0.8569,0.8476,3.767
14.667,0.8569,0.8476,3.495
14.7,0.8569,0.8476,3.421
14.733,0.8569,0.8476,3.352
14.767,0.8569,0.8476,3.266
14.8,0.8569,0.8476,3.091
14.833,0.8569,0.8476,3.648
14.867,0.8569,0.8476,3.558
14.9,0.8569,0.8476,3.204
14.933,0.8569,0.8476,3.951
14.967,0.8569,0.8476,3.412
15.0,0.8569,0.8476,3.592
15.033,0.8569,0.8476,4.129
15.067,0.8569,0.8476,3.436
15.1,0.8569,0.8476,4.001
15.133,0.8569,0.8476,3.529
15.167,0.8569,0.8476,3.987
15.2,0.8569,0.8476,3.637
15.233,0.8569,0.8476,3.711
15.267,0.8569,0.8476,3.058
15.3,0.8569,0.8476,4.458
15.333,0.8569,0.8476,3.198
15.367,0.8569,0.8476,3.26
15.4,0.8569,0.8476,2.582
15.433,0.8569,0.8476,3.231
15.467,0.8569,0.8476,3.911
15.5,0.8569,0.8476,3.72
15.533,0.8569,0.8476,3.492
15.567,0.8569,0.8476,4.4
15.6,0.8569,0.8476,3.535
15.633,0.8569,0.8476,4.128
15.667,0.8569,0.8476,3.738
15.7,0.8569,0.8476,4.203
15.733,0.8569,0.8476,3.337
15.767,0.8569,0.8476,3.903
15.8,0.8569,0.8476,3.322
15.833,0.8569,0.8476,3.603
15.867,0.8569,0.8476,3.822
15.9,0.8569,0.8476,4.332
15.933,0.8569,0.8476,3.113
15.967,0.8569,0.8476,3.642
16.0,0.8569,0.8476,3.281
16.033,0.8569,0.8476,4.396
16.067,0.8569,0.8476,3.311
16.1,0.8569,0.8476,3.078
16.133,0.8569,0.8476,2.713
16.167,0.8569,0.8476,3.294
16.2,0.8569,0.8476,3.646
16.233,0.8569,0.8476,3.375
16.267,0.8569,0.8476,3.344
16.3,0.8569,0.8476,3.525
16.333,0.8569,0.8476,3.003
16.367,0.8569,0.8476,3.769
16.4,0.8569,0.8476,3.554
16.433,0.8569,0.8476,3.433
16.467,0.8569,0.8476,3.717
16.5,0.8569,0.8476,3.221
16.533,0.8569,0.8476,3.148
16.567,0.8569,0.8476,3.641
16.6,0.8569,0.8476,3.553
16.633,0.8569,0.8476,3.262
16.667,0.8569,0.8476,3.172
16.7,0.8569,0.8476,3.238
16.733,0.8569,0.8476,2.786
16.767,0.8569,0.8476,3.526
16.8,0.8569,0.8476,3.302
16.833,0.8569,0.8476,3.82
16.867,0.8569,0.8476,3.754
16.9,0.8569,0.8476,2.891
16.933,0.8569,0.8476,3.567
16.967,0.8569,0.8476,2.976
17.0,0.8569,0.8476,3.584
17.033,0.8569,0.8476,2.988
17.067,0.8569,0.8476,3.014
17.1,0.8569,0.8476,4.002
17.133,0.8569,0.8476,3.757
17.167,0.8569,0.8476,4.046
17.2,0.8569,0.8476,3.454
17.233,0.8569,0.8476,3.528
17.267,0.8569,0.8476,2.949
17.3,0.8569,0.8476,3.812
17.333,0.8569,0.8476,3.788
17.367,0.8569,0.8476,3.466
17.4,0.8569,0.8476,3.107
17.433,0.8569,0.8476,2.854
17.467,0.8569,0.8476,3.19
17.5,0.8569,0.8476,3.458
17.533,0.8569,0.8476,3.437
17.567,0.8569,0.8476,3.532
17.6,0.8569,0.8476,3.003
17.633,0.8569,0.8476,3.238
17.667,0.8569,0.8476,3.424
17.7,0.8569,0.8476,2.603
17.733,0.8569,0.8476,3.225
17.767,0.8569,0.8476,3.385
17.8,0.8569,0.8476,3.751
17.833,0.8569,0.8476,3.46
17.867,0.8569,0.8476,3.566
17.9,0.8569,0.8476,4.081
17.933,0.8569,0.8476,3.116
17.967,0.8569,0.8476,2.604
18.0,0.8569,0.8476,2.946
18.033,0.8569,0.8476,3.626
18.067,0.8569,0.8476,3.436
18.1,0.8569,0.8476,3.879
18.133,0.8569,0.8476,3.573
18.167,0.8569,0.8476,3.457
18.2,0.8569,0.8476,3.811
18.233,0.8569,0.8476,3.533
18.267,0.8569,0.8476,3.19
18.3,0.8569,0.8476,3.523
18.333,0.8569,0.8476,3.299
18.367,0.8569,0.8476,4.307
18.4,0.8569,0.8476,2.583
18.433,0.8569,0.8476,3.488
18.467,0.8569,0.8476,4.338
18.5,0.8569,0.8476,3.188
18.533,0.8569,0.8476,2.741
18.567,0.8569,0.8476,3.289
18.6,0.8569,0.8476,2.815
18.633,0.8569,0.8476,3.312
18.667,0.8569,0.8476,3.876
18.7,0.8569,0.8476,4.037
18.733,0.8569,0.8476,4.014
18.767,0.8569,0.8476,3.914
18.8,0.8569,0.8476,3.028
18.833,0.8569,0.8476,2.537
18.867,0.8569,0.8476,2.847
18.9,0.8569,0.8476,3.643
18.933,0.8569,0.8476,3.037
18.967,0.8569,0.8476,3.549
19.0,0.8569,0.8476,3.103
19.033,0.8569,0.8476,3.381
19.067,0.8569,0.8476,3.772
19.1,0.8569,0.8476,3.67
19.133,0.8569,0.8476,2.96
19.167,0.8569,0.8476,3.572
19.2,0.8569,0.8476,4.094
19.233,0.8569,0.8476,3.585
19.267,0.8569,0.8476,4.065
19.3,0.8569,0.8476,4.467
19.333,0.8569,0.8476,3.912
19.367,0.8569,0.8476,2.733
19.4,0.8569,0.8476,3.447
19.433,0.8569,0.8476,3.671
19.467,0.8569,0.8476,3.416
19.5,0.8569,0.8476,3.189
19.533,0.8569,0.8476,3.078
19.567,0.8569,0.8476,3.317
19.6,0.8569,0.8476,3.856
19.633,0.8569,0.8476,3.708
19.667,0.8569,0.8476,3.938
19.7,0.8569,0.8476,3.71
19.733,0.8569,0.8476,3.448
19.767,0.8569,0.8476,3.648
19.8,0.8569,0.8476,2.719
19.833,0.8569,0.8476,3.673
19.867,0.8569,0.8476,3.451
19.9,0.8569,0.8476,3.349
19.933,0.8569,0.8476,3.468
19.967,0.8569,0.8476,3.548
20.0,0.8569,0.8476,3.55
20.033,0.8569,0.8476,4.001
20.067,0.8569,0.8476,3.82
20.1,0.8569,0.8476,3.69
20.133,0.8569,0.8476,3.502
20.167,0.8569,0.8476,3.346
20.2,0.8569,0.8476,4.053
20.233,0.8569,0.8476,3.652
20.267,0.8569,0.8476,3.912
20.3,0.8569,0.8476,3.191
20.333,0.8569,0.8476,2.799
20.367,0.8569,0.8476,2.723
20.4,0.8569,0.8476,3.512
20.433,0.8569,0.8476,3.974
20.467,0.8569,0.8476,2.974
20.5,0.8569,0.8476,3.694
20.533,0.8569,0.8476,3.578
20.567,0.8569,0.8476,3.136
20.6,0.8569,0.8476,3.212
20.633,0.8569,0.8476,3.394
20.667,0.8569,0.8476,3.333
20.7,0.8569,0.8476,3.699
20.733,0.8569,0.8476,3.661
20.767,0.8569,0.8476,3.224
20.8,0.8569,0.8476,3.779
20.833,0.8569,0.8476,4.432
20.867,0.8569,0.8476,3.045
20.9,0.8569,0.8476,3.214
20.933,0.8569,0.8476,3.949
20.967,0.8569,0.8476,3.704
21.0,0.8569,0.8476,3.268
21.033,0.8569,0.8476,4.3
21.067,0.8569,0.8476,3.04
21.1,0.8569,0.8476,2.737
21.133,0.8569,0.8476,3.699
21.167,0.8569,0.8476,3.826
21.2,0.8569,0.8476,3.639
21.233,0.8569,0.8476,3.341
21.267,0.8569,0.8476,2.876
21.3,0.8569,0.8476,3.14
21.333,0.8569,0.8476,3.908
21.367,0.8569,0.8476,3.539
21.4,0.8569,0.8476,3.979
21.433,0.8569,0.8476,3.527
21.467,0.8569,0.8476,3.136
21.5,0.8569,0.8476,3.459
21.533,0.8569,0.8476,3.889
21.567,0.8569,0.8476,3.446
21.6,0.8569,0.8476,3.909
21.633,0.8569,0.8476,3.684
21.667,0.8569,0.8476,3.877
21.7,0.8569,0.8476,2.671
21.733,0.8569,0.8476,3.651
21.767,0.8569,0.8476,3.209
21.8,0.8569,0.8476,3.657
21.833,0.8569,0.8476,4.233
21.867,0.8569,0.8476,3.749
21.9,0.8569,0.8476,3.828
21.933,0.8569,0.8476,3.666
21.967,0.8569,0.8476,3.518
22.0,0.8569,0.8476,3.45
22.033,0.8569,0.8476,3.295
22.067,0.8569,0.8476,3.394
22.1,0.8569,0.8476,3.711
22.133,0.8569,0.8476,3.625
22.167,0.8569,0.8476,3.994
22.2,0.8569,0.8476,3.435
22.233,0.8569,0.8476,3.152
22.267,0.8569,0.8476,3.372
22.3,0.8569,0.8476,3.909
22.333,0.8569,0.8476,2.662
22.367,0.8569,0.8476,3.829
22.4,0.8569,0.8476,3.71
22.433,0.8569,0.8476,3.224
22.467,0.8569,0.8476,4.078
22.5,0.8569,0.8476,3.308
22.533,0.8569,0.8476,3.503
22.567,0.8569,0.8476,3.623
22.6,0.8569,0.8476,3.748
22.633,0.8569,0.8476,3.761
22.667,0.8569,0.8476,2.912
22.7,0.8569,0.8476,2.954
22.733,0.8569,0.8476,3.895
22.767,0.8569,0.8476,3.461
22.8,0.8569,0.8476,3.152
22.833,0.8569,0.8476,3.242
22.867,0.8569,0.8476,3.254
22.9,0.8569,0.8476,3.79
22.933,0.8569,0.8476,3.089
22.967,0.8569,0.8476,4.348
23.0,0.8569,0.8476,3.028
23.033,0.8569,0.8476,3.152
23.067,0.8569,0.8476,3.656
23.1,0.8569,0.8476,3.5
23.133,0.8569,0.8476,3.998
23.167,0.8569,0.8476,3.148
23.2,0.8569,0.8476,3.46
23.233,0.8569,0.8476,3.499
23.267,0.8569,0.8476,3.057
23.3,0.8569,0.8476,4.002
23.333,0.8569,0.8476,3.565
23.367,0.8569,0.8476,3.451
23.4,0.8569,0.8476,3.334
23.433,0.8569,0.8476,2.277
23.467,0.8569,0.8476,3.567
23.5,0.8569,0.8476,2.807
23.533,0.8569,0.8476,3.291
23.567,0.8569,0.8476,3.619
23.6,0.8569,0.8476,3.378
23.633,0.8569,0.8476,3.14
23.667,0.8569,0.8476,2.661
23.7,0.8569,0.8476,3.32
23.733,0.8569,0.8476,3.652
23.767,0.8569,0.8476,3.227
23.8,0.8569,0.8476,3.789
23.833,0.8569,0.8476,3.674
23.867,0.8569,0.8476,3.173
23.9,0.8569,0.8476,3.339
23.933,0.8569,0.8476,3.647
23.967,0.8569,0.8476,4.084
24.0,0.8569,0.8476,3.042
24.033,0.8569,0.8476,4.285
24.067,0.8569,0.8476,3.101
24.1,0.8569,0.8476,3.479
24.133,0.8569,0.8476,3.04
24.167,0.8569,0.8476,3.535
24.2,0.8569,0.8476,3.307
24.233,0.8569,0.8476,3.734
24.267,0.8569,0.8476,3.556
24.3,0.8569,0.8476,3.718
24.333,0.8569,0.8476,4.102
24.367,0.8569,0.8476,3.005
24.4,0.8569,0.8476,3.159
24.433,0.8569,0.8476,3.811
24.467,0.8569,0.8476,3.471
24.5,0.8569,0.8476,4.149
24.533,0.8569,0.8476,3.358
24.567,0.8569,0.8476,3.065
24.6,0.8569,0.8476,3.138
24.633,0.8569,0.8476,2.673
24.667,0.8569,0.8476,3.062
24.7,0.8569,0.8476,3.48
24.733,0.8569,0.8476,3.822
24.767,0.8569,0.8476,3.32
24.8,0.8569,0.8476,2.842
24.833,0.8569,0.8476,3.926
24.867,0.8569,0.8476,3.257
24.9,0.8569,0.8476,2.454
24.933,0.8569,0.8476,2.618
24.967,0.8569,0.8476,2.964
25.0,0.8569,0.8476,3.724
25.033,0.8569,0.8476,3.578
25.067,0.8569,0.8476,4.021
25.1,0.8569,0.8476,3.153
25.133,0.8569,0.8476,3.246
25.167,0.8569,0.8476,2.884
25.2,0.8569,0.8476,4.052
25.233,0.8569,0.8476,2.437
25.267,0.8569,0.8476,2.908
25.3,0.8569,0.8476,3.003
25.333,0.8569,0.8476,3.68
25.367,0.8569,0.8476,3.03
25.4,0.8569,0.8476,3.365
25.433,0.8569,0.8476,2.798
25.467,0.8569,0.8476,2.903
25.5,0.8569,0.8476,2.778
25.533,0.8569,0.8476,3.662
25.567,0.8569,0.8476,3.207
25.6,0.8569,0.8476,2.848
25.633,0.8569,0.8476,3.598
25.667,0.8569,0.8476,3.634
25.7,0.8569,0.8476,3.264
25.733,0.8569,0.8476,4.477
25.767,0.8569,0.8476,3.311
25.8,0.8569,0.8476,3.429
25.833,0.8569,0.8476,3.721
25.867,0.8569,0.8476,3.126
25.9,0.8569,0.8476,3.392
25.933,0.8569,0.8476,3.26
25.967,0.8569,0.8476,4.016
