t,x,y,pupil
2.3,0.5979,0.5802,4.039
2.333,0.5883,0.5854,3.683
2.367,0.578,0.6035,3.395
2.4,0.5702,0.5767,3.491
2.433,0.5992,0.6077,3.657
2.467,0.5804,0.5805,3.226
2.5,0.6022,0.5796,2.979
2.533,0.5908,0.618,2.974
2.567,0.5776,0.6145,3.115
2.6,0.6247,0.6137,3.591
2.633,0.6168,0.5745,2.956
2.667,0.59,0.6008,4.067
2.7,0.5768,0.5659,3.17
2.733,0.5734,0.5881,3.162
2.767,0.5904,0.5805,3.793
2.8,0.5711,0.5777,3.401
2.833,0.6032,0.6302,3.591
2.867,0.5698,0.5948,3.038
2.9,0.58,0.5637,3.618
2.933,0.5909,0.6471,2.464
2.967,0.576,0.5963,3.336
3.0,0.583,0.6034,3.381
3.033,0.6215,0.6137,3.177
3.067,0.4431,0.3629,3.074
3.1,0.4679,0.3951,3.328
3.133,0.4638,0.3372,4.038
3.167,0.4451,0.3777,4.272
3.2,0.452,0.3491,4.223
3.233,0.4848,0.3655,3.665
3.267,0.4809,0.3681,3.135
3.3,0.4668,0.3823,2.809
3.333,0.4578,0.3911,3.51
3.367,0.4723,0.3958,4.075
3.4,0.4864,0.351,3.976
3.433,0.4648,0.3752,2.946
3.467,0.4851,0.365,3.239
3.5,0.4663,0.3851,3.093
3.533,0.4662,0.3707,3.381
3.567,0.4771,0.3978,3.487
3.6,0.4853,0.366,2.879
3.633,0.459,0.3571,3.495
3.667,0.4571,0.3699,3.927
3.7,0.4174,0.3767,3.263
3.733,0.4383,0.3666,3.653
3.767,0.4634,0.3694,3.407
3.8,0.4362,0.3851,3.699
3.833,0.4763,0.3651,3.213
3.867,0.4636,0.3757,3.783
3.9,0.4726,0.3751,3.811
3.933,0.4699,0.3888,2.976
3.967,0.4414,0.3772,3.549
4.0,0.4186,0.3637,3.219
4.033,0.6862,0.3716,3.112
4.067,0.7226,0.3353,3.827
4.1,0.6853,0.2844,3.352
4.133,0.7254,0.3572,3.624
4.167,0.714,0.3228,3.109
4.2,0.6947,0.3428,3.433
4.233,0.6998,0.3053,3.108
4.267,0.7648,0.3181,3.757
4.3,0.7147,0.3784,4.121
4.333,0.7075,0.3372,3.232
4.367,0.7066,0.3247,3.282
4.4,0.7271,0.3349,3.839
4.433,0.7024,0.3422,3.308
4.467,0.7267,0.3412,3.183
4.5,0.7088,0.3389,4.06
4.533,0.7441,0.3203,3.179
4.567,0.6982,0.3467,3.676
4.6,0.679,0.366,3.296
4.633,0.7181,0.3404,3.567
4.667,0.7061,0.3022,3.831
4.7,0.6938,0.3492,3.691
4.733,0.7239,0.3637,2.904
4.767,0.7258,0.377,2.88
4.8,0.6995,0.3608,3.582
4.833,0.7238,0.349,3.69
4.867,0.705,0.3363,3.3
4.9,0.7691,0.3311,3.673
4.933,0.807,0.3334,3.284
4.967,0.7835,0.3389,2.863
5.0,0.7536,0.3571,3.062
5.033,0.7962,0.3565,3.748
5.067,0.8052,0.3407,3.427
5.1,0.7759,0.356,2.787
5.133,0.7649,0.349,4.004
5.167,0.7936,0.3163,3.972
5.2,0.8278,0.3407,4.189
5.233,0.793,0.345,3.602
5.267,0.7747,0.3344,3.172
5.3,0.7563,0.357,4.232
5.333,0.7754,0.35,3.563
5.367,0.7606,0.3432,3.73
5.4,0.7629,0.3343,3.242
5.433,0.7582,0.3089,2.759
5.467,0.7897,0.3099,3.632
5.5,0.7717,0.2962,3.775
5.533,0.8046,0.3627,3.45
5.567,0.769,0.3313,3.524
5.6,0.7827,0.324,3.388
5.633,0.7755,0.3031,3.476
5.667,0.7962,0.3211,3.628
5.7,0.7031,0.5305,3.105
5.733,0.736,0.5641,3.432
5.767,0.7536,0.5707,3.064
5.8,0.7338,0.5479,3.569
5.833,0.7119,0.5461,3.773
5.867,0.7369,0.5641,3.991
5.9,0.7192,0.6053,3.678
5.933,0.676,0.5439,3.587
5.967,0.7181,0.5444,3.528
6.0,0.7008,0.5737,3.297
6.033,0.749,0.5366,2.991
6.067,0.7213,0.54,3.705
6.1,0.7361,0.557,3.261
6.133,0.7446,0.5717,3.629
6.167,0.7245,0.5965,3.778
6.2,0.7276,0.5382,3.621
6.233,0.7321,0.5677,4.009
6.267,0.7281,0.5728,3.667
6.3,0.71,0.5751,3.498
6.333,0.7156,0.5371,3.747
6.367,0.7352,0.5599,2.933
6.4,0.7098,0.5599,3.374
6.433,0.749,0.5458,3.463
6.467,0.705,0.5919,3.174
6.5,0.7495,0.5708,3.875
6.533,0.7312,0.5574,3.686
6.567,0.6985,0.5782,3.051
6.6,0.7259,0.5617,3.684
6.633,0.7421,0.5394,3.563
6.667,0.7386,0.5795,3.206
6.7,0.6813,0.5791,2.88
6.733,0.7452,0.5661,3.404
6.767,0.734,0.5834,3.458
6.8,0.4043,0.3404,3.26
6.833,0.3725,0.3517,3.372
6.867,0.3976,0.3328,3.777
6.9,0.3747,0.3482,4.235
6.933,0.4165,0.3513,3.62
6.967,0.3886,0.3556,3.198
7.0,0.3858,0.3602,3.57
7.033,0.3737,0.3406,3.188
7.067,0.4324,0.3612,3.205
7.1,0.3827,0.3336,3.638
7.133,0.4012,0.3453,3.81
7.167,0.4005,0.3427,2.932
7.2,0.4298,0.3453,3.691
7.233,0.372,0.3675,3.891
7.267,0.389,0.3555,3.929
7.3,0.4025,0.3481,5.001
7.333,0.3874,0.3453,3.953
7.367,0.3966,0.3557,3.646
7.4,0.3903,0.3836,3.21
7.433,0.4062,0.3551,3.929
7.467,0.3976,0.3348,3.222
7.5,0.4107,0.3423,3.751
7.533,0.4243,0.3544,2.901
7.567,0.3973,0.3346,3.132
7.6,0.4152,0.3629,3.448
7.633,0.4076,0.341,3.561
7.667,0.4056,0.3766,3.831
7.7,0.3802,0.366,3.404
7.733,0.3869,0.3454,3.602
7.767,0.4191,0.3228,2.582
7.8,0.451,0.3523,3.464
7.833,0.3951,0.5532,3.815
7.867,0.3972,0.5366,3.361
7.9,0.4105,0.4916,2.872
7.933,0.4073,0.518,3.632
7.967,0.4054,0.5052,3.979
8.0,0.4188,0.5036,2.83
8.033,0.3939,0.5215,3.42
8.067,0.4037,0.5222,3.171
8.1,0.37,0.508,3.873
8.133,0.4366,0.5647,3.777
8.167,0.3883,0.5289,3.283
8.2,0.396,0.5661,3.872
8.233,0.4084,0.5468,4.105
8.267,0.4043,0.5302,3.697
8.3,0.391,0.5401,3.417
8.333,0.413,0.5396,3.541
8.367,0.4023,0.5288,3.146
8.4,0.4049,0.5454,3.796
8.433,0.3641,0.5521,3.457
8.467,0.3878,0.5147,3.958
8.5,0.3843,0.5092,3.709
8.533,0.3777,0.515,3.589
8.567,0.4104,0.4996,4.016
8.6,0.5496,0.7827,3.217
8.633,0.5611,0.8435,3.042
8.667,0.587,0.8029,2.333
8.7,0.5827,0.8249,2.833
8.733,0.5824,0.8195,3.394
8.767,0.5627,0.8178,3.464
8.8,0.5451,0.8662,3.687
8.833,0.5659,0.8118,4.01
8.867,0.5603,0.8423,3.449
8.9,0.5306,0.8408,4.054
8.933,0.5229,0.839,3.656
8.967,0.5576,0.8268,3.377
9.0,0.5488,0.8182,3.251
9.033,0.5549,0.8044,3.815
9.067,0.5759,0.8452,2.959
9.1,0.5478,0.8056,3.565
9.133,0.5508,0.8032,3.514
9.167,0.5394,0.8119,4.701
9.2,0.5721,0.863,4.324
9.233,0.5721,0.8189,3.562
9.267,0.5835,0.8042,2.782
9.3,0.5273,0.828,3.296
9.333,0.5595,0.8244,3.447
9.367,0.5444,0.8394,3.495
9.4,0.5785,0.7913,3.836
9.433,0.5672,0.8248,2.774
9.467,0.1079,0.0295,3.191
9.5,0.1098,0.0255,2.956
9.533,0.1187,0.0148,2.585
9.567,0.097,0.037,3.793
9.6,0.0959,0.0391,3.775
9.633,0.0972,0.0201,4.307
9.667,0.1098,0.029,2.788
9.7,0.1224,0.0712,3.216
9.733,0.1062,0.0231,4.07
9.767,0.1084,0.0287,3.201
9.8,0.112,0.0045,2.661
9.833,0.0922,0.026,2.989
9.867,0.0986,0.0447,2.828
9.9,0.1101,0.0353,3.723
9.933,0.101,0.0506,2.603
9.967,0.0981,0.0027,4.006
10.0,0.1331,0.0342,2.861
10.033,0.0986,0.0236,3.223
10.067,0.119,0.0178,3.657
10.1,0.1246,0.0388,2.971
10.133,0.1396,0.0057,3.091
10.167,0.1031,0.0036,3.737
10.2,0.1096,0.0421,3.338
10.233,0.0972,0.0298,3.431
10.267,0.1061,0.0391,3.592
10.3,0.102,0.0128,3.631
10.333,0.0952,0.0259,3.431
10.367,0.1074,0.0,3.698
10.4,0.0868,0.0599,3.273
10.433,0.0913,0.0,3.628
10.467,0.0833,0.0045,3.297
10.5,0.1136,0.0417,3.266
10.533,0.1403,0.0379,3.364
10.567,0.1188,0.0032,4.134
10.6,0.1177,0.0476,3.607
10.633,0.1145,0.0423,2.971
10.667,0.0903,0.0308,3.38
10.7,0.1237,0.0,3.363
10.733,0.0852,0.0,4.297
10.767,0.1217,0.0433,3.528
10.8,0.0879,0.0619,3.767
10.833,0.0633,0.0266,3.365
10.867,0.6161,0.8506,3.487
10.9,0.5962,0.8298,3.826
10.933,0.6526,0.818,3.617
10.967,0.6236,0.8354,4.289
11.0,0.6509,0.8282,3.313
11.033,0.6127,0.8367,3.18
11.067,0.6094,0.8346,3.367
11.1,0.6257,0.7989,3.379
11.133,0.5973,0.8038,3.317
11.167,0.6217,0.8201,3.309
11.2,0.6152,0.8691,4.054
11.233,0.6352,0.8511,2.898
11.267,0.5947,0.8368,4.223
11.3,0.6318,0.849,2.85
11.333,0.6052,0.816,3.403
11.367,0.599,0.8526,3.858
11.4,0.6204,0.8404,3.581
11.433,0.6372,0.8134,3.076
11.467,0.627,0.8146,3.345
11.5,0.6322,0.8455,3.522
11.533,0.6554,0.8346,3.645
11.567,0.6267,0.7976,3.821
11.6,0.6433,0.8734,3.006
11.633,0.6177,0.8193,3.699
11.667,0.6188,0.834,3.752
11.7,0.6069,0.8186,2.865
11.733,0.6179,0.817,3.539
11.767,0.6358,0.8518,3.785
11.8,0.6548,0.8423,3.425
11.833,0.6191,0.8519,3.171
11.867,0.4415,0.7405,3.574
11.9,0.4793,0.7561,4.02
11.933,0.4525,0.7477,3.1
11.967,0.4344,0.7525,4.025
12.0,0.4972,0.7555,3.458
12.033,0.4948,0.7435,3.058
12.067,0.4823,0.7677,3.029
12.1,0.4748,0.7369,4.42
12.133,0.4803,0.7365,3.323
12.167,0.4658,0.7663,3.694
12.2,0.4854,0.719,4.554
12.233,0.4704,0.7368,3.883
12.267,0.4785,0.7208,3.171
12.3,0.4953,0.751,3.78
12.333,0.4696,0.7744,3.127
12.367,0.4688,0.7567,3.33
12.4,0.4805,0.7334,3.124
12.433,0.4668,0.7272,4.061
12.467,0.4956,0.7516,3.363
12.5,0.4738,0.7713,2.993
12.533,0.4555,0.7397,4.368
12.567,0.4992,0.7622,4.371
12.6,0.4464,0.757,3.406
12.633,0.4568,0.7192,4.184
12.667,0.5043,0.7525,3.691
12.7,0.4586,0.7219,3.545
12.733,0.4575,0.7488,2.98
12.767,0.4873,0.7494,3.081
12.8,0.4903,0.7406,3.024
12.833,0.49,0.7842,3.429
12.867,0.49,0.7842,4.053
12.9,0.49,0.7842,2.929
12.933,0.49,0.7842,3.361
12.967,0.49,0.7842,3.168
13.0,0.49,0.7842,3.808
13.033,0.49,0.7842,3.581
13.067,0.49,0.7842,3.682
13.1,0.49,0.7842,3.082
13.133,0.49,0.7842,3.345
13.167,0.49,0.7842,3.071
13.2,0.49,0.7842,3.208
13.233,0.49,0.7842,3.031
13.267,0.49,0.7842,3.355
13.3,0.49,0.7842,4.64
13.333,0.49,0.7842,3.697
13.367,0.49,0.7842,3.027
13.4,0.49,0.7842,3.274
13.433,0.49,0.7842,2.738
13.467,0.49,0.7842,3.671
13.5,0.49,0.7842,3.739
13.533,0.49,0.7842,3.506
13.567,0.49,0.7842,3.541
13.6,0.49,0.7842,3.108
13.633,0.49,0.7842,3.449
13.667,0.49,0.7842,3.647
13.7,0.49,0.7842,4.212
13.733,0.49,0.7842,4.174
13.767,0.49,0.7842,3.96
13.8,0.49,0.7842,3.262
13.833,0.49,0.7842,3.732
13.867,0.49,0.7842,3.688
13.9,0.49,0.7842,3.849
13.933,0.49,0.7842,3.235
13.967,0.49,0.7842,3.019
14.0,0.49,0.7842,3.697
14.033,0.49,0.7842,3.249
14.067,0.49,0.7842,3.499
14.1,0.49,0.7842,3.25
14.133,0.49,0.7842,4.237
14.167,0.49,0.7842,4.002
14.2,0.49,0.7842,3.178
14.233,0.49,0.7842,3.685
14.267,0.49,0.7842,3.828
14.3,0.49,0.7842,3.268
14.333,0.49,0.7842,3.433
14.367,0.49,0.7842,3.194
14.4,0.49,0.7842,3.851
14.433,0.49,0.7842,2.47
14.467,0.49,0.7842,3.684
14.5,0.49,0.7842,3.711
14.533,0.49,0.7842,2.833
14.567,0.49,0.7842,3.469
14.6,0.49,0.7842,3.571
14.633,0.49,0.7842,3.348
14.667,0.49,0.7842,3.519
14.7,0.49,0.7842,3.547
14.733,0.49,0.7842,4.389
14.767,0.49,0.7842,3.616
14.8,0.49,0.7842,3.169
14.833,0.49,0.7842,3.803
14.867,0.49,0.7842,4.215
14.9,0.49,0.7842,4.302
14.933,0.49,0.7842,3.459
14.967,0.49,0.7842,2.764
15.0,0.49,0.7842,3.523
15.033,0.49,0.7842,3.379
15.067,0.49,0.7842,3.744
15.1,0.49,0.7842,4.127
15.133,0.49,0.7842,3.651
15.167,0.49,0.7842,3.164
15.2,0.49,0.7842,3.413
15.233,0.49,0.7842,3.475
15.267,0.49,0.7842,3.232
15.3,0.49,0.7842,3.112
15.333,0.49,0.7842,3.788
15.367,0.49,0.7842,3.606
15.4,0.49,0.7842,3.478
15.433,0.49,0.7842,3.463
15.467,0.49,0.7842,4.188
15.5,0.49,0.7842,3.216
15.533,0.49,0.7842,3.762
15.567,0.49,0.7842,3.695
15.6,0.49,0.7842,3.194
15.633,0.49,0.7842,2.718
15.667,0.49,0.7842,2.922
15.7,0.49,0.7842,3.224
15.733,0.49,0.7842,3.466
15.767,0.49,0.7842,4.491
15.8,0.49,0.7842,3.681
15.833,0.49,0.7842,2.803
15.867,0.49,0.7842,3.683
15.9,0.49,0.7842,4.249
15.933,0.49,0.7842,2.933
15.967,0.49,0.7842,3.03
16.0,0.49,0.7842,2.607
16.033,0.49,0.7842,3.711
16.067,0.49,0.7842,3.598
16.1,0.49,0.7842,3.711
16.133,0.49,0.7842,3.021
16.167,0.49,0.7842,3.486
16.2,0.49,0.7842,2.632
16.233,0.49,0.7842,3.2
16.267,0.49,0.7842,4.27
16.3,0.49,0.7842,4.126
16.333,0.49,0.7842,3.2
16.367,0.49,0.7842,3.067
16.4,0.49,0.7842,3.788
16.433,0.49,0.7842,3.188
16.467,0.49,0.7842,2.626
16.5,0.49,0.7842,4.011
16.533,0.49,0.7842,3.0
16.567,0.49,0.7842,3.759
16.6,0.49,0.7842,3.231
16.633,0.49,0.7842,3.312
16.667,0.49,0.7842,3.144
16.7,0.49,0.7842,3.502
16.733,0.49,0.7842,4.36
16.767,0.49,0.7842,3.23
16.8,0.49,0.7842,3.694
16.833,0.49,0.7842,2.799
16.867,0.49,0.7842,3.767
16.9,0.49,0.7842,4.784
16.933,0.49,0.7842,3.211
16.967,0.49,0.7842,2.544
17.0,0.49,0.7842,3.2
17.033,0.49,0.7842,4.115
17.067,0.49,0.7842,3.855
17.1,0.49,0.7842,3.519
17.133,0.49,0.7842,3.831
17.167,0.49,0.7842,3.649
17.2,0.49,0.7842,3.053
17.233,0.49,0.7842,3.867
17.267,0.49,0.7842,3.54
17.3,0.49,0.7842,4.054
17.333,0.49,0.7842,3.383
17.367,0.49,0.7842,3.479
17.4,0.49,0.7842,2.809
17.433,0.49,0.7842,3.868
17.467,0.49,0.7842,3.735
17.5,0.49,0.7842,3.498
17.533,0.49,0.7842,3.772
17.567,0.49,0.7842,3.519
17.6,0.49,0.7842,3.639
17.633,0.49,0.7842,4.325
17.667,0.49,0.7842,3.799
17.7,0.49,0.7842,3.554
17.733,0.49,0.7842,3.176
17.767,0.49,0.7842,3.363
17.8,0.49,0.7842,3.902
17.833,0.49,0.7842,3.871
17.867,0.49,0.7842,3.228
17.9,0.49,0.7842,3.856
17.933,0.49,0.7842,3.34
17.967,0.49,0.7842,3.796
18.0,0.49,0.7842,4.44
18.033,0.49,0.7842,3.507
18.067,0.49,0.7842,3.871
18.1,0.49,0.7842,3.859
18.133,0.49,0.7842,3.688
18.167,0.49,0.7842,3.117
18.2,0.49,0.7842,3.659
18.233,0.49,0.7842,3.761
18.267,0.49,0.7842,2.934
18.3,0.49,0.7842,2.772
18.333,0.49,0.7842,4.097
18.367,0.49,0.7842,3.946
18.4,0.49,0.7842,3.826
18.433,0.49,0.7842,3.318
18.467,0.49,0.7842,4.091
18.5,0.49,0.7842,3.255
18.533,0.49,0.7842,3.925
18.567,0.49,0.7842,3.519
18.6,0.49,0.7842,3.663
18.633,0.49,0.7842,3.897
18.667,0.49,0.7842,3.912
18.7,0.49,0.7842,3.613
18.733,0.49,0.7842,4.098
18.767,0.49,0.7842,3.15
18.8,0.49,0.7842,3.213
18.833,0.49,0.7842,2.911
18.867,0.49,0.7842,3.365
18.9,0.49,0.7842,3.194
18.933,0.49,0.7842,3.337
18.967,0.49,0.7842,2.904
19.0,0.49,0.7842,3.778
19.033,0.49,0.7842,3.509
19.067,0.49,0.7842,3.649
19.1,0.49,0.7842,3.009
19.133,0.49,0.7842,4.063
19.167,0.49,0.7842,3.271
19.2,0.49,0.7842,2.657
19.233,0.49,0.7842,3.087
19.267,0.49,0.7842,3.647
19.3,0.49,0.7842,3.633
19.333,0.49,0.7842,3.148
19.367,0.49,0.7842,3.331
19.4,0.49,0.7842,3.915
19.433,0.49,0.7842,3.467
19.467,0.49,0.7842,4.076
19.5,0.49,0.7842,3.6
19.533,0.49,0.7842,3.334
19.567,0.49,0.7842,3.813
19.6,0.49,0.7842,3.296
19.633,0.49,0.7842,3.512
19.667,0.49,0.7842,3.249
19.7,0.49,0.7842,3.312
19.733,0.49,0.7842,3.593
19.767,0.49,0.7842,3.147
19.8,0.49,0.7842,3.988
19.833,0.49,0.7842,4.097
19.867,0.49,0.7842,4.033
19.9,0.49,0.7842,3.195
19.933,0.49,0.7842,3.744
19.967,0.49,0.7842,3.317
20.0,0.49,0.7842,2.654
20.033,0.49,0.7842,3.244
20.067,0.49,0.7842,3.599
20.1,0.49,0.7842,3.532
20.133,0.49,0.7842,3.452
20.167,0.49,0.7842,3.95
20.2,0.49,0.7842,2.883
20.233,0.49,0.7842,4.135
20.267,0.49,0.7842,3.505
20.3,0.49,0.7842,3.02
20.333,0.49,0.7842,2.675
20.367,0.49,0.7842,3.509
20.4,0.49,0.7842,3.266
20.433,0.49,0.7842,3.407
20.467,0.49,0.7842,3.299
20.5,0.49,0.7842,3.293
20.533,0.49,0.7842,3.438
20.567,0.49,0.7842,3.223
20.6,0.49,0.7842,4.069
20.633,0.49,0.7842,3.853
20.667,0.49,0.7842,3.737
20.7,0.49,0.7842,3.347
20.733,0.49,0.7842,3.267
20.767,0.49,0.7842,3.191
20.8,0.49,0.7842,3.195
20.833,0.49,0.7842,3.449
20.867,0.49,0.7842,3.671
20.9,0.49,0.7842,3.676
20.933,0.49,0.7842,3.915
20.967,0.49,0.7842,3.166
21.0,0.49,0.7842,3.306
21.033,0.49,0.7842,3.117
21.067,0.49,0.7842,3.637
21.1,0.49,0.7842,2.825
21.133,0.49,0.7842,3.94
21.167,0.49,0.7842,2.895
21.2,0.49,0.7842,3.788
21.233,0.49,0.7842,2.744
21.267,0.49,0.7842,3.073
21.3,0.49,0.7842,3.123
21.333,0.49,0.7842,2.671
21.367,0.49,0.7842,3.436
21.4,0.49,0.7842,3.14
21.433,0.49,0.7842,2.809
21.467,0.49,0.7842,3.871
21.5,0.49,0.7842,3.643
21.533,0.49,0.7842,3.487
21.567,0.49,0.7842,3.469
21.6,0.49,0.7842,3.246
21.633,0.49,0.7842,3.358
21.667,0.49,0.7842,3.323
21.7,0.49,0.7842,3.831
21.733,0.49,0.7842,3.976
21.767,0.49,0.7842,3.356
21.8,0.49,0.7842,3.091
21.833,0.49,0.7842,3.785
21.867,0.49,0.7842,3.094
21.9,0.49,0.7842,3.982
21.933,0.49,0.7842,3.355
21.967,0.49,0.7842,3.795
22.0,0.49,0.7842,4.217
22.033,0.49,0.7842,4.192
22.067,0.49,0.7842,2.853
22.1,0.49,0.7842,3.654
22.133,0.49,0.7842,2.938
22.167,0.49,0.7842,3.039
22.2,0.49,0.7842,2.844
22.233,0.49,0.7842,3.434
22.267,0.49,0.7842,3.531
22.3,0.49,0.7842,3.221
22.333,0.49,0.7842,2.903
22.367,0.49,0.7842,3.46
22.4,0.49,0.7842,2.964
22.433,0.49,0.7842,3.476
22.467,0.49,0.7842,3.49
22.5,0.49,0.7842,3.725
22.533,0.49,0.7842,3.573
22.567,0.49,0.7842,3.67
22.6,0.49,0.7842,2.527
22.633,0.49,0.7842,3.114
22.667,0.49,0.7842,4.101
22.7,0.49,0.7842,3.771
22.733,0.49,0.7842,3.709
22.767,0.49,0.7842,4.365
22.8,0.49,0.7842,4.038
22.833,0.49,0.7842,3.197
22.867,0.49,0.7842,4.015
22.9,0.49,0.7842,3.357
22.933,0.49,0.7842,3.989
22.967,0.49,0.7842,3.117
23.0,0.49,0.7842,3.04
23.033,0.49,0.7842,3.374
23.067,0.49,0.7842,2.98
23.1,0.49,0.7842,3.984
23.133,0.49,0.7842,3.692
23.167,0.49,0.7842,3.11
23.2,0.49,0.7842,3.325
23.233,0.49,0.7842,3.463
23.267,0.49,0.7842,2.955
23.3,0.49,0.7842,3.355
23.333,0.49,0.7842,3.257
23.367,0.49,0.7842,3.82
23.4,0.49,0.7842,3.969
23.433,0.49,0.7842,2.551
23.467,0.49,0.7842,3.583
23.5,0.49,0.7842,3.473
23.533,0.49,0.7842,3.134
23.567,0.49,0.7842,3.537
23.6,0.49,0.7842,3.158
23.633,0.49,0.7842,3.154
23.667,0.49,0.7842,3.131
23.7,0.49,0.7842,4.748
23.733,0.49,0.7842,3.225
23.767,0.49,0.7842,3.82
23.8,0.49,0.7842,3.237
23.833,0.49,0.7842,3.757
23.867,0.49,0.7842,3.602
23.9,0.49,0.7842,3.802
23.933,0.49,0.7842,3.483
23.967,0.49,0.7842,3.903
24.0,0.49,0.7842,3.382
24.033,0.49,0.7842,3.446
24.067,0.49,0.7842,4.026
24.1,0.49,0.7842,2.937
24.133,0.49,0.7842,3.176
24.167,0.49,0.7842,3.935
24.2,0.49,0.7842,2.734
24.233,0.49,0.7842,3.888
24.267,0.49,0.7842,4.177
24.3,0.49,0.7842,3.71
24.333,0.49,0.7842,3.792
24.367,0.49,0.7842,3.681
24.4,0.49,0.7842,3.255
24.433,0.49,0.7842,3.444
24.467,0.49,0.7842,3.482
24.5,0.49,0.7842,3.603
24.533,0.49,0.7842,3.93
24.567,0.49,0.7842,3.686
24.6,0.49,0.7842,3.858
24.633,0.49,0.7842,3.184
24.667,0.49,0.7842,3.297
24.7,0.49,0.7842,3.445
24.733,0.49,0.7842,2.782
24.767,0.49,0.7842,3.707
24.8,0.49,0.7842,3.421
24.833,0.49,0.7842,4.127
24.867,0.49,0.7842,3.314
24.9,0.49,0.7842,2.928
24.933,0.49,0.7842,3.946
24.967,0.49,0.7842,4.253
25.0,0.49,0.7842,3.657
25.033,0.49,0.7842,4.0
25.067,0.49,0.7842,3.327
25.1,0.49,0.7842,3.43
25.133,0.49,0.7842,2.968
25.167,0.49,0.7842,3.043
25.2,0.49,0.7842,3.136
25.233,0.49,0.7842,3.602
25.267,0.49,0.7842,3.088
25.3,0.49,0.7842,2.926
25.333,0.49,0.7842,3.611
25.367,0.49,0.7842,3.41
25.4,0.49,0.7842,4.311
25.433,0.49,0.7842,3.18
25.467,0.49,0.7842,3.473
25.5,0.49,0.7842,3.806
25.533,0.49,0.7842,3.508
25.567,0.49,0.7842,3.408
25.6,0.49,0.7842,3.151
25.633,0.49,0.7842,3.046
25.667,0.49,0.7842,3.424
25.7,0.49,0.7842,3.404
25.733,0.49,0.7842,4.023
25.767,0.49,0.7842,3.76
25.8,0.49,0.7842,2.778
25.833,0.49,0.7842,2.599
25.867,0.49,0.7842,3.967
25.9,0.49,0.7842,4.648
25.933,0.49,0.7842,4.19
25.967,0.49,0.7842,3.475
26.0,0.49,0.7842,3.373
26.033,0.49,0.7842,3.888
26.067,0.49,0.7842,2.94
26.1,0.49,0.7842,3.58
26.133,0.49,0.7842,3.499
26.167,0.49,0.7842,4.467
26.2,0.49,0.7842,3.669
26.233,0.49,0.7842,3.057
26.267,0.49,0.7842,3.018
26.3,0.49,0.7842,3.986
26.333,0.49,0.7842,4.16
26.367,0.49,0.7842,3.572
26.4,0.49,0.7842,4.712
26.433,0.49,0.7842,3.523
26.467,0.49,0.7842,3.685
26.5,0.49,0.7842,3.149
26.533,0.49,0.7842,3.691
26.567,0.49,0.7842,3.398
26.6,0.49,0.7842,3.779
26.633,0.49,0.7842,3.98
26.667,0.49,0.7842,3.603
26.7,0.49,0.7842,3.179
26.733,0.49,0.7842,3.854
26.767,0.49,0.7842,3.112
