t,x,y,pupil
3.1,0.5287,0.5126,3.259
3.133,0.5265,0.4801,3.244
3.167,0.5221,0.4954,4.063
3.2,0.5483,0.5036,4.131
3.233,0.5745,0.4928,3.6
3.267,0.5344,0.465,3.465
3.3,0.4168,0.4429,3.682
3.333,0.4378,0.4052,3.763
3.367,0.4301,0.4002,3.132
3.4,0.4465,0.4087,3.56
3.433,0.4455,0.4149,2.951
3.467,0.4211,0.4125,4.008
3.5,0.4359,0.4084,3.939
3.533,0.4613,0.3922,4.07
3.567,0.4271,0.4012,3.213
3.6,0.4454,0.4187,3.847
3.633,0.4274,0.4179,3.597
3.667,0.4462,0.3832,3.046
3.7,0.4309,0.4185,3.122
3.733,0.4514,0.4111,3.713
3.767,0.4546,0.3992,3.682
3.8,0.4428,0.4391,3.463
3.833,0.4457,0.416,2.815
3.867,0.4414,0.4073,3.649
3.9,0.4189,0.4034,3.034
3.933,0.4223,0.4231,3.815
3.967,0.4288,0.4008,3.669
4.0,0.4207,0.424,3.003
4.033,0.426,0.4089,3.851
4.067,0.4328,0.3871,3.502
4.1,0.4602,0.3921,3.325
4.133,0.4451,0.4006,3.888
4.167,0.4411,0.4406,4.204
4.2,0.4287,0.4,4.089
4.233,0.4334,0.4178,3.2
4.267,0.4168,0.425,3.427
4.3,0.4386,0.3982,3.835
4.333,0.4565,0.3987,2.329
4.367,0.4326,0.4243,3.172
4.4,0.4366,0.4009,3.921
4.433,0.4081,0.4038,3.208
4.467,0.439,0.3948,3.674
4.5,0.4562,0.4048,3.372
4.533,0.4348,0.4233,4.056
4.567,0.4425,0.4239,2.782
4.6,0.4184,0.408,3.659
4.633,0.4454,0.4136,3.859
4.667,0.4464,0.4361,3.501
4.7,0.4346,0.4022,3.509
4.733,0.4501,0.4013,3.49
4.767,0.4381,0.3843,3.011
4.8,0.443,0.436,3.965
4.833,0.4089,0.4034,3.57
4.867,0.445,0.3927,3.211
4.9,0.4595,0.4167,3.75
4.933,0.4339,0.3962,3.384
4.967,0.488,0.4204,3.789
5.0,0.5072,0.4103,3.752
5.033,0.4825,0.4281,4.041
5.067,0.4757,0.4324,3.31
5.1,0.5063,0.4073,2.667
5.133,0.5196,0.3986,3.419
5.167,0.496,0.4074,3.869
5.2,0.4824,0.3985,4.208
5.233,0.5148,0.4139,3.645
5.267,0.4937,0.4236,3.702
5.3,0.4831,0.4205,3.34
5.333,0.5067,0.4161,3.949
5.367,0.5101,0.4148,3.963
5.4,0.4825,0.4232,3.433
5.433,0.4926,0.4095,3.523
5.467,0.4774,0.4454,3.559
5.5,0.4647,0.4127,3.788
5.533,0.4835,0.4197,3.923
5.567,0.5034,0.3978,4.609
5.6,0.4996,0.4109,4.188
5.633,0.5074,0.3989,3.876
5.667,0.4888,0.3985,3.162
5.7,0.4724,0.4242,2.309
5.733,0.5188,0.4371,4.221
5.767,0.5007,0.3716,4.03
5.8,0.4745,0.415,3.273
5.833,0.4997,0.4157,3.22
5.867,0.5003,0.4281,2.85
5.9,0.4795,0.4208,3.541
5.933,0.4916,0.3971,3.88
5.967,0.519,0.4371,3.451
6.0,0.4883,0.4272,3.823
6.033,0.5107,0.4099,3.609
6.067,0.4953,0.4267,3.375
6.1,0.5011,0.423,3.652
6.133,0.5034,0.4351,3.199
6.167,0.5012,0.4319,3.347
6.2,0.482,0.4178,3.783
6.233,0.517,0.4158,3.223
6.267,0.4675,0.4351,3.202
6.3,0.5028,0.4015,3.418
6.333,0.497,0.7964,4.157
6.367,0.5005,0.7926,3.567
6.4,0.5224,0.7573,3.594
6.433,0.5213,0.7781,3.712
6.467,0.5046,0.8144,3.975
6.5,0.5045,0.7781,3.239
6.533,0.5111,0.7971,4.432
6.567,0.5037,0.7918,3.121
6.6,0.5078,0.7656,4.3
6.633,0.4793,0.7699,4.057
6.667,0.4941,0.7661,3.738
6.7,0.4796,0.7882,3.855
6.733,0.5237,0.8036,3.286
6.767,0.4934,0.7872,3.554
6.8,0.5134,0.7587,3.189
6.833,0.488,0.7613,3.808
6.867,0.478,0.7679,3.306
6.9,0.5249,0.7782,3.767
6.933,0.4982,0.7826,3.765
6.967,0.4743,0.8041,3.499
7.0,0.5005,0.7409,3.579
7.033,0.5067,0.796,3.223
7.067,0.4832,0.7769,3.759
7.1,0.4898,0.801,3.454
7.133,0.4875,0.7843,4.018
7.167,0.5154,0.7935,3.637
7.2,0.4836,0.7724,3.353
7.233,0.5011,0.8011,3.821
7.267,0.4862,0.7673,3.078
7.3,0.4949,0.7541,3.544
7.333,0.4942,0.7685,3.812
7.367,0.5153,0.7923,3.283
7.4,0.5041,0.7768,3.556
7.433,0.5144,0.7915,2.894
7.467,0.4909,0.7739,3.666
7.5,0.5137,0.7754,4.149
7.533,0.5191,0.7949,3.363
7.567,0.5097,0.7763,3.526
7.6,0.492,0.8067,3.574
7.633,0.4997,0.7731,3.435
7.667,0.515,0.7848,2.714
7.7,0.4854,0.7727,2.747
7.733,0.7841,0.3539,2.898
7.767,0.7724,0.361,3.405
7.8,0.7971,0.3706,3.548
7.833,0.7746,0.3744,3.318
7.867,0.7773,0.3728,4.093
7.9,0.7809,0.3722,3.997
7.933,0.7742,0.3394,3.265
7.967,0.7987,0.3491,3.408
8.0,0.7763,0.3699,3.011
8.033,0.7806,0.3625,3.848
8.067,0.7849,0.3423,2.776
8.1,0.7741,0.3974,3.572
8.133,0.7589,0.3875,3.829
8.167,0.7824,0.3657,3.253
8.2,0.7686,0.3943,3.904
8.233,0.7864,0.3584,3.284
8.267,0.7945,0.38,3.114
8.3,0.7863,0.364,3.504
8.333,0.7733,0.3796,3.215
8.367,0.7781,0.3489,3.774
8.4,0.782,0.3821,4.004
8.433,0.8045,0.3918,3.718
8.467,0.7684,0.3834,3.053
8.5,0.7892,0.369,3.318
8.533,0.7849,0.3975,3.29
8.567,0.7744,0.3533,3.275
8.6,0.7937,0.3471,3.259
8.633,0.7888,0.3733,3.595
8.667,0.7723,0.3934,3.834
8.7,0.7608,0.377,4.106
8.733,0.7741,0.3708,2.585
8.767,0.8039,0.3551,3.425
8.8,0.7713,0.3552,2.566
8.833,0.7635,0.3675,3.462
8.867,0.6229,0.2596,3.904
8.9,0.6531,0.2428,4.154
8.933,0.66,0.2319,3.484
8.967,0.6701,0.2468,4.056
9.0,0.6438,0.2697,4.098
9.033,0.6557,0.2585,3.407
9.067,0.6457,0.2917,2.751
9.1,0.6554,0.2689,3.488
9.133,0.6519,0.2531,3.185
9.167,0.6382,0.2462,3.478
9.2,0.6362,0.2677,4.007
9.233,0.6331,0.2719,3.058
9.267,0.6284,0.2482,3.257
9.3,0.6548,0.2676,3.338
9.333,0.6346,0.2199,2.782
9.367,0.6423,0.2551,3.364
9.4,0.6455,0.249,3.932
9.433,0.6454,0.2534,3.877
9.467,0.6696,0.2669,3.468
9.5,0.6334,0.283,3.176
9.533,0.6541,0.2247,3.917
9.567,0.6368,0.2528,2.877
9.6,0.6695,0.2348,3.855
9.633,0.6504,0.2652,3.781
9.667,0.6396,0.2375,3.244
9.7,0.6258,0.2512,3.629
9.733,0.6255,0.2687,3.797
9.767,0.6421,0.2734,3.037
9.8,0.6161,0.2631,4.044
9.833,0.5909,0.5871,3.333
9.867,0.567,0.5586,3.689
9.9,0.5793,0.5767,3.102
9.933,0.5773,0.5739,2.7
9.967,0.5695,0.5885,3.537
10.0,0.5622,0.5947,3.561
10.033,0.5562,0.5805,3.876
10.067,0.56,0.5724,3.163
10.1,0.573,0.5729,3.304
10.133,0.5582,0.6025,3.52
10.167,0.5634,0.5869,3.534
10.2,0.5731,0.5615,3.456
10.233,0.5695,0.5527,3.28
10.267,0.574,0.568,3.418
10.3,0.5902,0.5722,3.011
10.333,0.5652,0.5562,3.105
10.367,0.5594,0.5752,3.184
10.4,0.5637,0.5821,3.183
10.433,0.5643,0.5778,3.068
10.467,0.5855,0.5946,3.218
10.5,0.6009,0.5826,2.65
10.533,0.5953,0.5641,3.106
10.567,0.5794,0.5857,3.463
10.6,0.6064,0.5556,3.896
10.633,0.5722,0.5412,3.3
10.667,0.554,0.5878,3.84
10.7,0.568,0.5534,3.286
10.733,0.5649,0.5612,3.241
10.767,0.5454,0.5545,2.806
10.8,0.5718,0.578,3.808
10.833,0.5578,0.5942,2.978
10.867,0.5709,0.5721,2.883
10.9,0.5588,0.5887,3.664
10.933,0.5684,0.5541,3.991
10.967,0.5699,0.6008,3.825
11.0,0.594,0.5792,3.184
11.033,0.5871,0.5661,3.048
11.067,0.5683,0.5614,3.465
11.1,0.5696,0.5657,4.291
11.133,0.5753,0.5657,3.527
11.167,0.5778,0.5587,3.582
11.2,0.5801,0.569,3.498
11.233,0.7983,0.612,4.367
11.267,0.7585,0.6083,3.312
11.3,0.7623,0.5854,3.932
11.333,0.7595,0.6026,3.032
11.367,0.7574,0.5874,3.56
11.4,0.7632,0.5912,3.867
11.433,0.758,0.5939,3.168
11.467,0.7555,0.5972,2.934
11.5,0.7692,0.6261,3.759
11.533,0.7813,0.6109,3.429
11.567,0.7591,0.6251,4.261
11.6,0.7491,0.6059,3.282
11.633,0.7541,0.6039,3.491
11.667,0.7655,0.5979,3.926
11.7,0.7471,0.5983,3.573
11.733,0.7738,0.5971,4.481
11.767,0.7635,0.6098,3.883
11.8,0.7726,0.5846,3.414
11.833,0.7481,0.6373,3.57
11.867,0.7715,0.6217,3.778
11.9,0.7549,0.5962,4.28
11.933,0.7785,0.6158,3.236
11.967,0.7751,0.601,3.955
12.0,0.7719,0.5943,2.702
12.033,0.7322,0.6077,3.924
12.067,0.7788,0.6332,3.623
12.1,0.7755,0.6176,3.31
12.133,0.7543,0.5895,2.613
12.167,0.7696,0.5956,3.706
12.2,0.7668,0.6162,3.516
12.233,0.7445,0.6226,3.856
12.267,0.7604,0.6172,3.483
12.3,0.7564,0.5982,3.6
12.333,0.7841,0.622,3.67
12.367,0.7734,0.5965,3.752
12.4,0.778,0.6114,3.65
12.433,0.7864,0.6261,3.389
12.467,0.7319,0.6051,4.416
12.5,0.7888,0.6363,2.98
12.533,0.0823,0.5963,2.736
12.567,0.0731,0.5746,3.314
12.6,0.1086,0.6024,4.342
12.633,0.086,0.5578,3.291
12.667,0.0633,0.5464,4.022
12.7,0.0832,0.5819,3.679
12.733,0.0964,0.5785,3.444
12.767,0.0664,0.5903,3.186
12.8,0.104,0.5694,3.583
12.833,0.0625,0.576,4.29
12.867,0.11,0.5664,3.665
12.9,0.0931,0.5397,3.105
12.933,0.0672,0.588,3.08
12.967,0.0595,0.5609,3.58
13.0,0.0714,0.5743,3.64
13.033,0.0916,0.5477,3.457
13.067,0.0743,0.5707,3.797
13.1,0.0914,0.5643,3.218
13.133,0.0693,0.5473,3.821
13.167,0.0622,0.5428,3.738
13.2,0.0611,0.5572,3.218
13.233,0.0566,0.573,3.821
13.267,0.0915,0.5616,3.763
13.3,0.0606,0.5603,3.504
13.333,0.0485,0.5671,3.387
13.367,0.0999,0.558,4.205
13.4,0.0655,0.5686,3.632
13.433,0.0631,0.5657,3.547
13.467,0.0603,0.5553,3.606
13.5,0.0534,0.5513,3.382
13.533,0.0725,0.5548,3.5
13.567,0.0792,0.5416,2.982
13.6,0.0966,0.5417,3.673
13.633,0.0851,0.5605,3.599
13.667,0.0703,0.5577,4.211
13.7,0.0455,0.5537,3.414
13.733,0.0859,0.5563,2.895
13.767,0.0677,0.5629,2.472
13.8,0.1097,0.5677,3.459
13.833,0.0654,0.5583,3.041
13.867,0.0849,0.5589,2.936
13.9,0.1014,0.5829,3.638
13.933,0.0948,0.562,2.736
13.967,0.1,0.5647,3.23
14.0,0.4327,0.367,3.786
14.033,0.4381,0.3753,3.968
14.067,0.4329,0.3776,2.679
14.1,0.4329,0.365,2.937
14.133,0.44,0.3538,2.935
14.167,0.4213,0.3511,3.539
14.2,0.442,0.3501,3.696
14.233,0.4516,0.3402,3.795
14.267,0.4473,0.3509,3.519
14.3,0.4396,0.3603,3.75
14.333,0.4358,0.3453,3.993
14.367,0.4646,0.3516,3.467
14.4,0.4066,0.345,4.164
14.433,0.4198,0.3776,3.189
14.467,0.4476,0.3334,3.077
14.5,0.4194,0.3439,3.139
14.533,0.4278,0.3424,3.392
14.567,0.4438,0.3741,3.843
14.6,0.4258,0.3641,3.627
14.633,0.421,0.3444,3.834
14.667,0.4415,0.3623,3.947
14.7,0.4302,0.3643,3.932
14.733,0.4529,0.332,3.245
14.767,0.4371,0.3723,3.499
14.8,0.4255,0.3597,3.784
14.833,0.452,0.3543,2.976
14.867,0.4331,0.3342,3.848
14.9,0.4369,0.3408,3.572
14.933,0.4563,0.3501,3.27
14.967,0.4284,0.3748,3.404
15.0,0.4369,0.3764,3.991
15.033,0.417,0.3712,2.795
15.067,0.438,0.363,2.742
15.1,0.4355,0.3681,3.248
15.133,0.4317,0.3702,2.93
15.167,0.3918,0.7038,2.835
15.2,0.4089,0.7149,3.011
15.233,0.4101,0.7255,3.648
15.267,0.4418,0.7032,3.068
15.3,0.4146,0.7187,3.536
15.333,0.4223,0.7102,3.724
15.367,0.4242,0.704,3.563
15.4,0.4137,0.7245,3.674
15.433,0.4082,0.6915,3.22
15.467,0.4422,0.7167,3.27
15.5,0.436,0.686,3.669
15.533,0.4306,0.729,3.095
15.567,0.4486,0.7088,3.036
15.6,0.416,0.6911,4.094
15.633,0.4175,0.7333,3.839
15.667,0.4154,0.7425,3.203
15.7,0.4249,0.7249,3.58
15.733,0.4237,0.7322,3.898
15.767,0.4211,0.724,2.746
15.8,0.414,0.7467,4.12
15.833,0.4328,0.6995,3.844
15.867,0.3901,0.7097,3.3
15.9,0.4304,0.7145,3.243
15.933,0.4184,0.6974,3.489
15.967,0.4063,0.7098,2.903
16.0,0.4373,0.727,3.773
16.033,0.3868,0.6954,3.909
16.067,0.3886,0.711,3.461
16.1,0.4243,0.7141,3.129
16.133,0.4429,0.7017,3.13
16.167,0.462,0.7021,3.48
16.2,0.4344,0.7167,3.302
16.233,0.4428,0.6921,3.338
16.267,0.3997,0.7202,4.056
16.3,0.4323,0.7241,3.12
16.333,0.4115,0.7104,3.341
16.367,0.4037,0.7247,2.952
16.4,0.4268,0.7569,3.85
16.433,0.4221,0.7059,4.16
16.467,0.4031,0.7123,3.917
16.5,0.4258,0.4792,3.789
16.533,0.4495,0.4467,3.037
16.567,0.421,0.4967,3.917
16.6,0.4537,0.5062,2.861
16.633,0.4227,0.4596,3.704
16.667,0.4485,0.4405,3.42
16.7,0.4415,0.4686,3.479
16.733,0.4429,0.4837,3.423
16.767,0.4129,0.4528,2.838
16.8,0.4441,0.4292,3.234
16.833,0.4318,0.4688,3.541
16.867,0.4417,0.4805,3.303
16.9,0.4369,0.4698,3.373
16.933,0.4219,0.4748,4.299
16.967,0.4383,0.5029,3.3
17.0,0.43,0.4518,3.177
17.033,0.4345,0.4551,3.007
17.067,0.4534,0.4613,3.228
17.1,0.4177,0.5028,3.083
17.133,0.45,0.4864,3.95
17.167,0.4355,0.4565,3.5
17.2,0.4569,0.5036,4.365
17.233,0.4279,0.4774,3.206
17.267,0.398,0.4743,3.776
17.3,0.426,0.4791,2.798
17.333,0.4125,0.4633,3.812
17.367,0.4551,0.4664,2.919
17.4,0.4408,0.4879,3.162
17.433,0.4479,0.4659,2.977
17.467,0.4615,0.4973,4.071
17.5,0.4503,0.477,3.564
17.533,0.4356,0.4861,3.433
17.567,0.4357,0.4538,3.607
17.6,0.4561,0.4601,3.993
17.633,0.4505,0.4871,2.985
17.667,0.4136,0.4795,3.379
17.7,0.4448,0.5032,3.268
17.733,0.4263,0.4878,3.706
17.767,0.4269,0.4724,3.539
17.8,0.4307,0.5063,3.482
17.833,0.4521,0.4577,4.086
17.867,0.4438,0.5011,3.971
17.9,0.446,0.4398,3.518
17.933,0.4396,0.4729,4.29
17.967,0.4262,0.4642,3.547
18.0,0.4687,0.4736,3.694
18.033,0.4331,0.4655,3.636
18.067,0.4598,0.1913,3.531
18.1,0.4545,0.2003,4.107
18.133,0.4575,0.2089,3.666
18.167,0.4745,0.1981,3.59
18.2,0.444,0.18,4.067
18.233,0.4232,0.2049,3.832
18.267,0.4563,0.1763,3.399
18.3,0.4449,0.1908,3.163
18.333,0.4252,0.1795,4.066
18.367,0.4628,0.2057,3.491
18.4,0.4301,0.1621,2.943
18.433,0.461,0.1663,3.056
18.467,0.4306,0.2095,4.12
18.5,0.4622,0.1922,3.608
18.533,0.4414,0.1919,3.353
18.567,0.4452,0.2032,2.995
18.6,0.4634,0.2018,3.694
18.633,0.4284,0.1963,3.633
18.667,0.4504,0.2068,3.88
18.7,0.4071,0.1945,4.003
18.733,0.4679,0.1938,4.384
18.767,0.4636,0.1997,4.023
18.8,0.4427,0.2139,2.947
18.833,0.4681,0.2044,2.91
18.867,0.4577,0.1782,3.148
18.9,0.4337,0.17,2.808
18.933,0.4321,0.1975,2.9
18.967,0.4281,0.1858,4.027
19.0,0.5134,0.7299,2.99
19.033,0.4743,0.7478,3.818
19.067,0.4924,0.7357,3.894
19.1,0.502,0.7121,3.542
19.133,0.4833,0.6877,3.398
19.167,0.4802,0.7013,3.21
19.2,0.5035,0.6923,3.211
19.233,0.5018,0.7322,3.484
19.267,0.5321,0.706,3.503
19.3,0.4871,0.7361,3.473
19.333,0.5301,0.727,3.188
19.367,0.5089,0.7252,2.957
19.4,0.4974,0.7005,3.212
19.433,0.4988,0.7085,2.991
19.467,0.499,0.7279,3.492
19.5,0.5051,0.707,2.769
19.533,0.5148,0.7262,3.053
19.567,0.4986,0.7008,3.299
19.6,0.4654,0.72,3.379
19.633,0.513,0.686,3.784
19.667,0.5074,0.7261,3.072
19.7,0.4839,0.7104,2.935
19.733,0.5276,0.712,3.8
19.767,0.5145,0.6977,3.832
19.8,0.4974,0.7053,3.973
19.833,0.4972,0.7165,3.721
19.867,0.5057,0.6923,3.699
19.9,0.483,0.7251,3.109
19.933,0.5043,0.684,3.744
19.967,0.4831,0.7142,3.46
20.0,0.507,0.7279,3.987
20.033,0.4835,0.7147,3.825
20.067,0.5185,0.7124,3.084
20.1,0.4653,0.7109,2.498
20.133,0.5223,0.7158,4.772
20.167,0.5087,0.7126,3.199
20.2,0.5123,0.7044,3.335
20.233,0.466,0.7105,3.152
20.267,0.4733,0.7317,3.88
20.3,0.4668,0.7211,3.588
20.333,0.8853,0.4432,4.346
20.367,0.8832,0.4115,3.839
20.4,0.902,0.4682,3.557
20.433,0.8907,0.4379,3.678
20.467,0.8875,0.4507,4.105
20.5,0.868,0.4413,3.406
20.533,0.8818,0.4455,3.506
20.567,0.9199,0.4412,3.433
20.6,0.9143,0.4438,3.091
20.633,0.8637,0.4194,3.668
20.667,0.8856,0.4389,3.4
20.7,0.9106,0.4575,2.761
20.733,0.876,0.4417,3.363
20.767,0.8817,0.4537,3.537
20.8,0.8874,0.4563,3.425
20.833,0.8927,0.4399,3.856
20.867,0.9,0.4144,3.559
20.9,0.8865,0.4555,3.059
20.933,0.9094,0.4378,3.291
20.967,0.8815,0.4626,3.404
21.0,0.8949,0.4233,3.433
21.033,0.8718,0.4352,3.772
21.067,0.9039,0.44,3.597
21.1,0.9026,0.4531,3.464
21.133,0.8431,0.4549,3.156
21.167,0.9085,0.437,3.393
21.2,0.906,0.4249,3.695
21.233,0.8983,0.4351,3.791
21.267,0.8876,0.4363,3.287
21.3,0.896,0.4427,4.305
21.333,0.9042,0.4273,3.897
21.367,0.8874,0.452,3.635
21.4,0.9039,0.4487,3.385
21.433,0.8953,0.4329,3.827
21.467,0.8925,0.452,2.67
21.5,0.9,0.4415,3.989
21.533,0.9154,0.4395,3.439
21.567,0.8991,0.4544,2.807
21.6,0.8829,0.4567,3.77
21.633,0.8889,0.4463,3.481
21.667,0.8889,0.4463,4.018
21.7,0.8889,0.4463,3.668
21.733,0.8889,0.4463,3.845
21.767,0.8889,0.4463,3.091
21.8,0.8889,0.4463,3.925
21.833,0.8889,0.4463,3.459
21.867,0.8889,0.4463,3.935
21.9,0.8889,0.4463,3.273
21.933,0.8889,0.4463,3.394
21.967,0.8889,0.4463,2.861
22.0,0.8889,0.4463,4.01
22.033,0.8889,0.4463,2.47
22.067,0.8889,0.4463,3.406
22.1,0.8889,0.4463,3.158
22.133,0.8889,0.4463,3.444
22.167,0.8889,0.4463,3.109
22.2,0.8889,0.4463,3.678
22.233,0.8889,0.4463,2.906
22.267,0.8889,0.4463,3.496
22.3,0.8889,0.4463,3.442
22.333,0.8889,0.4463,3.576
22.367,0.8889,0.4463,3.913
22.4,0.8889,0.4463,3.669
22.433,0.8889,0.4463,3.794
22.467,0.8889,0.4463,4.444
22.5,0.8889,0.4463,4.1
22.533,0.8889,0.4463,3.0
22.567,0.8889,0.4463,3.696
22.6,0.8889,0.4463,3.568
22.633,0.8889,0.4463,3.133
22.667,0.8889,0.4463,3.755
22.7,0.8889,0.4463,3.026
22.733,0.8889,0.4463,3.988
22.767,0.8889,0.4463,3.872
22.8,0.8889,0.4463,3.974
22.833,0.8889,0.4463,3.601
22.867,0.8889,0.4463,3.577
22.9,0.8889,0.4463,3.51
22.933,0.8889,0.4463,3.22
22.967,0.8889,0.4463,3.444
23.0,0.8889,0.4463,3.948
23.033,0.8889,0.4463,3.684
23.067,0.8889,0.4463,3.163
23.1,0.8889,0.4463,3.68
23.133,0.8889,0.4463,3.709
23.167,0.8889,0.4463,3.831
23.2,0.8889,0.4463,2.791
23.233,0.8889,0.4463,4.051
23.267,0.8889,0.4463,2.632
23.3,0.8889,0.4463,3.938
23.333,0.8889,0.4463,4.199
23.367,0.8889,0.4463,3.71
23.4,0.8889,0.4463,3.695
23.433,0.8889,0.4463,3.595
23.467,0.8889,0.4463,3.304
23.5,0.8889,0.4463,2.429
23.533,0.8889,0.4463,3.455
23.567,0.8889,0.4463,2.556
23.6,0.8889,0.4463,4.201
23.633,0.8889,0.4463,3.761
23.667,0.8889,0.4463,3.69
23.7,0.8889,0.4463,3.652
23.733,0.8889,0.4463,3.371
23.767,0.8889,0.4463,4.055
23.8,0.8889,0.4463,3.178
23.833,0.8889,0.4463,3.617
23.867,0.8889,0.4463,3.372
23.9,0.8889,0.4463,3.279
23.933,0.8889,0.4463,3.553
23.967,0.8889,0.4463,3.494
24.0,0.8889,0.4463,2.812
24.033,0.8889,0.4463,4.201
24.067,0.8889,0.4463,4.079
24.1,0.8889,0.4463,3.397
24.133,0.8889,0.4463,3.116
24.167,0.8889,0.4463,3.627
24.2,0.8889,0.4463,4.161
24.233,0.8889,0.4463,2.859
24.267,0.8889,0.4463,3.406
24.3,0.8889,0.4463,4.184
24.333,0.8889,0.4463,3.025
24.367,0.8889,0.4463,3.372
24.4,0.8889,0.4463,3.01
24.433,0.8889,0.4463,4.111
24.467,0.8889,0.4463,3.845
24.5,0.8889,0.4463,3.567
24.533,0.8889,0.4463,3.617
24.567,0.8889,0.4463,3.006
24.6,0.8889,0.4463,3.349
24.633,0.8889,0.4463,3.548
24.667,0.8889,0.4463,3.958
24.7,0.8889,0.4463,3.381
24.733,0.8889,0.4463,3.486
24.767,0.8889,0.4463,3.927
24.8,0.8889,0.4463,4.054
24.833,0.8889,0.4463,2.715
24.867,0.8889,0.4463,3.69
24.9,0.8889,0.4463,3.114
24.933,0.8889,0.4463,3.59
24.967,0.8889,0.4463,3.209
25.0,0.8889,0.4463,3.992
25.033,0.8889,0.4463,3.237
25.067,0.8889,0.4463,3.063
25.1,0.8889,0.4463,3.363
25.133,0.8889,0.4463,3.368
25.167,0.8889,0.4463,4.046
25.2,0.8889,0.4463,3.326
25.233,0.8889,0.4463,3.016
25.267,0.8889,0.4463,4.004
25.3,0.8889,0.4463,3.973
25.333,0.8889,0.4463,3.65
25.367,0.8889,0.4463,2.614
25.4,0.8889,0.4463,3.418
25.433,0.8889,0.4463,3.909
25.467,0.8889,0.4463,3.476
25.5,0.8889,0.4463,3.462
25.533,0.8889,0.4463,3.609
25.567,0.8889,0.4463,3.639
25.6,0.8889,0.4463,3.335
25.633,0.8889,0.4463,4.406
25.667,0.8889,0.4463,3.64
25.7,0.8889,0.4463,4.116
25.733,0.8889,0.4463,3.153
25.767,0.8889,0.4463,3.871
25.8,0.8889,0.4463,3.039
25.833,0.8889,0.4463,2.407
25.867,0.8889,0.4463,3.755
25.9,0.8889,0.4463,3.151
25.933,0.8889,0.4463,2.944
25.967,0.8889,0.4463,2.908
26.0,0.8889,0.4463,3.817
26.033,0.8889,0.4463,2.375
26.067,0.8889,0.4463,4.116
