t,x,y,pupil
1.9,0.7422,0.4975,3.253
1.933,0.7343,0.5179,3.6
1.967,0.7437,0.513,3.342
2.0,0.7062,0.5014,3.437
2.033,0.7548,0.5114,3.397
2.067,0.756,0.4784,3.304
2.1,0.7455,0.4872,3.723
2.133,0.7623,0.4663,3.637
2.167,0.7442,0.5124,3.411
2.2,0.7452,0.4852,2.991
2.233,0.7428,0.504,3.118
2.267,0.747,0.4781,3.001
2.3,0.7621,0.4877,3.22
2.333,0.7468,0.5034,2.889
2.367,0.7394,0.4814,3.071
2.4,0.7174,0.483,3.988
2.433,0.7446,0.4992,3.687
2.467,0.7258,0.5145,3.41
2.5,0.6276,0.71,4.053
2.533,0.6536,0.6733,3.821
2.567,0.6507,0.7025,4.158
2.6,0.6309,0.7018,2.936
2.633,0.6196,0.672,3.584
2.667,0.622,0.6832,4.114
2.7,0.6728,0.6862,3.812
2.733,0.6451,0.6907,3.323
2.767,0.6299,0.6974,3.366
2.8,0.1429,0.6021,3.313
2.833,0.143,0.6165,3.491
2.867,0.137,0.6021,2.984
2.9,0.179,0.6046,3.654
2.933,0.1628,0.6072,3.612
2.967,0.1643,0.6151,2.855
3.0,0.1791,0.6132,3.008
3.033,0.1433,0.5999,4.013
3.067,0.1435,0.5848,3.615
3.1,0.1666,0.6351,2.744
3.133,0.1586,0.5983,3.145
3.167,0.1704,0.6016,3.562
3.2,0.1468,0.6177,3.496
3.233,0.1669,0.5805,3.524
3.267,0.1618,0.61,4.408
3.3,0.1483,0.6041,3.329
3.333,0.153,0.6094,2.746
3.367,0.1476,0.6187,3.425
3.4,0.1725,0.6181,3.612
3.433,0.1598,0.6222,3.611
3.467,0.1318,0.6258,3.637
3.5,0.1649,0.6484,3.379
3.533,0.1487,0.6101,3.21
3.567,0.1601,0.5892,4.416
3.6,0.1754,0.6266,4.111
3.633,0.1302,0.6054,2.709
3.667,0.1405,0.5966,3.817
3.7,0.1504,0.6363,2.875
3.733,0.1488,0.6285,2.553
3.767,0.1777,0.6196,3.723
3.8,0.1684,0.6272,4.154
3.833,0.1672,0.597,4.074
3.867,0.1568,0.5913,3.525
3.9,0.1604,0.5913,3.468
3.933,0.1879,0.5673,3.544
3.967,0.1697,0.6271,2.889
4.0,0.185,0.5834,3.667
4.033,0.1666,0.6086,3.265
4.067,0.1225,0.6063,3.639
4.1,0.1847,0.6228,3.759
4.133,0.5852,0.6718,3.393
4.167,0.5462,0.6634,4.193
4.2,0.5554,0.6653,3.14
4.233,0.547,0.6536,3.707
4.267,0.5625,0.6647,3.597
4.3,0.5641,0.6574,3.519
4.333,0.5169,0.6863,3.694
4.367,0.5619,0.6629,3.494
4.4,0.5644,0.6585,3.3
4.433,0.5224,0.6614,3.168
4.467,0.5412,0.6829,3.179
4.5,0.5594,0.6547,3.089
4.533,0.5377,0.6669,3.893
4.567,0.5352,0.6669,3.766
4.6,0.5634,0.6662,3.668
4.633,0.5667,0.6688,3.473
4.667,0.5394,0.6673,3.151
4.7,0.5792,0.6599,3.324
4.733,0.5709,0.6348,3.924
4.767,0.5536,0.687,3.63
4.8,0.54,0.6646,3.311
4.833,0.5416,0.6708,3.532
4.867,0.5543,0.6494,3.802
4.9,0.5579,0.6626,3.37
4.933,0.524,0.6758,3.684
4.967,0.5332,0.6796,3.842
5.0,0.5352,0.6795,3.404
5.033,0.5498,0.6821,3.777
5.067,0.5297,0.6521,3.908
5.1,0.5542,0.6737,2.948
5.133,0.5562,0.6858,3.683
5.167,0.5337,0.6699,3.587
5.2,0.5518,0.6639,3.207
5.233,0.5265,0.6611,3.259
5.267,0.5296,0.6822,3.733
5.3,0.5688,0.6702,3.155
5.333,0.506,0.1017,3.6
5.367,0.5265,0.0956,3.75
5.4,0.516,0.0621,3.152
5.433,0.5427,0.0967,2.962
5.467,0.5041,0.0943,3.339
5.5,0.5278,0.1171,3.848
5.533,0.492,0.1279,3.519
5.567,0.5546,0.1136,3.2
5.6,0.5163,0.1177,3.977
5.633,0.5243,0.1207,2.63
5.667,0.5213,0.0941,3.861
5.7,0.5311,0.0864,3.315
5.733,0.523,0.1047,3.847
5.767,0.5543,0.1288,3.289
5.8,0.5193,0.1326,3.675
5.833,0.5435,0.1003,3.236
5.867,0.4954,0.1257,3.842
5.9,0.515,0.1184,3.58
5.933,0.5403,0.121,4.089
5.967,0.5227,0.0939,3.105
6.0,0.5332,0.0824,2.572
6.033,0.5275,0.1152,4.04
6.067,0.532,0.1075,3.939
6.1,0.5088,0.111,3.759
6.133,0.5296,0.1002,2.773
6.167,0.5083,0.0983,3.559
6.2,0.512,0.1553,3.1
6.233,0.5047,0.0954,3.569
6.267,0.4938,0.1381,3.504
6.3,0.5394,0.0927,3.383
6.333,0.5226,0.0975,3.32
6.367,0.5357,0.1289,4.227
6.4,0.5397,0.1044,3.728
6.433,0.5206,0.1529,3.438
6.467,0.5095,0.121,3.778
6.5,0.4968,0.1064,3.915
6.533,0.5087,0.7541,3.47
6.567,0.5264,0.7005,3.045
6.6,0.5196,0.7315,3.338
6.633,0.5082,0.7368,3.728
6.667,0.5218,0.7103,3.48
6.7,0.5206,0.7182,3.384
6.733,0.4914,0.7202,3.532
6.767,0.511,0.7243,2.956
6.8,0.5204,0.7529,3.709
6.833,0.5323,0.7129,3.672
6.867,0.5301,0.7323,3.366
6.9,0.5212,0.7328,3.168
6.933,0.5263,0.7435,3.734
6.967,0.5075,0.7564,4.191
7.0,0.527,0.7487,3.276
7.033,0.5371,0.7459,3.336
7.067,0.5274,0.7338,2.42
7.1,0.5093,0.6962,4.159
7.133,0.5462,0.7403,3.895
7.167,0.4874,0.7551,3.523
7.2,0.5206,0.7432,3.562
7.233,0.515,0.7076,3.621
7.267,0.4943,0.7418,3.188
7.3,0.5257,0.7391,3.789
7.333,0.5322,0.7111,2.727
7.367,0.5189,0.7086,3.445
7.4,0.5473,0.7116,3.913
7.433,0.4857,0.7509,3.708
7.467,0.5116,0.7253,3.278
7.5,0.5384,0.7067,4.044
7.533,0.5191,0.7183,3.44
7.567,0.5113,0.7343,3.452
7.6,0.3747,0.4108,3.433
7.633,0.397,0.4379,2.972
7.667,0.3905,0.443,3.524
7.7,0.4042,0.3998,3.62
7.733,0.391,0.432,3.78
7.767,0.3959,0.4134,3.323
7.8,0.3848,0.432,3.354
7.833,0.4141,0.4102,3.448
7.867,0.3699,0.3898,3.499
7.9,0.3728,0.3668,3.694
7.933,0.3893,0.4116,3.844
7.967,0.4018,0.4347,3.359
8.0,0.4013,0.3932,3.035
8.033,0.3821,0.4337,3.35
8.067,0.4102,0.4214,3.929
8.1,0.4229,0.4185,3.135
8.133,0.3998,0.4324,3.635
8.167,0.4433,0.4564,3.208
8.2,0.3715,0.4423,3.197
8.233,0.3847,0.4214,3.68
8.267,0.4209,0.4428,3.269
8.3,0.4062,0.3928,3.536
8.333,0.4085,0.4296,3.05
8.367,0.3964,0.4438,4.377
8.4,0.3976,0.4097,3.587
8.433,0.3984,0.4186,2.992
8.467,0.4137,0.4184,3.888
8.5,0.4251,0.4327,3.385
8.533,0.3912,0.4438,4.375
8.567,0.3958,0.4229,3.553
8.6,0.4204,0.4349,3.649
8.633,0.4293,0.4337,3.346
8.667,0.4006,0.4375,3.527
8.7,0.4361,0.4367,3.443
8.733,0.4204,0.4096,3.09
8.767,0.4385,0.4495,3.949
8.8,0.4298,0.4331,3.48
8.833,0.4292,0.4373,3.828
8.867,0.4261,0.4085,3.084
8.9,0.4293,0.4286,3.387
8.933,0.4151,0.4131,3.887
8.967,0.4179,0.4411,3.795
9.0,0.415,0.4175,2.635
9.033,0.415,0.4175,3.658
9.067,0.415,0.4175,4.098
9.1,0.415,0.4175,2.773
9.133,0.415,0.4175,2.71
9.167,0.415,0.4175,3.674
9.2,0.415,0.4175,2.685
9.233,0.415,0.4175,4.033
9.267,0.415,0.4175,2.917
9.3,0.415,0.4175,3.867
9.333,0.415,0.4175,3.728
9.367,0.415,0.4175,3.264
9.4,0.415,0.4175,4.167
9.433,0.415,0.4175,3.477
9.467,0.415,0.4175,3.638
9.5,0.415,0.4175,3.427
9.533,0.415,0.4175,3.253
9.567,0.415,0.4175,2.857
9.6,0.415,0.4175,3.659
9.633,0.415,0.4175,3.589
9.667,0.415,0.4175,3.002
9.7,0.415,0.4175,3.505
9.733,0.415,0.4175,3.003
9.767,0.415,0.4175,2.768
9.8,0.415,0.4175,3.263
9.833,0.415,0.4175,3.69
9.867,0.415,0.4175,3.613
9.9,0.415,0.4175,3.471
9.933,0.415,0.4175,3.123
9.967,0.415,0.4175,3.18
10.0,0.415,0.4175,3.033
10.033,0.415,0.4175,3.358
10.067,0.415,0.4175,3.514
10.1,0.415,0.4175,3.786
10.133,0.415,0.4175,3.082
10.167,0.415,0.4175,3.746
10.2,0.415,0.4175,3.676
10.233,0.415,0.4175,3.467
10.267,0.415,0.4175,3.243
10.3,0.415,0.4175,3.988
10.333,0.415,0.4175,3.008
10.367,0.415,0.4175,3.789
10.4,0.415,0.4175,3.57
10.433,0.415,0.4175,3.793
10.467,0.415,0.4175,3.669
10.5,0.415,0.4175,3.629
10.533,0.415,0.4175,3.594
10.567,0.415,0.4175,3.453
10.6,0.415,0.4175,3.275
10.633,0.415,0.4175,2.748
10.667,0.415,0.4175,2.765
10.7,0.415,0.4175,3.402
10.733,0.415,0.4175,2.495
10.767,0.415,0.4175,3.64
10.8,0.415,0.4175,3.111
10.833,0.415,0.4175,3.07
10.867,0.415,0.4175,3.392
10.9,0.415,0.4175,3.63
10.933,0.415,0.4175,3.473
10.967,0.415,0.4175,3.379
11.0,0.415,0.4175,3.014
11.033,0.415,0.4175,3.343
11.067,0.415,0.4175,3.696
11.1,0.415,0.4175,4.086
11.133,0.415,0.4175,3.674
11.167,0.415,0.4175,2.921
11.2,0.415,0.4175,3.753
11.233,0.415,0.4175,3.624
11.267,0.415,0.4175,4.134
11.3,0.415,0.4175,3.432
11.333,0.415,0.4175,3.554
11.367,0.415,0.4175,3.687
11.4,0.415,0.4175,3.359
11.433,0.415,0.4175,2.726
11.467,0.415,0.4175,2.758
11.5,0.415,0.4175,3.923
11.533,0.415,0.4175,3.31
11.567,0.415,0.4175,3.543
11.6,0.415,0.4175,3.36
11.633,0.415,0.4175,2.472
11.667,0.415,0.4175,3.782
11.7,0.415,0.4175,3.6
11.733,0.415,0.4175,3.395
11.767,0.415,0.4175,3.502
11.8,0.415,0.4175,3.833
11.833,0.415,0.4175,3.768
11.867,0.415,0.4175,3.725
11.9,0.415,0.4175,3.461
11.933,0.415,0.4175,4.031
11.967,0.415,0.4175,3.692
12.0,0.415,0.4175,3.294
12.033,0.415,0.4175,3.843
12.067,0.415,0.4175,3.536
12.1,0.415,0.4175,3.298
12.133,0.415,0.4175,4.049
12.167,0.415,0.4175,3.29
12.2,0.415,0.4175,3.786
12.233,0.415,0.4175,3.91
12.267,0.415,0.4175,2.974
12.3,0.415,0.4175,3.1
12.333,0.415,0.4175,3.84
12.367,0.415,0.4175,3.549
12.4,0.415,0.4175,2.958
12.433,0.415,0.4175,3.445
12.467,0.415,0.4175,2.345
12.5,0.415,0.4175,3.812
12.533,0.415,0.4175,3.567
12.567,0.415,0.4175,3.572
12.6,0.415,0.4175,2.7
12.633,0.415,0.4175,4.045
12.667,0.415,0.4175,3.282
12.7,0.415,0.4175,3.743
12.733,0.415,0.4175,3.897
12.767,0.415,0.4175,3.376
12.8,0.415,0.4175,3.425
12.833,0.415,0.4175,3.581
12.867,0.415,0.4175,3.018
12.9,0.415,0.4175,3.575
12.933,0.415,0.4175,4.027
12.967,0.415,0.4175,3.301
13.0,0.415,0.4175,2.923
13.033,0.415,0.4175,3.213
13.067,0.415,0.4175,3.035
13.1,0.415,0.4175,4.16
13.133,0.415,0.4175,3.592
13.167,0.415,0.4175,3.955
13.2,0.415,0.4175,3.986
13.233,0.415,0.4175,3.684
13.267,0.415,0.4175,3.744
13.3,0.415,0.4175,3.188
13.333,0.415,0.4175,3.469
13.367,0.415,0.4175,3.305
13.4,0.415,0.4175,2.662
13.433,0.415,0.4175,3.254
13.467,0.415,0.4175,4.434
13.5,0.415,0.4175,2.992
13.533,0.415,0.4175,2.833
13.567,0.415,0.4175,3.495
13.6,0.415,0.4175,3.04
13.633,0.415,0.4175,4.062
13.667,0.415,0.4175,3.798
13.7,0.415,0.4175,3.08
13.733,0.415,0.4175,3.575
13.767,0.415,0.4175,3.178
13.8,0.415,0.4175,3.424
13.833,0.415,0.4175,4.13
13.867,0.415,0.4175,2.835
13.9,0.415,0.4175,2.852
13.933,0.415,0.4175,3.54
13.967,0.415,0.4175,3.872
14.0,0.415,0.4175,3.24
14.033,0.415,0.4175,4.087
14.067,0.415,0.4175,3.602
14.1,0.415,0.4175,3.541
14.133,0.415,0.4175,3.679
14.167,0.415,0.4175,2.558
14.2,0.415,0.4175,3.931
14.233,0.415,0.4175,3.859
14.267,0.415,0.4175,3.603
14.3,0.415,0.4175,4.02
14.333,0.415,0.4175,3.187
14.367,0.415,0.4175,4.308
14.4,0.415,0.4175,4.274
14.433,0.415,0.4175,3.907
14.467,0.415,0.4175,3.472
14.5,0.415,0.4175,3.497
14.533,0.415,0.4175,2.878
14.567,0.415,0.4175,3.736
14.6,0.415,0.4175,3.913
14.633,0.415,0.4175,3.753
14.667,0.415,0.4175,3.675
14.7,0.415,0.4175,3.144
14.733,0.415,0.4175,3.856
14.767,0.415,0.4175,3.35
14.8,0.415,0.4175,3.955
14.833,0.415,0.4175,3.417
14.867,0.415,0.4175,4.076
14.9,0.415,0.4175,2.691
14.933,0.415,0.4175,3.467
14.967,0.415,0.4175,3.428
15.0,0.415,0.4175,2.916
15.033,0.415,0.4175,3.14
15.067,0.415,0.4175,3.832
15.1,0.415,0.4175,4.499
15.133,0.415,0.4175,3.432
15.167,0.415,0.4175,3.31
15.2,0.415,0.4175,3.71
15.233,0.415,0.4175,3.921
15.267,0.415,0.4175,4.609
15.3,0.415,0.4175,3.773
15.333,0.415,0.4175,3.544
15.367,0.415,0.4175,3.496
15.4,0.415,0.4175,3.144
15.433,0.415,0.4175,3.45
15.467,0.415,0.4175,3.685
15.5,0.415,0.4175,3.083
15.533,0.415,0.4175,3.56
15.567,0.415,0.4175,3.496
15.6,0.415,0.4175,3.325
15.633,0.415,0.4175,3.712
15.667,0.415,0.4175,3.308
15.7,0.415,0.4175,3.952
15.733,0.415,0.4175,3.643
15.767,0.415,0.4175,3.555
15.8,0.415,0.4175,3.708
15.833,0.415,0.4175,3.726
15.867,0.415,0.4175,3.37
15.9,0.415,0.4175,3.617
15.933,0.415,0.4175,3.639
15.967,0.415,0.4175,3.423
16.0,0.415,0.4175,3.99
16.033,0.415,0.4175,3.543
16.067,0.415,0.4175,3.498
16.1,0.415,0.4175,4.134
16.133,0.415,0.4175,3.956
16.167,0.415,0.4175,3.465
16.2,0.415,0.4175,2.696
16.233,0.415,0.4175,4.02
16.267,0.415,0.4175,2.973
16.3,0.415,0.4175,3.849
16.333,0.415,0.4175,4.223
16.367,0.415,0.4175,3.64
16.4,0.415,0.4175,3.415
16.433,0.415,0.4175,3.545
16.467,0.415,0.4175,3.001
16.5,0.415,0.4175,3.69
16.533,0.415,0.4175,3.454
16.567,0.415,0.4175,3.666
16.6,0.415,0.4175,3.396
16.633,0.415,0.4175,3.451
16.667,0.415,0.4175,4.165
16.7,0.415,0.4175,3.572
16.733,0.415,0.4175,3.259
16.767,0.415,0.4175,3.439
16.8,0.415,0.4175,3.071
16.833,0.415,0.4175,3.058
16.867,0.415,0.4175,2.938
16.9,0.415,0.4175,3.061
16.933,0.415,0.4175,3.601
16.967,0.415,0.4175,4.06
17.0,0.415,0.4175,3.093
17.033,0.415,0.4175,3.646
17.067,0.415,0.4175,3.306
17.1,0.415,0.4175,3.929
17.133,0.415,0.4175,3.203
17.167,0.415,0.4175,3.712
17.2,0.415,0.4175,3.001
17.233,0.415,0.4175,3.577
17.267,0.415,0.4175,3.251
17.3,0.415,0.4175,3.508
17.333,0.415,0.4175,3.295
17.367,0.415,0.4175,3.828
17.4,0.415,0.4175,3.358
17.433,0.415,0.4175,3.928
17.467,0.415,0.4175,3.879
17.5,0.415,0.4175,2.766
17.533,0.415,0.4175,3.264
17.567,0.415,0.4175,2.919
17.6,0.415,0.4175,3.032
17.633,0.415,0.4175,3.494
17.667,0.415,0.4175,3.587
17.7,0.415,0.4175,2.717
17.733,0.415,0.4175,3.164
17.767,0.415,0.4175,3.241
17.8,0.415,0.4175,2.998
17.833,0.415,0.4175,3.471
17.867,0.415,0.4175,3.779
17.9,0.415,0.4175,3.401
17.933,0.415,0.4175,3.048
17.967,0.415,0.4175,3.885
18.0,0.415,0.4175,3.952
18.033,0.415,0.4175,4.135
18.067,0.415,0.4175,3.098
18.1,0.415,0.4175,2.983
18.133,0.415,0.4175,3.61
18.167,0.415,0.4175,3.412
18.2,0.415,0.4175,2.718
18.233,0.415,0.4175,2.885
18.267,0.415,0.4175,3.374
18.3,0.415,0.4175,3.812
18.333,0.415,0.4175,3.196
18.367,0.415,0.4175,3.458
18.4,0.415,0.4175,3.945
18.433,0.415,0.4175,4.144
18.467,0.415,0.4175,3.131
18.5,0.415,0.4175,3.739
18.533,0.415,0.4175,3.19
18.567,0.415,0.4175,4.104
18.6,0.415,0.4175,3.166
18.633,0.415,0.4175,3.335
18.667,0.415,0.4175,2.637
18.7,0.415,0.4175,3.411
18.733,0.415,0.4175,3.386
18.767,0.415,0.4175,4.251
18.8,0.415,0.4175,3.37
18.833,0.415,0.4175,3.182
18.867,0.415,0.4175,3.504
18.9,0.415,0.4175,3.36
18.933,0.415,0.4175,3.525
18.967,0.415,0.4175,3.553
19.0,0.415,0.4175,3.502
19.033,0.415,0.4175,3.677
19.067,0.415,0.4175,3.77
19.1,0.415,0.4175,3.492
19.133,0.415,0.4175,3.874
19.167,0.415,0.4175,3.801
19.2,0.415,0.4175,3.804
19.233,0.415,0.4175,4.074
19.267,0.415,0.4175,3.281
19.3,0.415,0.4175,3.852
19.333,0.415,0.4175,3.795
19.367,0.415,0.4175,4.233
19.4,0.415,0.4175,3.376
19.433,0.415,0.4175,3.813
19.467,0.415,0.4175,3.62
19.5,0.415,0.4175,3.379
19.533,0.415,0.4175,2.739
19.567,0.415,0.4175,3.6
19.6,0.415,0.4175,3.322
19.633,0.415,0.4175,3.831
19.667,0.415,0.4175,3.538
19.7,0.415,0.4175,2.737
19.733,0.415,0.4175,2.966
19.767,0.415,0.4175,3.77
19.8,0.415,0.4175,3.76
19.833,0.415,0.4175,3.444
19.867,0.415,0.4175,3.165
19.9,0.415,0.4175,3.509
19.933,0.415,0.4175,3.304
19.967,0.415,0.4175,2.681
20.0,0.415,0.4175,3.008
20.033,0.415,0.4175,2.918
20.067,0.415,0.4175,2.857
20.1,0.415,0.4175,3.444
20.133,0.415,0.4175,3.253
20.167,0.415,0.4175,3.554
20.2,0.415,0.4175,2.888
20.233,0.415,0.4175,3.721
20.267,0.415,0.4175,3.476
20.3,0.415,0.4175,4.338
20.333,0.415,0.4175,3.15
20.367,0.415,0.4175,3.026
20.4,0.415,0.4175,3.505
20.433,0.415,0.4175,3.858
20.467,0.415,0.4175,3.861
20.5,0.415,0.4175,3.748
20.533,0.415,0.4175,4.459
20.567,0.415,0.4175,3.782
20.6,0.415,0.4175,3.562
20.633,0.415,0.4175,3.465
20.667,0.415,0.4175,2.935
20.7,0.415,0.4175,3.752
20.733,0.415,0.4175,4.091
20.767,0.415,0.4175,3.801
20.8,0.415,0.4175,3.882
20.833,0.415,0.4175,3.954
20.867,0.415,0.4175,3.525
20.9,0.415,0.4175,3.153
20.933,0.415,0.4175,3.765
20.967,0.415,0.4175,3.737
21.0,0.415,0.4175,3.008
21.033,0.415,0.4175,3.697
21.067,0.415,0.4175,3.668
21.1,0.415,0.4175,3.755
21.133,0.415,0.4175,3.534
21.167,0.415,0.4175,3.131
21.2,0.415,0.4175,3.054
21.233,0.415,0.4175,3.071
21.267,0.415,0.4175,2.917
21.3,0.415,0.4175,2.858
21.333,0.415,0.4175,4.129
21.367,0.415,0.4175,3.715
21.4,0.415,0.4175,3.138
21.433,0.415,0.4175,3.69
21.467,0.415,0.4175,3.692
21.5,0.415,0.4175,3.73
21.533,0.415,0.4175,3.413
21.567,0.415,0.4175,3.353
21.6,0.415,0.4175,3.652
21.633,0.415,0.4175,3.32
21.667,0.415,0.4175,3.702
21.7,0.415,0.4175,3.429
21.733,0.415,0.4175,3.91
21.767,0.415,0.4175,3.596
21.8,0.415,0.4175,3.2
21.833,0.415,0.4175,3.564
21.867,0.415,0.4175,3.913
21.9,0.415,0.4175,2.544
21.933,0.415,0.4175,3.522
21.967,0.415,0.4175,3.591
22.0,0.415,0.4175,3.4
22.033,0.415,0.4175,3.234
22.067,0.415,0.4175,3.594
22.1,0.415,0.4175,4.118
22.133,0.415,0.4175,3.189
22.167,0.415,0.4175,4.156
22.2,0.415,0.4175,3.869
22.233,0.415,0.4175,3.457
22.267,0.415,0.4175,3.289
22.3,0.415,0.4175,3.774
22.333,0.415,0.4175,3.18
22.367,0.415,0.4175,2.728
22.4,0.415,0.4175,3.968
22.433,0.415,0.4175,2.653
22.467,0.415,0.4175,2.869
22.5,0.415,0.4175,3.517
22.533,0.415,0.4175,3.215
22.567,0.415,0.4175,4.374
22.6,0.415,0.4175,3.87
22.633,0.415,0.4175,2.841
22.667,0.415,0.4175,3.792
22.7,0.415,0.4175,3.54
22.733,0.415,0.4175,4.028
22.767,0.415,0.4175,4.515
22.8,0.415,0.4175,4.119
22.833,0.415,0.4175,2.593
22.867,0.415,0.4175,3.402
22.9,0.415,0.4175,3.657
22.933,0.415,0.4175,3.957
22.967,0.415,0.4175,3.126
23.0,0.415,0.4175,3.622
23.033,0.415,0.4175,3.51
23.067,0.415,0.4175,3.195
23.1,0.415,0.4175,3.293
23.133,0.415,0.4175,3.588
23.167,0.415,0.4175,4.12
23.2,0.415,0.4175,4.146
23.233,0.415,0.4175,3.394
23.267,0.415,0.4175,4.122
23.3,0.415,0.4175,3.633
23.333,0.415,0.4175,3.382
23.367,0.415,0.4175,3.318
23.4,0.415,0.4175,2.707
23.433,0.415,0.4175,3.492
23.467,0.415,0.4175,3.148
23.5,0.415,0.4175,2.955
23.533,0.415,0.4175,3.583
23.567,0.415,0.4175,4.188
23.6,0.415,0.4175,3.896
23.633,0.415,0.4175,3.651
23.667,0.415,0.4175,3.335
23.7,0.415,0.4175,2.578
23.733,0.415,0.4175,3.728
23.767,0.415,0.4175,3.741
23.8,0.415,0.4175,3.253
23.833,0.415,0.4175,2.88
23.867,0.415,0.4175,3.165
23.9,0.415,0.4175,3.487
23.933,0.415,0.4175,3.263
23.967,0.415,0.4175,2.729
24.0,0.415,0.4175,3.62
24.033,0.415,0.4175,3.148
24.067,0.415,0.4175,3.962
24.1,0.415,0.4175,3.488
24.133,0.415,0.4175,4.031
24.167,0.415,0.4175,3.343
24.2,0.415,0.4175,2.572
24.233,0.415,0.4175,3.464
24.267,0.415,0.4175,3.276
24.3,0.415,0.4175,3.497
24.333,0.415,0.4175,2.955
24.367,0.415,0.4175,4.119
24.4,0.415,0.4175,3.847
24.433,0.415,0.4175,3.287
24.467,0.415,0.4175,4.049
24.5,0.415,0.4175,3.264
24.533,0.415,0.4175,3.538
24.567,0.415,0.4175,3.967
24.6,0.415,0.4175,2.859
24.633,0.415,0.4175,3.398
24.667,0.415,0.4175,3.301
24.7,0.415,0.4175,3.458
24.733,0.415,0.4175,3.782
24.767,0.415,0.4175,2.937
24.8,0.415,0.4175,3.471
24.833,0.415,0.4175,3.165
24.867,0.415,0.4175,3.196
24.9,0.415,0.4175,4.266
24.933,0.415,0.4175,2.918
24.967,0.415,0.4175,3.375
25.0,0.415,0.4175,3.705
25.033,0.415,0.4175,3.852
25.067,0.415,0.4175,3.38
25.1,0.415,0.4175,2.924
25.133,0.415,0.4175,3.764
25.167,0.415,0.4175,3.293
25.2,0.415,0.4175,2.812
25.233,0.415,0.4175,3.589
25.267,0.415,0.4175,2.978
25.3,0.415,0.4175,3.608
25.333,0.415,0.4175,3.56
25.367,0.415,0.4175,3.121
25.4,0.415,0.4175,3.748
25.433,0.415,0.4175,3.952
25.467,0.415,0.4175,4.149
25.5,0.415,0.4175,2.735
25.533,0.415,0.4175,3.304
25.567,0.415,0.4175,3.526
25.6,0.415,0.4175,3.766
25.633,0.415,0.4175,3.473
25.667,0.415,0.4175,3.533
25.7,0.415,0.4175,3.399
25.733,0.415,0.4175,3.398
25.767,0.415,0.4175,3.96
25.8,0.415,0.4175,3.001
25.833,0.415,0.4175,4.023
25.867,0.415,0.4175,3.557
25.9,0.415,0.4175,3.614
25.933,0.415,0.4175,4.013
25.967,0.415,0.4175,3.839
26.0,0.415,0.4175,3.79
26.033,0.415,0.4175,3.76
26.067,0.415,0.4175,3.129
26.1,0.415,0.4175,4.199
26.133,0.415,0.4175,3.323
26.167,0.415,0.4175,3.254
26.2,0.415,0.4175,3.474
26.233,0.415,0.4175,3.93
26.267,0.415,0.4175,3.397
26.3,0.415,0.4175,4.08
26.333,0.415,0.4175,3.147
26.367,0.415,0.4175,4.155
26.4,0.415,0.4175,2.682
26.433,0.415,0.4175,3.983
26.467,0.415,0.4175,4.276
26.5,0.415,0.4175,3.837
26.533,0.415,0.4175,2.844
26.567,0.415,0.4175,3.22
26.6,0.415,0.4175,3.497
26.633,0.415,0.4175,2.986
26.667,0.415,0.4175,3.675
26.7,0.415,0.4175,3.186
26.733,0.415,0.4175,3.426
26.767,0.415,0.4175,2.967
26.8,0.415,0.4175,3.795
26.833,0.415,0.4175,3.242
26.867,0.415,0.4175,3.403
26.9,0.415,0.4175,3.52
26.933,0.415,0.4175,3.876
