t,x,y,pupil
14.0,0.7465,0.7541,3.299
14.033,0.7465,0.7541,3.137
14.067,0.7465,0.7541,3.467
14.1,0.7465,0.7541,3.853
14.133,0.7465,0.7541,3.146
14.167,0.7465,0.7541,3.45
14.2,0.7465,0.7541,3.91
14.233,0.7465,0.7541,3.308
14.267,0.7465,0.7541,3.43
14.3,0.7465,0.7541,4.173
14.333,0.7465,0.7541,3.696
14.367,0.7465,0.7541,3.639
14.4,0.7465,0.7541,3.5
14.433,0.7465,0.7541,4.163
14.467,0.7465,0.7541,2.679
14.5,0.7465,0.7541,2.95
14.533,0.7465,0.7541,3.013
14.567,0.7465,0.7541,3.449
14.6,0.7465,0.7541,3.953
14.633,0.7465,0.7541,3.845
14.667,0.7465,0.7541,2.499
14.7,0.7465,0.7541,3.417
14.733,0.7465,0.7541,3.388
14.767,0.7465,0.7541,4.094
14.8,0.7465,0.7541,3.854
14.833,0.7465,0.7541,3.01
14.867,0.7465,0.7541,2.777
14.9,0.7465,0.7541,3.177
14.933,0.7465,0.7541,3.844
14.967,0.7465,0.7541,3.657
15.0,0.7465,0.7541,3.513
15.033,0.7465,0.7541,3.693
15.067,0.7465,0.7541,3.526
15.1,0.7465,0.7541,3.577
15.133,0.7465,0.7541,3.936
15.167,0.7465,0.7541,3.286
15.2,0.7465,0.7541,2.426
15.233,0.7465,0.7541,4.26
15.267,0.7465,0.7541,3.21
15.3,0.7465,0.7541,3.873
15.333,0.7465,0.7541,2.951
15.367,0.7465,0.7541,3.216
15.4,0.7465,0.7541,3.991
15.433,0.7465,0.7541,3.863
15.467,0.7465,0.7541,3.022
15.5,0.7465,0.7541,3.374
15.533,0.7465,0.7541,3.577
15.567,0.7465,0.7541,3.924
15.6,0.7465,0.7541,2.982
15.633,0.7465,0.7541,2.891
15.667,0.7465,0.7541,3.686
15.7,0.7465,0.7541,3.184
15.733,0.7465,0.7541,4.283
15.767,0.7465,0.7541,3.315
15.8,0.7465,0.7541,2.563
15.833,0.7465,0.7541,4.263
15.867,0.7465,0.7541,3.327
15.9,0.7465,0.7541,3.19
15.933,0.7465,0.7541,3.773
15.967,0.7465,0.7541,3.908
16.0,0.7465,0.7541,4.269
16.033,0.7465,0.7541,3.995
16.067,0.7465,0.7541,3.344
16.1,0.7465,0.7541,3.068
16.133,0.7465,0.7541,3.239
16.167,0.7465,0.7541,3.711
16.2,0.7465,0.7541,3.468
16.233,0.7465,0.7541,3.127
16.267,0.7465,0.7541,3.033
16.3,0.7465,0.7541,3.723
16.333,0.7465,0.7541,2.948
16.367,0.7465,0.7541,3.113
16.4,0.7465,0.7541,3.158
16.433,0.7465,0.7541,3.248
16.467,0.7465,0.7541,4.286
16.5,0.7465,0.7541,3.109
16.533,0.7465,0.7541,3.936
16.567,0.7465,0.7541,3.514
16.6,0.7465,0.7541,3.193
16.633,0.7465,0.7541,3.642
16.667,0.7465,0.7541,2.854
16.7,0.7465,0.7541,3.889
16.733,0.7465,0.7541,3.849
16.767,0.7465,0.7541,3.373
16.8,0.7465,0.7541,3.544
16.833,0.7465,0.7541,3.183
16.867,0.7465,0.7541,3.958
16.9,0.7465,0.7541,3.283
16.933,0.7465,0.7541,3.424
16.967,0.7465,0.7541,3.276
17.0,0.7465,0.7541,3.506
17.033,0.7465,0.7541,3.615
17.067,0.7465,0.7541,4.069
17.1,0.7465,0.7541,3.03
17.133,0.7465,0.7541,3.926
17.167,0.7465,0.7541,4.557
17.2,0.7465,0.7541,3.886
17.233,0.7465,0.7541,3.919
17.267,0.7465,0.7541,3.844
17.3,0.7465,0.7541,3.207
17.333,0.7465,0.7541,3.451
17.367,0.7465,0.7541,3.496
17.4,0.7465,0.7541,3.461
17.433,0.7465,0.7541,4.401
17.467,0.7465,0.7541,3.609
17.5,0.7465,0.7541,3.688
17.533,0.7465,0.7541,4.386
17.567,0.7465,0.7541,3.667
17.6,0.7465,0.7541,3.177
17.633,0.7465,0.7541,3.651
17.667,0.7465,0.7541,3.955
17.7,0.7465,0.7541,3.46
17.733,0.7465,0.7541,3.789
17.767,0.7465,0.7541,3.022
17.8,0.7465,0.7541,3.292
17.833,0.7465,0.7541,3.714
17.867,0.7465,0.7541,3.735
17.9,0.7465,0.7541,3.746
17.933,0.7465,0.7541,3.847
17.967,0.7465,0.7541,3.206
18.0,0.7465,0.7541,3.354
18.033,0.7465,0.7541,2.698
18.067,0.7465,0.7541,3.996
18.1,0.7465,0.7541,3.275
18.133,0.7465,0.7541,3.534
18.167,0.7465,0.7541,3.54
18.2,0.7465,0.7541,3.273
18.233,0.7465,0.7541,3.641
18.267,0.7465,0.7541,3.863
18.3,0.7465,0.7541,3.555
18.333,0.7465,0.7541,3.337
18.367,0.7465,0.7541,3.618
18.4,0.7465,0.7541,3.147
18.433,0.7465,0.7541,3.992
18.467,0.7465,0.7541,4.031
18.5,0.7465,0.7541,3.512
18.533,0.7465,0.7541,3.803
18.567,0.7465,0.7541,3.468
18.6,0.7465,0.7541,3.126
18.633,0.7465,0.7541,3.825
18.667,0.7465,0.7541,3.662
18.7,0.7465,0.7541,3.054
18.733,0.7465,0.7541,2.696
18.767,0.7465,0.7541,3.233
18.8,0.7465,0.7541,3.174
18.833,0.7465,0.7541,3.375
18.867,0.7465,0.7541,3.943
18.9,0.7465,0.7541,3.198
18.933,0.7465,0.7541,3.888
18.967,0.7465,0.7541,2.829
19.0,0.7465,0.7541,3.162
19.033,0.7465,0.7541,3.235
19.067,0.7465,0.7541,3.408
19.1,0.7465,0.7541,3.676
19.133,0.7465,0.7541,3.643
19.167,0.7465,0.7541,3.816
19.2,0.7465,0.7541,3.385
19.233,0.7465,0.7541,3.412
19.267,0.7465,0.7541,3.542
19.3,0.7465,0.7541,3.939
19.333,0.7465,0.7541,3.026
19.367,0.7465,0.7541,3.66
19.4,0.7465,0.7541,3.18
19.433,0.7465,0.7541,4.132
19.467,0.7465,0.7541,2.931
19.5,0.7465,0.7541,4.2
19.533,0.7465,0.7541,3.196
19.567,0.7465,0.7541,3.269
19.6,0.7465,0.7541,3.983
19.633,0.7465,0.7541,3.25
19.667,0.7465,0.7541,3.005
19.7,0.7465,0.7541,3.807
19.733,0.7465,0.7541,2.757
19.767,0.7465,0.7541,3.004
19.8,0.7465,0.7541,3.905
19.833,0.7465,0.7541,3.35
19.867,0.7465,0.7541,3.528
19.9,0.7465,0.7541,3.292
19.933,0.7465,0.7541,3.532
19.967,0.7465,0.7541,2.938
20.0,0.7465,0.7541,3.404
20.033,0.7465,0.7541,3.741
20.067,0.7465,0.7541,2.66
20.1,0.7465,0.7541,3.552
20.133,0.7465,0.7541,3.826
20.167,0.7465,0.7541,3.674
20.2,0.7465,0.7541,3.027
20.233,0.7465,0.7541,3.62
20.267,0.7465,0.7541,2.821
20.3,0.7465,0.7541,2.675
20.333,0.7465,0.7541,4.076
20.367,0.7465,0.7541,4.108
20.4,0.7465,0.7541,3.771
20.433,0.7465,0.7541,3.731
20.467,0.7465,0.7541,3.73
20.5,0.7465,0.7541,2.902
20.533,0.7465,0.7541,3.259
20.567,0.7465,0.7541,3.862
20.6,0.7465,0.7541,3.905
20.633,0.7465,0.7541,3.768
20.667,0.7465,0.7541,3.512
20.7,0.7465,0.7541,2.944
20.733,0.7465,0.7541,3.586
20.767,0.7465,0.7541,3.569
20.8,0.7465,0.7541,3.333
20.833,0.7465,0.7541,3.371
20.867,0.7465,0.7541,3.473
20.9,0.7465,0.7541,3.922
20.933,0.7465,0.7541,3.407
20.967,0.7465,0.7541,3.889
21.0,0.7465,0.7541,3.25
21.033,0.7465,0.7541,3.701
21.067,0.7465,0.7541,3.789
21.1,0.7465,0.7541,3.683
21.133,0.7465,0.7541,4.117
21.167,0.7465,0.7541,3.547
21.2,0.7465,0.7541,4.571
21.233,0.7465,0.7541,3.584
21.267,0.7465,0.7541,3.678
21.3,0.7465,0.7541,4.234
21.333,0.7465,0.7541,3.331
21.367,0.7465,0.7541,3.895
21.4,0.7465,0.7541,3.483
21.433,0.7465,0.7541,3.095
21.467,0.7465,0.7541,4.371
21.5,0.7465,0.7541,3.62
21.533,0.7465,0.7541,3.887
21.567,0.7465,0.7541,3.726
21.6,0.7465,0.7541,3.452
21.633,0.7465,0.7541,4.381
21.667,0.7465,0.7541,3.173
21.7,0.7465,0.7541,3.071
21.733,0.7465,0.7541,3.773
21.767,0.7465,0.7541,3.403
21.8,0.7465,0.7541,3.349
21.833,0.7465,0.7541,3.527
21.867,0.7465,0.7541,2.987
21.9,0.7465,0.7541,3.114
21.933,0.7465,0.7541,3.571
21.967,0.7465,0.7541,3.399
22.0,0.7465,0.7541,4.282
22.033,0.7465,0.7541,3.35
22.067,0.7465,0.7541,3.517
22.1,0.7465,0.7541,3.554
22.133,0.7465,0.7541,4.065
22.167,0.7465,0.7541,3.629
22.2,0.7465,0.7541,3.113
22.233,0.7465,0.7541,4.063
22.267,0.7465,0.7541,3.087
22.3,0.7465,0.7541,3.258
22.333,0.7465,0.7541,3.563
22.367,0.7465,0.7541,3.08
22.4,0.7465,0.7541,3.256
22.433,0.7465,0.7541,3.484
22.467,0.7465,0.7541,3.936
22.5,0.7465,0.7541,3.425
22.533,0.7465,0.7541,4.042
22.567,0.7465,0.7541,2.788
22.6,0.7465,0.7541,3.176
22.633,0.7465,0.7541,3.557
22.667,0.7465,0.7541,3.626
22.7,0.7465,0.7541,3.167
22.733,0.7465,0.7541,2.999
22.767,0.7465,0.7541,3.22
22.8,0.7465,0.7541,4.328
22.833,0.7465,0.7541,2.715
22.867,0.7465,0.7541,4.016
22.9,0.7465,0.7541,3.103
22.933,0.7465,0.7541,2.299
22.967,0.7465,0.7541,3.809
23.0,0.7465,0.7541,3.437
23.033,0.7465,0.7541,3.881
23.067,0.7465,0.7541,4.179
23.1,0.7465,0.7541,3.54
23.133,0.7465,0.7541,3.257
23.167,0.7465,0.7541,3.322
23.2,0.7465,0.7541,2.993
23.233,0.7465,0.7541,3.648
23.267,0.7465,0.7541,3.052
23.3,0.7465,0.7541,3.706
23.333,0.7465,0.7541,3.425
23.367,0.7465,0.7541,3.028
23.4,0.7465,0.7541,3.709
23.433,0.7465,0.7541,4.185
23.467,0.7465,0.7541,3.01
23.5,0.7465,0.7541,3.682
23.533,0.7465,0.7541,3.246
23.567,0.7465,0.7541,3.29
23.6,0.7465,0.7541,3.578
23.633,0.7465,0.7541,3.471
23.667,0.7465,0.7541,3.365
23.7,0.7465,0.7541,3.625
23.733,0.7465,0.7541,3.557
23.767,0.7465,0.7541,4.02
23.8,0.7465,0.7541,4.264
23.833,0.7465,0.7541,2.983
23.867,0.7465,0.7541,3.114
23.9,0.7465,0.7541,3.602
23.933,0.7465,0.7541,3.152
23.967,0.7465,0.7541,3.366
24.0,0.7465,0.7541,2.944
24.033,0.7465,0.7541,3.262
24.067,0.7465,0.7541,3.604
24.1,0.7465,0.7541,3.155
24.133,0.7465,0.7541,3.984
24.167,0.7465,0.7541,3.308
24.2,0.7465,0.7541,3.778
24.233,0.7465,0.7541,3.0
24.267,0.7465,0.7541,3.075
24.3,0.7465,0.7541,3.3
24.333,0.7465,0.7541,3.651
24.367,0.7465,0.7541,3.007
24.4,0.7465,0.7541,3.406
24.433,0.7465,0.7541,3.55
24.467,0.7465,0.7541,2.793
24.5,0.7465,0.7541,3.406
24.533,0.7465,0.7541,3.785
24.567,0.7465,0.7541,3.095
24.6,0.7465,0.7541,2.849
24.633,0.7465,0.7541,2.728
24.667,0.7465,0.7541,4.052
24.7,0.7465,0.7541,3.156
24.733,0.7465,0.7541,3.726
24.767,0.7465,0.7541,3.878
24.8,0.7465,0.7541,3.475
24.833,0.7465,0.7541,3.564
24.867,0.7465,0.7541,3.788
24.9,0.7465,0.7541,3.533
24.933,0.7465,0.7541,2.165
24.967,0.7465,0.7541,4.236
25.0,0.7465,0.7541,4.313
25.033,0.7465,0.7541,3.569
25.067,0.7465,0.7541,3.693
25.1,0.7465,0.7541,3.713
25.133,0.7465,0.7541,4.232
25.167,0.7465,0.7541,3.431
25.2,0.7465,0.7541,3.392
25.233,0.7465,0.7541,3.383
25.267,0.7465,0.7541,3.642
25.3,0.7465,0.7541,3.602
25.333,0.7465,0.7541,3.338
25.367,0.7465,0.7541,3.838
25.4,0.7465,0.7541,3.465
25.433,0.7465,0.7541,3.779
25.467,0.7465,0.7541,3.108
25.5,0.7465,0.7541,3.751
25.533,0.7465,0.7541,3.071
25.567,0.7465,0.7541,3.366
25.6,0.7465,0.7541,2.889
25.633,0.7465,0.7541,3.417
25.667,0.7465,0.7541,4.424
25.7,0.7465,0.7541,3.524
25.733,0.7465,0.7541,3.514
25.767,0.7465,0.7541,3.564
25.8,0.7465,0.7541,4.176
25.833,0.7465,0.7541,3.223
25.867,0.7465,0.7541,3.477
25.9,0.7465,0.7541,3.282
25.933,0.7465,0.7541,3.439
25.967,0.7465,0.7541,3.483
