t,x,y,pupil
3.3,0.3425,0.5043,3.631
3.333,0.3808,0.4715,3.414
3.367,0.624,0.8716,3.194
3.4,0.6725,0.9176,3.851
3.433,0.6515,0.9121,3.533
3.467,0.6617,0.9074,2.842
3.5,0.6523,0.8974,3.37
3.533,0.697,0.8939,3.157
3.567,0.6801,0.8888,3.455
3.6,0.6469,0.885,3.343
3.633,0.6417,0.8858,3.287
3.667,0.6692,0.8917,3.674
3.7,0.676,0.878,2.899
3.733,0.6706,0.8557,3.717
3.767,0.7043,0.9173,2.708
3.8,0.7191,0.8584,3.993
3.833,0.679,0.9182,3.248
3.867,0.6928,0.9074,3.282
3.9,0.4263,1.0,3.815
3.933,0.4229,0.9599,3.603
3.967,0.4236,0.972,3.451
4.0,0.4149,0.986,3.208
4.033,0.4056,0.9987,2.962
4.067,0.4765,1.0,3.657
4.1,0.4277,0.9959,3.135
4.133,0.4372,0.9928,4.264
4.167,0.4511,1.0,3.105
4.2,0.3813,0.9726,4.115
4.233,0.4511,1.0,3.582
4.267,0.446,1.0,3.678
4.3,0.4711,0.9983,2.981
4.333,0.4134,1.0,3.327
4.367,0.4358,0.9948,3.58
4.4,0.4252,1.0,3.532
4.433,0.4353,0.9629,2.963
4.467,0.3967,1.0,4.086
4.5,0.3807,0.9913,3.176
4.533,0.4184,0.9991,3.366
4.567,0.1454,0.4193,4.021
4.6,0.1722,0.468,3.87
4.633,0.1717,0.4329,3.229
4.667,0.1788,0.4016,3.514
4.7,0.154,0.4231,3.357
4.733,0.1636,0.451,3.931
4.767,0.1545,0.4411,3.417
4.8,0.1819,0.4785,3.422
4.833,0.146,0.4672,3.179
4.867,0.1885,0.4204,3.485
4.9,0.1802,0.4328,3.934
4.933,0.1983,0.4595,3.892
4.967,0.1428,0.4358,3.789
5.0,0.1425,0.4103,2.893
5.033,0.1402,0.4452,3.748
5.067,0.1551,0.4749,3.25
5.1,0.1886,0.445,4.253
5.133,0.1278,0.4078,4.33
5.167,0.567,0.968,2.911
5.2,0.5851,0.9807,3.301
5.233,0.5824,0.9861,3.595
5.267,0.5986,1.0,3.856
5.3,0.6087,0.9941,4.157
5.333,0.5653,0.9693,3.26
5.367,0.5715,0.9682,3.603
5.4,0.5792,0.9887,3.772
5.433,0.6251,0.9712,3.198
5.467,0.5677,0.956,2.551
5.5,0.6175,0.9693,3.224
5.533,0.5708,0.9942,3.286
5.567,0.5987,0.9627,3.527
5.6,0.5677,0.9687,3.206
5.633,0.6062,0.9955,4.165
5.667,0.5874,1.0,3.487
5.7,0.6153,1.0,3.283
5.733,0.5701,0.9981,3.544
5.767,0.5489,0.9823,3.268
5.8,0.5886,0.9526,3.691
5.833,0.5746,0.9948,3.206
5.867,0.5956,0.9748,3.546
5.9,0.5603,0.9532,3.137
5.933,0.5714,0.9721,3.772
5.967,0.5807,0.9255,3.209
6.0,0.5708,0.9844,2.807
6.033,0.5627,0.9468,3.969
6.067,0.5815,0.9983,3.406
6.1,0.5514,0.9606,3.136
6.133,0.3659,0.5312,3.854
6.167,0.3137,0.5546,3.393
6.2,0.354,0.5789,3.043
6.233,0.354,0.5636,3.341
6.267,0.3232,0.518,2.604
6.3,0.3479,0.5423,3.313
6.333,0.3542,0.5366,3.774
6.367,0.331,0.5472,3.454
6.4,0.3854,0.5238,4.098
6.433,0.3616,0.5306,3.399
6.467,0.332,0.5623,3.685
6.5,0.3547,0.5419,3.201
6.533,0.3364,0.5379,3.241
6.567,0.313,0.5319,3.146
6.6,0.3204,0.5329,3.741
6.633,0.3559,0.5667,3.835
6.667,0.3752,0.5219,3.532
6.7,0.3168,0.5651,3.426
6.733,0.3477,0.5375,3.033
6.767,0.3547,0.5575,2.998
6.8,0.3348,0.5914,3.395
6.833,0.3832,0.5537,3.167
6.867,0.9875,0.0176,4.207
6.9,0.9706,0.0,3.839
6.933,0.9969,0.0117,3.72
6.967,1.0,0.0023,3.628
7.0,0.9508,0.0008,3.75
7.033,0.9864,0.0,3.968
7.067,1.0,0.0048,3.597
7.1,1.0,0.0397,3.648
7.133,1.0,0.0,4.035
7.167,0.9797,0.0,3.225
7.2,0.9857,0.0,3.222
7.233,0.9846,0.0,3.005
7.267,1.0,0.0,4.101
7.3,1.0,0.0219,3.378
7.333,1.0,0.0,3.574
7.367,1.0,0.0045,3.263
7.4,1.0,0.0316,3.236
7.433,1.0,0.0039,3.591
7.467,0.9803,0.0142,3.175
7.5,1.0,0.0131,3.458
7.533,1.0,0.0,3.672
7.567,1.0,0.0,3.397
7.6,1.0,0.0,3.348
7.633,1.0,0.0,3.796
7.667,1.0,0.0,3.553
7.7,1.0,0.0,4.022
7.733,1.0,0.0,2.883
7.767,1.0,0.0,3.198
7.8,1.0,0.0,4.516
7.833,1.0,0.0,2.567
7.867,1.0,0.0,3.746
7.9,1.0,0.0,3.667
7.933,1.0,0.0,4.034
7.967,1.0,0.0,3.487
8.0,1.0,0.0,3.108
8.033,1.0,0.0,2.699
8.067,1.0,0.0,3.431
8.1,1.0,0.0,3.514
8.133,1.0,0.0,3.463
8.167,1.0,0.0,4.012
8.2,1.0,0.0,3.313
8.233,1.0,0.0,2.878
8.267,1.0,0.0,4.753
8.3,1.0,0.0,3.844
8.333,1.0,0.0,2.144
8.367,1.0,0.0,3.564
8.4,1.0,0.0,3.241
8.433,1.0,0.0,3.648
8.467,1.0,0.0,3.916
8.5,1.0,0.0,3.712
8.533,1.0,0.0,3.543
8.567,1.0,0.0,3.281
8.6,1.0,0.0,2.99
8.633,1.0,0.0,3.407
8.667,1.0,0.0,3.654
8.7,1.0,0.0,3.823
8.733,1.0,0.0,3.136
8.767,1.0,0.0,3.401
8.8,1.0,0.0,3.408
8.833,1.0,0.0,4.091
8.867,1.0,0.0,3.307
8.9,1.0,0.0,2.566
8.933,1.0,0.0,3.223
8.967,1.0,0.0,3.818
9.0,1.0,0.0,3.326
9.033,1.0,0.0,3.468
9.067,1.0,0.0,3.386
9.1,1.0,0.0,2.942
9.133,1.0,0.0,3.229
9.167,1.0,0.0,3.751
9.2,1.0,0.0,2.924
9.233,1.0,0.0,2.576
9.267,1.0,0.0,3.532
9.3,1.0,0.0,3.604
9.333,1.0,0.0,3.516
9.367,1.0,0.0,3.052
9.4,1.0,0.0,3.645
9.433,1.0,0.0,2.928
9.467,1.0,0.0,3.181
9.5,1.0,0.0,3.156
9.533,1.0,0.0,3.655
9.567,1.0,0.0,3.0
9.6,1.0,0.0,3.991
9.633,1.0,0.0,4.53
9.667,1.0,0.0,3.81
9.7,1.0,0.0,3.813
9.733,1.0,0.0,3.044
9.767,1.0,0.0,3.656
9.8,1.0,0.0,3.476
9.833,1.0,0.0,3.398
9.867,1.0,0.0,3.959
9.9,1.0,0.0,3.122
9.933,1.0,0.0,4.099
9.967,1.0,0.0,3.834
10.0,1.0,0.0,3.602
10.033,1.0,0.0,3.184
10.067,1.0,0.0,3.798
10.1,1.0,0.0,3.176
10.133,1.0,0.0,3.64
10.167,1.0,0.0,4.265
10.2,1.0,0.0,3.988
10.233,1.0,0.0,3.58
10.267,1.0,0.0,3.491
10.3,1.0,0.0,3.982
10.333,1.0,0.0,3.461
10.367,1.0,0.0,3.556
10.4,1.0,0.0,3.395
10.433,1.0,0.0,3.874
10.467,1.0,0.0,3.192
10.5,1.0,0.0,3.251
10.533,1.0,0.0,4.289
10.567,1.0,0.0,3.563
10.6,1.0,0.0,4.145
10.633,1.0,0.0,3.707
10.667,1.0,0.0,4.039
10.7,1.0,0.0,3.55
10.733,1.0,0.0,2.989
10.767,1.0,0.0,3.53
10.8,1.0,0.0,2.89
10.833,1.0,0.0,3.184
10.867,1.0,0.0,4.007
10.9,1.0,0.0,3.801
10.933,1.0,0.0,4.033
10.967,1.0,0.0,3.606
11.0,1.0,0.0,2.829
11.033,1.0,0.0,3.307
11.067,1.0,0.0,3.987
11.1,1.0,0.0,3.593
11.133,1.0,0.0,3.324
11.167,1.0,0.0,3.666
11.2,1.0,0.0,3.328
11.233,1.0,0.0,2.651
11.267,1.0,0.0,3.87
11.3,1.0,0.0,3.167
11.333,1.0,0.0,2.782
11.367,1.0,0.0,3.304
11.4,1.0,0.0,3.668
11.433,1.0,0.0,3.356
11.467,1.0,0.0,3.89
11.5,1.0,0.0,3.378
11.533,1.0,0.0,3.264
11.567,1.0,0.0,4.746
11.6,1.0,0.0,3.143
11.633,1.0,0.0,4.1
11.667,1.0,0.0,3.46
11.7,1.0,0.0,3.966
11.733,1.0,0.0,2.951
11.767,1.0,0.0,3.799
11.8,1.0,0.0,3.75
11.833,1.0,0.0,3.261
11.867,1.0,0.0,3.618
11.9,1.0,0.0,4.14
11.933,1.0,0.0,3.541
11.967,1.0,0.0,3.864
12.0,1.0,0.0,4.029
12.033,1.0,0.0,3.095
12.067,1.0,0.0,3.715
12.1,1.0,0.0,3.761
12.133,1.0,0.0,3.333
12.167,1.0,0.0,3.151
12.2,1.0,0.0,3.756
12.233,1.0,0.0,3.605
12.267,1.0,0.0,3.877
12.3,1.0,0.0,3.277
12.333,1.0,0.0,2.853
12.367,1.0,0.0,3.379
12.4,1.0,0.0,3.224
12.433,1.0,0.0,3.99
12.467,1.0,0.0,3.962
12.5,1.0,0.0,3.338
12.533,1.0,0.0,2.269
12.567,1.0,0.0,4.14
12.6,1.0,0.0,3.019
12.633,1.0,0.0,2.889
12.667,1.0,0.0,3.504
12.7,1.0,0.0,3.637
12.733,1.0,0.0,4.127
12.767,1.0,0.0,3.4
12.8,1.0,0.0,3.618
12.833,1.0,0.0,4.005
12.867,1.0,0.0,3.192
12.9,1.0,0.0,2.997
12.933,1.0,0.0,3.082
12.967,1.0,0.0,3.364
13.0,1.0,0.0,3.594
13.033,1.0,0.0,2.989
13.067,1.0,0.0,3.586
13.1,1.0,0.0,3.942
13.133,1.0,0.0,3.72
13.167,1.0,0.0,4.106
13.2,1.0,0.0,3.344
13.233,1.0,0.0,3.978
13.267,1.0,0.0,3.859
13.3,1.0,0.0,3.642
13.333,1.0,0.0,4.223
13.367,1.0,0.0,4.602
13.4,1.0,0.0,3.886
13.433,1.0,0.0,3.033
13.467,1.0,0.0,3.203
13.5,1.0,0.0,3.406
13.533,1.0,0.0,3.452
13.567,1.0,0.0,3.45
13.6,1.0,0.0,3.499
13.633,1.0,0.0,2.997
13.667,1.0,0.0,3.692
13.7,1.0,0.0,3.586
13.733,1.0,0.0,3.427
13.767,1.0,0.0,3.235
13.8,1.0,0.0,3.46
13.833,1.0,0.0,3.262
13.867,1.0,0.0,3.07
13.9,1.0,0.0,2.966
13.933,1.0,0.0,3.415
13.967,1.0,0.0,3.807
14.0,1.0,0.0,3.655
14.033,1.0,0.0,3.582
14.067,1.0,0.0,3.099
14.1,1.0,0.0,4.045
14.133,1.0,0.0,3.635
14.167,1.0,0.0,3.588
14.2,1.0,0.0,4.2
14.233,1.0,0.0,3.685
14.267,1.0,0.0,3.113
14.3,1.0,0.0,4.503
14.333,1.0,0.0,3.693
14.367,1.0,0.0,3.887
14.4,1.0,0.0,4.165
14.433,1.0,0.0,3.825
14.467,1.0,0.0,3.315
14.5,1.0,0.0,4.361
14.533,1.0,0.0,3.332
14.567,1.0,0.0,3.098
14.6,1.0,0.0,3.097
14.633,1.0,0.0,3.966
14.667,1.0,0.0,3.489
14.7,1.0,0.0,4.003
14.733,1.0,0.0,3.239
14.767,1.0,0.0,3.173
14.8,1.0,0.0,3.01
14.833,1.0,0.0,3.875
14.867,1.0,0.0,3.902
14.9,1.0,0.0,3.369
14.933,1.0,0.0,3.514
14.967,1.0,0.0,2.793
15.0,1.0,0.0,4.131
15.033,1.0,0.0,3.922
15.067,1.0,0.0,3.445
15.1,1.0,0.0,3.611
15.133,1.0,0.0,3.274
15.167,1.0,0.0,4.361
15.2,1.0,0.0,3.762
15.233,1.0,0.0,3.022
15.267,1.0,0.0,3.334
15.3,1.0,0.0,3.907
15.333,1.0,0.0,3.086
15.367,1.0,0.0,3.163
15.4,1.0,0.0,3.953
15.433,1.0,0.0,3.922
15.467,1.0,0.0,3.785
15.5,1.0,0.0,3.561
15.533,1.0,0.0,3.458
15.567,1.0,0.0,3.941
15.6,1.0,0.0,3.827
15.633,1.0,0.0,3.432
15.667,1.0,0.0,4.082
15.7,1.0,0.0,3.191
15.733,1.0,0.0,3.936
15.767,1.0,0.0,3.999
15.8,1.0,0.0,3.877
15.833,1.0,0.0,3.211
15.867,1.0,0.0,3.775
15.9,1.0,0.0,3.165
15.933,1.0,0.0,3.629
15.967,1.0,0.0,3.704
16.0,1.0,0.0,3.483
16.033,1.0,0.0,3.747
16.067,1.0,0.0,3.504
16.1,1.0,0.0,3.507
16.133,1.0,0.0,3.8
16.167,1.0,0.0,3.811
16.2,1.0,0.0,3.893
16.233,1.0,0.0,3.806
16.267,1.0,0.0,4.095
16.3,1.0,0.0,3.827
16.333,1.0,0.0,3.49
16.367,1.0,0.0,2.935
16.4,1.0,0.0,2.909
16.433,1.0,0.0,4.004
16.467,1.0,0.0,3.603
16.5,1.0,0.0,3.077
16.533,1.0,0.0,3.398
16.567,1.0,0.0,3.811
16.6,1.0,0.0,2.627
16.633,1.0,0.0,3.476
16.667,1.0,0.0,3.424
16.7,1.0,0.0,4.017
16.733,1.0,0.0,3.866
16.767,1.0,0.0,3.064
16.8,1.0,0.0,3.765
16.833,1.0,0.0,3.559
16.867,1.0,0.0,3.847
16.9,1.0,0.0,3.512
16.933,1.0,0.0,3.141
16.967,1.0,0.0,3.701
17.0,1.0,0.0,4.106
17.033,1.0,0.0,2.879
17.067,1.0,0.0,3.047
17.1,1.0,0.0,3.139
17.133,1.0,0.0,4.082
17.167,1.0,0.0,3.386
17.2,1.0,0.0,2.974
17.233,1.0,0.0,3.531
17.267,1.0,0.0,4.048
17.3,1.0,0.0,4.177
17.333,1.0,0.0,4.094
17.367,1.0,0.0,3.782
17.4,1.0,0.0,3.335
17.433,1.0,0.0,4.227
17.467,1.0,0.0,3.474
17.5,1.0,0.0,3.265
17.533,1.0,0.0,3.104
17.567,1.0,0.0,2.743
17.6,1.0,0.0,3.136
17.633,1.0,0.0,3.359
17.667,1.0,0.0,3.954
17.7,1.0,0.0,3.615
17.733,1.0,0.0,3.993
17.767,1.0,0.0,2.69
17.8,1.0,0.0,3.53
17.833,1.0,0.0,3.636
17.867,1.0,0.0,3.0
17.9,1.0,0.0,3.753
17.933,1.0,0.0,3.158
17.967,1.0,0.0,3.292
18.0,1.0,0.0,3.059
18.033,1.0,0.0,3.1
18.067,1.0,0.0,3.347
18.1,1.0,0.0,3.128
18.133,1.0,0.0,3.052
18.167,1.0,0.0,3.199
18.2,1.0,0.0,3.62
18.233,1.0,0.0,4.478
18.267,1.0,0.0,3.578
18.3,1.0,0.0,3.7
18.333,1.0,0.0,3.981
18.367,1.0,0.0,3.238
18.4,1.0,0.0,4.046
18.433,1.0,0.0,3.644
18.467,1.0,0.0,3.463
18.5,1.0,0.0,3.452
18.533,1.0,0.0,3.479
18.567,1.0,0.0,3.582
18.6,1.0,0.0,3.603
18.633,1.0,0.0,3.273
18.667,1.0,0.0,3.535
18.7,1.0,0.0,2.88
18.733,1.0,0.0,3.521
18.767,1.0,0.0,3.634
18.8,1.0,0.0,3.979
18.833,1.0,0.0,2.776
18.867,1.0,0.0,3.472
18.9,1.0,0.0,3.862
18.933,1.0,0.0,3.13
18.967,1.0,0.0,3.161
19.0,1.0,0.0,3.584
19.033,1.0,0.0,3.749
19.067,1.0,0.0,3.805
19.1,1.0,0.0,3.447
19.133,1.0,0.0,3.337
19.167,1.0,0.0,3.577
19.2,1.0,0.0,3.756
19.233,1.0,0.0,2.963
19.267,1.0,0.0,4.049
19.3,1.0,0.0,3.097
19.333,1.0,0.0,3.284
19.367,1.0,0.0,3.723
19.4,1.0,0.0,3.931
19.433,1.0,0.0,3.055
19.467,1.0,0.0,3.293
19.5,1.0,0.0,3.8
19.533,1.0,0.0,3.744
19.567,1.0,0.0,3.463
19.6,1.0,0.0,3.993
19.633,1.0,0.0,2.822
19.667,1.0,0.0,3.924
19.7,1.0,0.0,3.759
19.733,1.0,0.0,3.547
19.767,1.0,0.0,4.429
19.8,1.0,0.0,3.936
19.833,1.0,0.0,3.474
19.867,1.0,0.0,3.866
19.9,1.0,0.0,3.933
19.933,1.0,0.0,3.256
19.967,1.0,0.0,3.233
20.0,1.0,0.0,2.957
20.033,1.0,0.0,3.518
20.067,1.0,0.0,3.427
20.1,1.0,0.0,3.38
20.133,1.0,0.0,4.42
20.167,1.0,0.0,3.124
20.2,1.0,0.0,3.576
20.233,1.0,0.0,3.635
20.267,1.0,0.0,3.0
20.3,1.0,0.0,3.778
20.333,1.0,0.0,3.568
20.367,1.0,0.0,3.803
20.4,1.0,0.0,2.686
20.433,1.0,0.0,3.02
20.467,1.0,0.0,3.451
20.5,1.0,0.0,3.391
20.533,1.0,0.0,3.596
20.567,1.0,0.0,3.463
20.6,1.0,0.0,3.953
20.633,1.0,0.0,4.091
20.667,1.0,0.0,3.774
20.7,1.0,0.0,3.808
20.733,1.0,0.0,3.565
20.767,1.0,0.0,3.728
20.8,1.0,0.0,2.903
20.833,1.0,0.0,3.399
20.867,1.0,0.0,3.367
20.9,1.0,0.0,3.469
20.933,1.0,0.0,3.808
20.967,1.0,0.0,3.447
21.0,1.0,0.0,3.347
21.033,1.0,0.0,4.408
21.067,1.0,0.0,3.253
21.1,1.0,0.0,2.943
21.133,1.0,0.0,3.404
21.167,1.0,0.0,3.0
21.2,1.0,0.0,4.089
21.233,1.0,0.0,2.563
21.267,1.0,0.0,3.743
21.3,1.0,0.0,4.158
21.333,1.0,0.0,3.256
21.367,1.0,0.0,3.07
21.4,1.0,0.0,2.609
21.433,1.0,0.0,2.738
21.467,1.0,0.0,3.734
21.5,1.0,0.0,3.958
21.533,1.0,0.0,3.771
21.567,1.0,0.0,4.123
21.6,1.0,0.0,3.465
21.633,1.0,0.0,3.416
21.667,1.0,0.0,3.285
21.7,1.0,0.0,4.006
21.733,1.0,0.0,3.417
21.767,1.0,0.0,3.984
21.8,1.0,0.0,3.499
21.833,1.0,0.0,3.454
21.867,1.0,0.0,3.246
21.9,1.0,0.0,3.255
21.933,1.0,0.0,3.817
21.967,1.0,0.0,3.796
22.0,1.0,0.0,3.596
22.033,1.0,0.0,3.492
22.067,1.0,0.0,3.165
22.1,1.0,0.0,3.305
22.133,1.0,0.0,2.851
22.167,1.0,0.0,3.611
22.2,1.0,0.0,3.599
22.233,1.0,0.0,3.187
22.267,1.0,0.0,3.86
22.3,1.0,0.0,3.642
22.333,1.0,0.0,3.411
22.367,1.0,0.0,2.918
22.4,1.0,0.0,3.916
22.433,1.0,0.0,2.634
22.467,1.0,0.0,3.89
22.5,1.0,0.0,3.775
22.533,1.0,0.0,3.341
22.567,1.0,0.0,3.767
22.6,1.0,0.0,2.764
22.633,1.0,0.0,2.502
22.667,1.0,0.0,2.705
22.7,1.0,0.0,3.834
22.733,1.0,0.0,3.437
22.767,1.0,0.0,3.247
22.8,1.0,0.0,3.839
22.833,1.0,0.0,2.774
22.867,1.0,0.0,3.381
22.9,1.0,0.0,3.866
22.933,1.0,0.0,3.595
22.967,1.0,0.0,3.799
23.0,1.0,0.0,3.383
23.033,1.0,0.0,3.146
23.067,1.0,0.0,3.661
23.1,1.0,0.0,3.716
23.133,1.0,0.0,3.578
23.167,1.0,0.0,3.499
23.2,1.0,0.0,3.25
23.233,1.0,0.0,3.505
23.267,1.0,0.0,3.829
23.3,1.0,0.0,3.218
23.333,1.0,0.0,3.276
23.367,1.0,0.0,3.711
23.4,1.0,0.0,3.66
23.433,1.0,0.0,3.109
23.467,1.0,0.0,3.159
23.5,1.0,0.0,3.681
23.533,1.0,0.0,3.075
23.567,1.0,0.0,3.828
23.6,1.0,0.0,3.167
23.633,1.0,0.0,3.35
23.667,1.0,0.0,3.004
23.7,1.0,0.0,3.967
23.733,1.0,0.0,3.821
23.767,1.0,0.0,4.47
23.8,1.0,0.0,3.755
23.833,1.0,0.0,3.434
