t,x,y,pupil
4.567,0.4445,0.3257,3.186
4.6,0.4445,0.3257,3.727
4.633,0.4445,0.3257,3.78
4.667,0.4445,0.3257,3.909
4.7,0.4445,0.3257,3.389
4.733,0.4445,0.3257,3.241
4.767,0.4445,0.3257,2.829
4.8,0.4445,0.3257,2.87
4.833,0.4445,0.3257,4.409
4.867,0.4445,0.3257,2.816
4.9,0.4445,0.3257,4.297
4.933,0.4445,0.3257,3.813
4.967,0.4445,0.3257,3.622
5.0,0.4445,0.3257,4.288
5.033,0.4445,0.3257,3.178
5.067,0.4445,0.3257,4.069
5.1,0.4445,0.3257,3.798
5.133,0.4445,0.3257,2.55
5.167,0.4445,0.3257,3.674
5.2,0.4445,0.3257,3.023
5.233,0.4445,0.3257,3.738
5.267,0.4445,0.3257,3.253
5.3,0.4445,0.3257,3.575
5.333,0.4445,0.3257,3.63
5.367,0.4445,0.3257,2.909
5.4,0.4445,0.3257,3.623
5.433,0.4445,0.3257,3.288
5.467,0.4445,0.3257,3.794
5.5,0.4445,0.3257,4.035
5.533,0.4445,0.3257,4.511
5.567,0.4445,0.3257,3.631
5.6,0.4445,0.3257,4.077
5.633,0.4445,0.3257,3.441
5.667,0.4445,0.3257,3.084
5.7,0.4445,0.3257,3.754
5.733,0.4445,0.3257,3.414
5.767,0.4445,0.3257,3.407
5.8,0.4445,0.3257,3.783
5.833,0.4445,0.3257,3.21
5.867,0.4445,0.3257,3.338
5.9,0.4445,0.3257,3.131
5.933,0.4445,0.3257,3.457
5.967,0.4445,0.3257,3.788
6.0,0.4445,0.3257,3.644
6.033,0.4445,0.3257,3.083
6.067,0.4445,0.3257,3.406
6.1,0.4445,0.3257,3.328
6.133,0.4445,0.3257,3.684
6.167,0.4445,0.3257,2.685
6.2,0.4445,0.3257,4.009
6.233,0.4445,0.3257,3.948
6.267,0.4445,0.3257,3.212
6.3,0.4445,0.3257,3.973
6.333,0.4445,0.3257,2.8
6.367,0.4445,0.3257,3.452
6.4,0.4445,0.3257,4.246
6.433,0.4445,0.3257,3.262
6.467,0.4445,0.3257,3.492
6.5,0.4445,0.3257,2.844
6.533,0.4445,0.3257,4.098
6.567,0.4445,0.3257,3.361
6.6,0.4445,0.3257,3.961
6.633,0.4445,0.3257,3.059
6.667,0.4445,0.3257,3.207
6.7,0.4445,0.3257,3.39
6.733,0.4445,0.3257,2.769
6.767,0.4445,0.3257,3.674
6.8,0.4445,0.3257,3.297
6.833,0.4445,0.3257,3.953
6.867,0.4445,0.3257,3.199
6.9,0.4445,0.3257,3.393
6.933,0.4445,0.3257,3.113
6.967,0.4445,0.3257,4.17
7.0,0.4445,0.3257,3.596
7.033,0.4445,0.3257,3.273
7.067,0.4445,0.3257,3.722
7.1,0.4445,0.3257,3.953
7.133,0.4445,0.3257,2.768
7.167,0.4445,0.3257,3.096
7.2,0.4445,0.3257,3.418
7.233,0.4445,0.3257,3.11
7.267,0.4445,0.3257,3.388
7.3,0.4445,0.3257,3.549
7.333,0.4445,0.3257,2.928
7.367,0.4445,0.3257,3.878
7.4,0.4445,0.3257,3.79
7.433,0.4445,0.3257,2.744
7.467,0.4445,0.3257,2.868
7.5,0.4445,0.3257,3.952
7.533,0.4445,0.3257,2.43
7.567,0.4445,0.3257,3.324
7.6,0.4445,0.3257,3.362
7.633,0.4445,0.3257,3.189
7.667,0.4445,0.3257,3.746
7.7,0.4445,0.3257,3.391
7.733,0.4445,0.3257,3.309
7.767,0.4445,0.3257,3.734
7.8,0.4445,0.3257,3.577
7.833,0.4445,0.3257,3.745
7.867,0.4445,0.3257,3.204
7.9,0.4445,0.3257,4.493
7.933,0.4445,0.3257,4.246
7.967,0.4445,0.3257,3.603
8.0,0.4445,0.3257,4.108
8.033,0.4445,0.3257,3.274
8.067,0.4445,0.3257,3.634
8.1,0.4445,0.3257,3.174
8.133,0.4445,0.3257,3.325
8.167,0.4445,0.3257,3.322
8.2,0.4445,0.3257,3.661
8.233,0.4445,0.3257,3.768
8.267,0.4445,0.3257,3.506
8.3,0.4445,0.3257,3.088
8.333,0.4445,0.3257,4.222
8.367,0.4445,0.3257,3.752
8.4,0.4445,0.3257,3.248
8.433,0.4445,0.3257,3.101
8.467,0.4445,0.3257,3.811
8.5,0.4445,0.3257,3.446
8.533,0.4445,0.3257,4.023
8.567,0.4445,0.3257,3.889
8.6,0.4445,0.3257,4.28
8.633,0.4445,0.3257,3.767
8.667,0.4445,0.3257,3.204
8.7,0.4445,0.3257,3.342
8.733,0.4445,0.3257,2.935
8.767,0.4445,0.3257,3.927
8.8,0.4445,0.3257,3.61
8.833,0.4445,0.3257,3.14
8.867,0.4445,0.3257,3.857
8.9,0.4445,0.3257,3.842
8.933,0.4445,0.3257,3.326
8.967,0.4445,0.3257,3.71
9.0,0.4445,0.3257,3.448
9.033,0.4445,0.3257,3.283
9.067,0.4445,0.3257,3.343
9.1,0.4445,0.3257,2.725
9.133,0.4445,0.3257,3.93
9.167,0.4445,0.3257,3.417
9.2,0.4445,0.3257,3.685
9.233,0.4445,0.3257,3.313
9.267,0.4445,0.3257,3.836
9.3,0.4445,0.3257,3.271
9.333,0.4445,0.3257,3.778
9.367,0.4445,0.3257,3.179
9.4,0.4445,0.3257,3.514
9.433,0.4445,0.3257,3.907
9.467,0.4445,0.3257,3.089
9.5,0.4445,0.3257,3.075
9.533,0.4445,0.3257,3.433
9.567,0.4445,0.3257,3.41
9.6,0.4445,0.3257,2.934
9.633,0.4445,0.3257,3.241
9.667,0.4445,0.3257,4.051
9.7,0.4445,0.3257,3.48
9.733,0.4445,0.3257,3.74
9.767,0.4445,0.3257,3.798
9.8,0.4445,0.3257,3.578
9.833,0.4445,0.3257,3.121
9.867,0.4445,0.3257,4.345
9.9,0.4445,0.3257,3.181
9.933,0.4445,0.3257,3.685
9.967,0.4445,0.3257,3.582
10.0,0.4445,0.3257,3.359
10.033,0.4445,0.3257,3.444
10.067,0.4445,0.3257,3.63
10.1,0.4445,0.3257,3.305
10.133,0.4445,0.3257,2.809
10.167,0.4445,0.3257,2.97
10.2,0.4445,0.3257,4.078
10.233,0.4445,0.3257,3.797
10.267,0.4445,0.3257,3.421
10.3,0.4445,0.3257,2.771
10.333,0.4445,0.3257,4.061
10.367,0.4445,0.3257,3.446
10.4,0.4445,0.3257,3.602
10.433,0.4445,0.3257,3.191
10.467,0.4445,0.3257,3.788
10.5,0.4445,0.3257,3.941
10.533,0.4445,0.3257,3.377
10.567,0.4445,0.3257,3.157
10.6,0.4445,0.3257,3.74
10.633,0.4445,0.3257,3.727
10.667,0.4445,0.3257,4.033
10.7,0.4445,0.3257,3.387
10.733,0.4445,0.3257,3.264
10.767,0.4445,0.3257,3.724
10.8,0.4445,0.3257,3.277
10.833,0.4445,0.3257,3.11
10.867,0.4445,0.3257,3.505
10.9,0.4445,0.3257,2.983
10.933,0.4445,0.3257,2.804
10.967,0.4445,0.3257,3.442
11.0,0.4445,0.3257,3.661
11.033,0.4445,0.3257,3.708
11.067,0.4445,0.3257,2.853
11.1,0.4445,0.3257,4.111
11.133,0.4445,0.3257,2.792
11.167,0.4445,0.3257,3.845
11.2,0.4445,0.3257,3.71
11.233,0.4445,0.3257,3.789
11.267,0.4445,0.3257,3.763
11.3,0.4445,0.3257,3.196
11.333,0.4445,0.3257,2.632
11.367,0.4445,0.3257,2.945
11.4,0.4445,0.3257,4.033
11.433,0.4445,0.3257,3.66
11.467,0.4445,0.3257,3.876
11.5,0.4445,0.3257,3.064
11.533,0.4445,0.3257,3.294
11.567,0.4445,0.3257,3.111
11.6,0.4445,0.3257,2.654
11.633,0.4445,0.3257,3.323
11.667,0.4445,0.3257,3.219
11.7,0.4445,0.3257,3.57
11.733,0.4445,0.3257,3.677
11.767,0.4445,0.3257,2.862
11.8,0.4445,0.3257,3.961
11.833,0.4445,0.3257,3.142
11.867,0.4445,0.3257,3.773
11.9,0.4445,0.3257,3.958
11.933,0.4445,0.3257,3.68
11.967,0.4445,0.3257,3.598
12.0,0.4445,0.3257,3.962
12.033,0.4445,0.3257,4.166
12.067,0.4445,0.3257,3.575
12.1,0.4445,0.3257,4.149
12.133,0.4445,0.3257,3.196
12.167,0.4445,0.3257,3.195
12.2,0.4445,0.3257,3.514
12.233,0.4445,0.3257,3.812
12.267,0.4445,0.3257,3.699
12.3,0.4445,0.3257,3.749
12.333,0.4445,0.3257,3.35
12.367,0.4445,0.3257,3.975
12.4,0.4445,0.3257,3.039
12.433,0.4445,0.3257,3.507
12.467,0.4445,0.3257,3.737
12.5,0.4445,0.3257,3.601
12.533,0.4445,0.3257,3.096
12.567,0.4445,0.3257,3.337
12.6,0.4445,0.3257,3.257
12.633,0.4445,0.3257,3.012
12.667,0.4445,0.3257,3.761
12.7,0.4445,0.3257,3.894
12.733,0.4445,0.3257,3.924
12.767,0.4445,0.3257,3.34
12.8,0.4445,0.3257,3.711
12.833,0.4445,0.3257,3.566
12.867,0.4445,0.3257,3.808
12.9,0.4445,0.3257,3.725
12.933,0.4445,0.3257,3.6
12.967,0.4445,0.3257,3.64
13.0,0.4445,0.3257,4.363
13.033,0.4445,0.3257,3.168
13.067,0.4445,0.3257,4.031
13.1,0.4445,0.3257,4.093
13.133,0.4445,0.3257,3.268
13.167,0.4445,0.3257,3.676
13.2,0.4445,0.3257,3.391
13.233,0.4445,0.3257,3.832
13.267,0.4445,0.3257,3.552
13.3,0.4445,0.3257,3.238
13.333,0.4445,0.3257,2.706
13.367,0.4445,0.3257,2.58
13.4,0.4445,0.3257,4.092
13.433,0.4445,0.3257,3.709
13.467,0.4445,0.3257,3.514
13.5,0.4445,0.3257,3.22
13.533,0.4445,0.3257,3.536
13.567,0.4445,0.3257,3.441
13.6,0.4445,0.3257,3.193
13.633,0.4445,0.3257,3.56
13.667,0.4445,0.3257,3.393
13.7,0.4445,0.3257,4.311
13.733,0.4445,0.3257,3.625
13.767,0.4445,0.3257,4.17
13.8,0.4445,0.3257,3.394
13.833,0.4445,0.3257,3.054
13.867,0.4445,0.3257,3.5
13.9,0.4445,0.3257,2.9
13.933,0.4445,0.3257,3.634
13.967,0.4445,0.3257,3.657
14.0,0.4445,0.3257,2.89
14.033,0.4445,0.3257,3.488
14.067,0.4445,0.3257,2.95
14.1,0.4445,0.3257,3.756
14.133,0.4445,0.3257,4.197
14.167,0.4445,0.3257,3.49
14.2,0.4445,0.3257,4.165
14.233,0.4445,0.3257,3.746
14.267,0.4445,0.3257,3.889
14.3,0.4445,0.3257,3.539
14.333,0.4445,0.3257,4.155
14.367,0.4445,0.3257,3.939
14.4,0.4445,0.3257,3.617
14.433,0.4445,0.3257,3.347
14.467,0.4445,0.3257,4.082
14.5,0.4445,0.3257,2.95
14.533,0.4445,0.3257,3.51
14.567,0.4445,0.3257,3.619
14.6,0.4445,0.3257,3.389
14.633,0.4445,0.3257,2.931
14.667,0.4445,0.3257,3.146
14.7,0.4445,0.3257,2.539
14.733,0.4445,0.3257,3.42
14.767,0.4445,0.3257,3.26
14.8,0.4445,0.3257,3.593
14.833,0.4445,0.3257,4.171
14.867,0.4445,0.3257,3.25
14.9,0.4445,0.3257,3.064
14.933,0.4445,0.3257,2.236
14.967,0.4445,0.3257,3.437
15.0,0.4445,0.3257,3.92
15.033,0.4445,0.3257,3.535
15.067,0.4445,0.3257,3.654
15.1,0.4445,0.3257,2.884
15.133,0.4445,0.3257,3.229
15.167,0.4445,0.3257,3.078
15.2,0.4445,0.3257,3.113
15.233,0.4445,0.3257,3.443
15.267,0.4445,0.3257,4.06
15.3,0.4445,0.3257,3.31
15.333,0.4445,0.3257,3.686
15.367,0.4445,0.3257,3.222
15.4,0.4445,0.3257,3.825
15.433,0.4445,0.3257,3.091
15.467,0.4445,0.3257,2.975
15.5,0.4445,0.3257,3.901
15.533,0.4445,0.3257,3.887
15.567,0.4445,0.3257,3.828
15.6,0.4445,0.3257,3.561
15.633,0.4445,0.3257,3.545
15.667,0.4445,0.3257,3.247
15.7,0.4445,0.3257,4.189
15.733,0.4445,0.3257,3.214
15.767,0.4445,0.3257,3.231
15.8,0.4445,0.3257,3.414
15.833,0.4445,0.3257,3.389
15.867,0.4445,0.3257,4.016
15.9,0.4445,0.3257,3.483
15.933,0.4445,0.3257,3.34
15.967,0.4445,0.3257,3.982
16.0,0.4445,0.3257,3.116
16.033,0.4445,0.3257,4.366
16.067,0.4445,0.3257,3.01
16.1,0.4445,0.3257,3.274
16.133,0.4445,0.3257,3.422
16.167,0.4445,0.3257,3.025
16.2,0.4445,0.3257,3.893
16.233,0.4445,0.3257,3.781
16.267,0.4445,0.3257,3.553
16.3,0.4445,0.3257,3.821
16.333,0.4445,0.3257,3.779
16.367,0.4445,0.3257,3.224
16.4,0.4445,0.3257,3.135
16.433,0.4445,0.3257,3.505
16.467,0.4445,0.3257,3.564
16.5,0.4445,0.3257,2.734
16.533,0.4445,0.3257,3.514
16.567,0.4445,0.3257,3.577
16.6,0.4445,0.3257,3.902
16.633,0.4445,0.3257,3.172
16.667,0.4445,0.3257,4.076
16.7,0.4445,0.3257,4.158
16.733,0.4445,0.3257,3.894
16.767,0.4445,0.3257,3.504
16.8,0.4445,0.3257,3.589
16.833,0.4445,0.3257,3.751
16.867,0.4445,0.3257,3.57
16.9,0.4445,0.3257,3.186
16.933,0.4445,0.3257,3.727
16.967,0.4445,0.3257,3.291
17.0,0.4445,0.3257,3.742
17.033,0.4445,0.3257,3.786
17.067,0.4445,0.3257,3.65
17.1,0.4445,0.3257,3.005
17.133,0.4445,0.3257,3.281
17.167,0.4445,0.3257,3.544
17.2,0.4445,0.3257,3.144
17.233,0.4445,0.3257,4.237
17.267,0.4445,0.3257,3.866
17.3,0.4445,0.3257,3.744
17.333,0.4445,0.3257,3.569
17.367,0.4445,0.3257,2.964
17.4,0.4445,0.3257,3.277
17.433,0.4445,0.3257,2.992
17.467,0.4445,0.3257,3.493
17.5,0.4445,0.3257,3.802
17.533,0.4445,0.3257,3.814
17.567,0.4445,0.3257,4.078
17.6,0.4445,0.3257,3.421
17.633,0.4445,0.3257,4.145
17.667,0.4445,0.3257,3.477
17.7,0.4445,0.3257,3.462
17.733,0.4445,0.3257,3.226
17.767,0.4445,0.3257,3.69
17.8,0.4445,0.3257,3.444
17.833,0.4445,0.3257,3.47
17.867,0.4445,0.3257,3.138
17.9,0.4445,0.3257,3.157
17.933,0.4445,0.3257,4.017
17.967,0.4445,0.3257,4.09
18.0,0.4445,0.3257,2.891
18.033,0.4445,0.3257,3.222
18.067,0.4445,0.3257,3.443
18.1,0.4445,0.3257,3.606
18.133,0.4445,0.3257,3.786
18.167,0.4445,0.3257,2.762
18.2,0.4445,0.3257,3.552
18.233,0.4445,0.3257,4.044
18.267,0.4445,0.3257,3.87
18.3,0.4445,0.3257,3.797
18.333,0.4445,0.3257,3.337
18.367,0.4445,0.3257,3.105
18.4,0.4445,0.3257,3.656
18.433,0.4445,0.3257,3.48
18.467,0.4445,0.3257,3.51
18.5,0.4445,0.3257,3.567
18.533,0.4445,0.3257,3.423
18.567,0.4445,0.3257,5.035
18.6,0.4445,0.3257,3.044
18.633,0.4445,0.3257,3.289
18.667,0.4445,0.3257,3.604
18.7,0.4445,0.3257,3.254
18.733,0.4445,0.3257,2.615
18.767,0.4445,0.3257,3.526
18.8,0.4445,0.3257,3.607
18.833,0.4445,0.3257,3.388
18.867,0.4445,0.3257,3.56
18.9,0.4445,0.3257,3.484
18.933,0.4445,0.3257,3.666
18.967,0.4445,0.3257,3.87
19.0,0.4445,0.3257,3.828
19.033,0.4445,0.3257,3.417
19.067,0.4445,0.3257,3.33
19.1,0.4445,0.3257,4.053
19.133,0.4445,0.3257,3.554
19.167,0.4445,0.3257,3.209
19.2,0.4445,0.3257,3.225
19.233,0.4445,0.3257,3.297
19.267,0.4445,0.3257,3.556
19.3,0.4445,0.3257,3.163
19.333,0.4445,0.3257,3.239
19.367,0.4445,0.3257,3.763
19.4,0.4445,0.3257,3.052
19.433,0.4445,0.3257,3.595
19.467,0.4445,0.3257,3.36
19.5,0.4445,0.3257,3.514
19.533,0.4445,0.3257,2.681
19.567,0.4445,0.3257,3.162
19.6,0.4445,0.3257,3.242
19.633,0.4445,0.3257,3.999
19.667,0.4445,0.3257,3.812
19.7,0.4445,0.3257,3.432
19.733,0.4445,0.3257,3.0
19.767,0.4445,0.3257,3.31
19.8,0.4445,0.3257,3.428
19.833,0.4445,0.3257,3.471
19.867,0.4445,0.3257,3.056
19.9,0.4445,0.3257,3.662
19.933,0.4445,0.3257,4.155
19.967,0.4445,0.3257,3.233
20.0,0.4445,0.3257,3.319
20.033,0.4445,0.3257,3.091
20.067,0.4445,0.3257,3.447
20.1,0.4445,0.3257,2.949
20.133,0.4445,0.3257,3.451
20.167,0.4445,0.3257,3.618
20.2,0.4445,0.3257,3.733
20.233,0.4445,0.3257,3.768
20.267,0.4445,0.3257,3.729
20.3,0.4445,0.3257,3.265
20.333,0.4445,0.3257,3.28
20.367,0.4445,0.3257,3.316
20.4,0.4445,0.3257,3.894
20.433,0.4445,0.3257,4.22
20.467,0.4445,0.3257,3.455
20.5,0.4445,0.3257,3.973
20.533,0.4445,0.3257,3.922
20.567,0.4445,0.3257,3.075
20.6,0.4445,0.3257,3.772
20.633,0.4445,0.3257,4.402
20.667,0.4445,0.3257,3.738
20.7,0.4445,0.3257,3.128
20.733,0.4445,0.3257,4.06
20.767,0.4445,0.3257,3.015
20.8,0.4445,0.3257,3.093
20.833,0.4445,0.3257,3.459
20.867,0.4445,0.3257,3.536
20.9,0.4445,0.3257,3.477
20.933,0.4445,0.3257,3.32
20.967,0.4445,0.3257,3.101
21.0,0.4445,0.3257,4.05
21.033,0.4445,0.3257,3.405
21.067,0.4445,0.3257,3.781
21.1,0.4445,0.3257,4.103
21.133,0.4445,0.3257,3.25
21.167,0.4445,0.3257,3.346
21.2,0.4445,0.3257,3.836
21.233,0.4445,0.3257,3.572
21.267,0.4445,0.3257,3.916
21.3,0.4445,0.3257,3.801
21.333,0.4445,0.3257,3.426
21.367,0.4445,0.3257,3.919
21.4,0.4445,0.3257,4.23
21.433,0.4445,0.3257,2.948
21.467,0.4445,0.3257,4.21
21.5,0.4445,0.3257,3.64
21.533,0.4445,0.3257,4.039
21.567,0.4445,0.3257,3.618
21.6,0.4445,0.3257,4.015
21.633,0.4445,0.3257,2.92
21.667,0.4445,0.3257,3.707
21.7,0.4445,0.3257,4.049
21.733,0.4445,0.3257,3.636
21.767,0.4445,0.3257,3.562
21.8,0.4445,0.3257,3.507
21.833,0.4445,0.3257,3.512
21.867,0.4445,0.3257,3.794
21.9,0.4445,0.3257,3.298
21.933,0.4445,0.3257,3.749
21.967,0.4445,0.3257,3.691
22.0,0.4445,0.3257,3.874
22.033,0.4445,0.3257,3.841
22.067,0.4445,0.3257,2.898
22.1,0.4445,0.3257,3.222
22.133,0.4445,0.3257,3.227
22.167,0.4445,0.3257,3.045
22.2,0.4445,0.3257,3.343
22.233,0.4445,0.3257,3.084
22.267,0.4445,0.3257,3.501
22.3,0.4445,0.3257,3.172
22.333,0.4445,0.3257,3.369
22.367,0.4445,0.3257,3.382
22.4,0.4445,0.3257,3.532
22.433,0.4445,0.3257,3.484
22.467,0.4445,0.3257,3.017
22.5,0.4445,0.3257,3.73
22.533,0.4445,0.3257,3.253
22.567,0.4445,0.3257,3.091
22.6,0.4445,0.3257,3.935
22.633,0.4445,0.3257,2.914
22.667,0.4445,0.3257,3.647
22.7,0.4445,0.3257,3.82
22.733,0.4445,0.3257,3.758
22.767,0.4445,0.3257,2.649
22.8,0.4445,0.3257,3.621
22.833,0.4445,0.3257,3.426
22.867,0.4445,0.3257,4.086
22.9,0.4445,0.3257,3.416
22.933,0.4445,0.3257,3.793
22.967,0.4445,0.3257,3.108
23.0,0.4445,0.3257,4.198
23.033,0.4445,0.3257,3.555
23.067,0.4445,0.3257,3.49
23.1,0.4445,0.3257,3.271
23.133,0.4445,0.3257,3.465
23.167,0.4445,0.3257,3.409
23.2,0.4445,0.3257,3.3
23.233,0.4445,0.3257,3.601
23.267,0.4445,0.3257,3.21
23.3,0.4445,0.3257,3.175
23.333,0.4445,0.3257,2.943
23.367,0.4445,0.3257,3.838
23.4,0.4445,0.3257,3.706
23.433,0.4445,0.3257,2.782
23.467,0.4445,0.3257,3.541
23.5,0.4445,0.3257,3.608
23.533,0.4445,0.3257,3.328
23.567,0.4445,0.3257,3.245
23.6,0.4445,0.3257,3.541
23.633,0.4445,0.3257,3.189
23.667,0.4445,0.3257,3.886
23.7,0.4445,0.3257,3.716
23.733,0.4445,0.3257,3.787
23.767,0.4445,0.3257,3.176
23.8,0.4445,0.3257,3.002
23.833,0.4445,0.3257,3.437
23.867,0.4445,0.3257,3.28
23.9,0.4445,0.3257,3.373
23.933,0.4445,0.3257,3.804
23.967,0.4445,0.3257,3.131
24.0,0.4445,0.3257,4.058
24.033,0.4445,0.3257,3.602
24.067,0.4445,0.3257,3.416
24.1,0.4445,0.3257,3.394
24.133,0.4445,0.3257,3.705
24.167,0.4445,0.3257,3.362
24.2,0.4445,0.3257,3.401
24.233,0.4445,0.3257,3.375
24.267,0.4445,0.3257,3.378
24.3,0.4445,0.3257,3.341
24.333,0.4445,0.3257,3.804
24.367,0.4445,0.3257,3.124
24.4,0.4445,0.3257,3.766
24.433,0.4445,0.3257,3.454
24.467,0.4445,0.3257,4.377
24.5,0.4445,0.3257,3.348
24.533,0.4445,0.3257,2.883
24.567,0.4445,0.3257,3.154
24.6,0.4445,0.3257,3.583
24.633,0.4445,0.3257,2.777
24.667,0.4445,0.3257,2.831
24.7,0.4445,0.3257,2.946
24.733,0.4445,0.3257,3.894
24.767,0.4445,0.3257,3.735
24.8,0.4445,0.3257,3.933
24.833,0.4445,0.3257,3.356
24.867,0.4445,0.3257,2.892
24.9,0.4445,0.3257,3.721
24.933,0.4445,0.3257,3.47
24.967,0.4445,0.3257,3.391
25.0,0.4445,0.3257,3.26
25.033,0.4445,0.3257,3.576
25.067,0.4445,0.3257,3.285
25.1,0.4445,0.3257,3.1
25.133,0.4445,0.3257,3.355
25.167,0.4445,0.3257,3.725
25.2,0.4445,0.3257,3.675
25.233,0.4445,0.3257,4.017
25.267,0.4445,0.3257,4.176
25.3,0.4445,0.3257,3.307
25.333,0.4445,0.3257,3.492
25.367,0.4445,0.3257,4.034
25.4,0.4445,0.3257,3.112
