t,x,y,pupil
4.7,0.9836,0.5378,3.591
4.733,1.0,0.5679,3.326
4.767,0.9786,0.5604,2.288
4.8,0.9964,0.5586,3.454
4.833,1.0,0.5256,3.181
4.867,0.9927,0.5419,3.092
4.9,0.9741,0.5712,3.505
4.933,1.0,0.5404,3.422
4.967,1.0,0.5734,3.292
5.0,1.0,0.5291,3.774
5.033,0.9778,0.5422,2.985
5.067,1.0,0.5765,4.404
5.1,0.987,0.5822,3.611
5.133,0.973,0.5646,2.874
5.167,0.9898,0.5671,4.027
5.2,1.0,0.574,3.558
5.233,0.7313,0.0834,3.293
5.267,0.7308,0.054,3.733
5.3,0.7229,0.0808,3.22
5.333,0.7488,0.0965,2.895
5.367,0.7632,0.1061,2.899
5.4,0.7364,0.0952,3.687
5.433,0.7305,0.0996,2.937
5.467,0.7319,0.1011,3.935
5.5,0.7643,0.1219,3.531
5.533,0.7206,0.1007,2.542
5.567,0.718,0.0642,3.564
5.6,0.733,0.1086,3.109
5.633,0.7171,0.0885,3.673
5.667,0.719,0.0793,3.803
5.7,0.7138,0.0848,3.981
5.733,0.7387,0.0852,3.173
5.767,0.7008,0.0908,3.853
5.8,0.7388,0.099,3.862
5.833,0.7555,0.0898,3.412
5.867,0.7357,0.083,3.937
5.9,0.7281,0.1244,4.021
5.933,0.7135,0.0676,3.409
5.967,0.7149,0.0692,3.597
6.0,0.7639,0.1254,3.132
6.033,0.713,0.0813,3.876
6.067,0.7391,0.1202,4.04
6.1,0.7328,0.0954,3.62
6.133,0.7025,0.1117,4.229
6.167,0.743,0.1445,4.296
6.2,0.7559,0.0923,3.451
6.233,0.7569,0.0564,3.203
6.267,0.773,0.0972,3.262
6.3,0.7198,0.0638,3.244
6.333,0.717,0.065,3.504
6.367,0.7299,0.0713,3.946
6.4,0.0041,0.7269,3.143
6.433,0.0127,0.7053,3.939
6.467,0.0,0.6994,3.466
6.5,0.0,0.6578,3.915
6.533,0.0,0.6992,3.119
6.567,0.0,0.6951,3.542
6.6,0.0254,0.7086,3.922
6.633,0.0,0.691,3.148
6.667,0.0,0.7514,3.469
6.7,0.0061,0.6875,3.947
6.733,0.0,0.6932,3.043
6.767,0.0153,0.6961,4.216
6.8,0.0,0.7142,3.667
6.833,0.0,0.6943,3.498
6.867,0.0,0.7049,3.864
6.9,0.0,0.6929,3.324
6.933,0.0,0.7035,3.463
6.967,0.0178,0.6852,4.266
7.0,0.843,0.7621,3.976
7.033,0.8314,0.8016,3.445
7.067,0.8342,0.803,3.473
7.1,0.8302,0.8065,3.932
7.133,0.8339,0.8084,2.859
7.167,0.8056,0.7824,3.034
7.2,0.7952,0.8061,4.218
7.233,0.8058,0.8174,3.588
7.267,0.8044,0.8297,3.814
7.3,0.8338,0.8044,3.197
7.333,0.8368,0.8048,3.81
7.367,0.7969,0.8323,3.437
7.4,0.8275,0.7934,3.316
7.433,0.8441,0.8071,2.981
7.467,0.8359,0.7864,3.858
7.5,0.8299,0.7804,3.049
7.533,0.8434,0.7709,3.729
7.567,0.8353,0.8021,3.413
7.6,0.8152,0.8075,3.645
7.633,0.8287,0.7809,3.44
7.667,0.8298,0.7756,3.822
7.7,0.8037,0.8177,3.682
7.733,0.8073,0.8171,3.708
7.767,0.7975,0.8224,3.175
7.8,0.842,0.7792,3.761
7.833,0.5007,0.3267,3.624
7.867,0.4773,0.3693,3.096
7.9,0.4495,0.3281,3.85
7.933,0.4497,0.3476,3.013
7.967,0.4776,0.3554,3.098
8.0,0.4588,0.3232,3.873
8.033,0.4819,0.3308,3.141
8.067,0.4835,0.3492,3.2
8.1,0.4868,0.3302,3.666
8.133,0.479,0.3809,3.117
8.167,0.4807,0.3262,3.625
8.2,0.4844,0.3559,3.58
8.233,0.4492,0.3354,3.343
8.267,0.4521,0.3576,3.452
8.3,0.4183,0.3736,3.536
8.333,0.4917,0.3637,3.327
8.367,0.4627,0.3074,2.713
8.4,0.4736,0.3488,3.692
8.433,0.7484,0.4324,3.766
8.467,0.7778,0.4331,3.528
8.5,0.8076,0.4417,4.216
8.533,0.7652,0.4179,3.502
8.567,0.7836,0.4505,3.805
8.6,0.8031,0.4363,3.854
8.633,0.7692,0.4423,4.078
8.667,0.7986,0.4534,3.639
8.7,0.722,0.4291,3.521
8.733,0.7555,0.4588,3.289
8.767,0.7575,0.4552,3.457
8.8,0.7842,0.4171,3.77
8.833,0.7718,0.4362,3.021
8.867,0.7758,0.4401,3.055
8.9,0.7589,0.4413,3.772
8.933,0.747,0.43,3.218
8.967,0.7936,0.465,3.905
9.0,0.7571,0.4429,3.068
9.033,0.7953,0.4358,3.961
9.067,0.7625,0.4152,3.487
9.1,0.7762,0.4722,3.359
9.133,0.7912,0.4073,3.631
9.167,0.7973,0.4187,2.651
9.2,0.548,0.0,3.43
9.233,0.5602,0.0,3.077
9.267,0.5882,0.0,3.585
9.3,0.5674,0.0205,3.144
9.333,0.5435,0.0,3.673
9.367,0.5808,0.0,4.015
9.4,0.5807,0.0,2.716
9.433,0.5639,0.0028,3.166
9.467,0.5747,0.0,3.516
9.5,0.5881,0.0096,4.158
9.533,0.5702,0.0,3.45
9.567,0.553,0.0,3.066
9.6,0.5938,0.0,3.788
9.633,0.9933,0.1173,3.644
9.667,1.0,0.129,3.09
9.7,0.9925,0.1183,2.915
9.733,0.9895,0.1349,3.447
9.767,1.0,0.1198,3.167
9.8,0.9942,0.1116,3.441
9.833,0.9914,0.1119,3.959
9.867,0.9946,0.1213,3.382
9.9,1.0,0.1171,3.468
9.933,0.9601,0.1451,3.595
9.967,0.9886,0.1231,2.95
10.0,0.9789,0.1473,3.721
10.033,1.0,0.1034,3.974
10.067,0.9713,0.1266,4.299
10.1,0.9642,0.1194,3.768
10.133,0.9939,0.1517,3.85
10.167,0.9804,0.1348,3.498
10.2,0.9851,0.0741,2.792
10.233,0.9909,0.1432,4.106
10.267,1.0,0.1453,3.397
10.3,0.9907,0.1172,3.297
10.333,1.0,0.1374,3.255
10.367,1.0,0.1368,2.706
10.4,0.9629,0.1338,3.497
10.433,1.0,0.09,3.307
10.467,1.0,0.1188,3.764
10.5,0.638,0.9392,3.291
10.533,0.6013,0.9331,4.339
10.567,0.663,0.9078,3.415
10.6,0.6396,0.9355,2.721
10.633,0.6458,0.924,3.441
10.667,0.6311,0.9207,3.039
10.7,0.6406,0.9582,3.57
10.733,0.6439,0.9424,3.108
10.767,0.6392,0.9439,3.504
10.8,0.6312,0.8978,3.223
10.833,0.6506,0.9023,3.338
10.867,0.6336,0.9116,2.494
10.9,0.6163,0.9252,3.281
10.933,0.637,0.9403,4.303
10.967,0.6372,0.9548,3.403
11.0,0.6398,0.9326,3.825
11.033,0.6426,0.9344,3.141
11.067,0.6485,0.9213,3.456
11.1,0.6545,0.9221,4.053
11.133,0.6169,0.9267,4.034
11.167,0.6447,0.9207,2.341
11.2,0.642,0.9186,2.917
11.233,0.6274,0.9063,3.473
11.267,0.6436,0.906,3.393
11.3,0.6458,0.9437,3.169
11.333,0.6643,0.9217,3.469
11.367,0.6302,0.929,3.301
11.4,0.6376,0.9214,2.744
11.433,0.6376,0.9214,3.183
11.467,0.6376,0.9214,3.431
11.5,0.6376,0.9214,3.508
11.533,0.6376,0.9214,3.818
11.567,0.6376,0.9214,3.791
11.6,0.6376,0.9214,3.37
11.633,0.6376,0.9214,2.168
11.667,0.6376,0.9214,3.052
11.7,0.6376,0.9214,3.86
11.733,0.6376,0.9214,3.127
11.767,0.6376,0.9214,3.395
11.8,0.6376,0.9214,3.348
11.833,0.6376,0.9214,3.208
11.867,0.6376,0.9214,3.816
11.9,0.6376,0.9214,3.22
11.933,0.6376,0.9214,3.551
11.967,0.6376,0.9214,3.324
12.0,0.6376,0.9214,3.092
12.033,0.6376,0.9214,3.738
12.067,0.6376,0.9214,2.771
12.1,0.6376,0.9214,3.939
12.133,0.6376,0.9214,3.381
12.167,0.6376,0.9214,3.606
12.2,0.6376,0.9214,4.104
12.233,0.6376,0.9214,3.492
12.267,0.6376,0.9214,3.65
12.3,0.6376,0.9214,3.147
12.333,0.6376,0.9214,3.763
12.367,0.6376,0.9214,3.453
12.4,0.6376,0.9214,3.353
12.433,0.6376,0.9214,3.705
12.467,0.6376,0.9214,3.056
12.5,0.6376,0.9214,3.566
12.533,0.6376,0.9214,3.623
12.567,0.6376,0.9214,3.909
12.6,0.6376,0.9214,4.255
12.633,0.6376,0.9214,3.132
12.667,0.6376,0.9214,2.874
12.7,0.6376,0.9214,3.611
12.733,0.6376,0.9214,3.629
12.767,0.6376,0.9214,3.514
12.8,0.6376,0.9214,3.733
12.833,0.6376,0.9214,2.157
12.867,0.6376,0.9214,3.565
12.9,0.6376,0.9214,3.873
12.933,0.6376,0.9214,3.306
12.967,0.6376,0.9214,2.864
13.0,0.6376,0.9214,3.757
13.033,0.6376,0.9214,3.394
13.067,0.6376,0.9214,3.448
13.1,0.6376,0.9214,3.665
13.133,0.6376,0.9214,3.233
13.167,0.6376,0.9214,3.581
13.2,0.6376,0.9214,2.845
13.233,0.6376,0.9214,3.23
13.267,0.6376,0.9214,3.701
13.3,0.6376,0.9214,4.117
13.333,0.6376,0.9214,3.581
13.367,0.6376,0.9214,3.043
13.4,0.6376,0.9214,4.154
13.433,0.6376,0.9214,3.785
13.467,0.6376,0.9214,3.702
13.5,0.6376,0.9214,3.479
13.533,0.6376,0.9214,3.613
13.567,0.6376,0.9214,3.894
13.6,0.6376,0.9214,3.362
13.633,0.6376,0.9214,3.541
13.667,0.6376,0.9214,3.42
13.7,0.6376,0.9214,3.916
13.733,0.6376,0.9214,3.495
13.767,0.6376,0.9214,3.078
13.8,0.6376,0.9214,3.495
13.833,0.6376,0.9214,3.6
13.867,0.6376,0.9214,3.535
13.9,0.6376,0.9214,3.643
13.933,0.6376,0.9214,3.607
13.967,0.6376,0.9214,3.291
14.0,0.6376,0.9214,3.981
14.033,0.6376,0.9214,3.925
14.067,0.6376,0.9214,3.309
14.1,0.6376,0.9214,3.096
14.133,0.6376,0.9214,3.39
14.167,0.6376,0.9214,3.824
14.2,0.6376,0.9214,3.242
14.233,0.6376,0.9214,2.788
14.267,0.6376,0.9214,3.803
14.3,0.6376,0.9214,3.541
14.333,0.6376,0.9214,3.507
14.367,0.6376,0.9214,3.084
14.4,0.6376,0.9214,3.939
14.433,0.6376,0.9214,3.554
14.467,0.6376,0.9214,3.808
14.5,0.6376,0.9214,3.416
14.533,0.6376,0.9214,3.552
14.567,0.6376,0.9214,3.775
14.6,0.6376,0.9214,3.395
14.633,0.6376,0.9214,3.204
14.667,0.6376,0.9214,3.518
14.7,0.6376,0.9214,3.754
14.733,0.6376,0.9214,2.986
14.767,0.6376,0.9214,4.059
14.8,0.6376,0.9214,3.274
14.833,0.6376,0.9214,3.806
14.867,0.6376,0.9214,3.299
14.9,0.6376,0.9214,3.498
14.933,0.6376,0.9214,3.035
14.967,0.6376,0.9214,3.092
15.0,0.6376,0.9214,3.771
15.033,0.6376,0.9214,3.665
15.067,0.6376,0.9214,2.667
15.1,0.6376,0.9214,4.339
15.133,0.6376,0.9214,3.552
15.167,0.6376,0.9214,2.584
15.2,0.6376,0.9214,3.81
15.233,0.6376,0.9214,3.767
15.267,0.6376,0.9214,4.22
15.3,0.6376,0.9214,3.528
15.333,0.6376,0.9214,3.043
15.367,0.6376,0.9214,3.471
15.4,0.6376,0.9214,3.732
15.433,0.6376,0.9214,3.476
15.467,0.6376,0.9214,3.815
15.5,0.6376,0.9214,3.707
15.533,0.6376,0.9214,3.399
15.567,0.6376,0.9214,3.089
15.6,0.6376,0.9214,3.214
15.633,0.6376,0.9214,3.127
15.667,0.6376,0.9214,3.99
15.7,0.6376,0.9214,3.312
15.733,0.6376,0.9214,3.454
15.767,0.6376,0.9214,3.336
15.8,0.6376,0.9214,3.585
15.833,0.6376,0.9214,3.865
15.867,0.6376,0.9214,3.317
15.9,0.6376,0.9214,3.178
15.933,0.6376,0.9214,3.21
15.967,0.6376,0.9214,3.547
16.0,0.6376,0.9214,2.739
16.033,0.6376,0.9214,3.664
16.067,0.6376,0.9214,4.213
16.1,0.6376,0.9214,3.352
16.133,0.6376,0.9214,3.795
16.167,0.6376,0.9214,3.644
16.2,0.6376,0.9214,2.981
16.233,0.6376,0.9214,2.827
16.267,0.6376,0.9214,3.324
16.3,0.6376,0.9214,3.358
16.333,0.6376,0.9214,3.265
16.367,0.6376,0.9214,3.785
16.4,0.6376,0.9214,3.01
16.433,0.6376,0.9214,3.186
16.467,0.6376,0.9214,3.396
16.5,0.6376,0.9214,3.8
16.533,0.6376,0.9214,3.771
16.567,0.6376,0.9214,3.865
16.6,0.6376,0.9214,3.364
16.633,0.6376,0.9214,2.759
16.667,0.6376,0.9214,4.131
16.7,0.6376,0.9214,3.465
16.733,0.6376,0.9214,3.841
16.767,0.6376,0.9214,3.621
16.8,0.6376,0.9214,4.145
16.833,0.6376,0.9214,3.773
16.867,0.6376,0.9214,3.601
16.9,0.6376,0.9214,3.812
16.933,0.6376,0.9214,2.973
16.967,0.6376,0.9214,3.853
17.0,0.6376,0.9214,3.367
17.033,0.6376,0.9214,4.186
17.067,0.6376,0.9214,3.037
17.1,0.6376,0.9214,3.798
17.133,0.6376,0.9214,3.18
17.167,0.6376,0.9214,3.184
17.2,0.6376,0.9214,3.794
17.233,0.6376,0.9214,2.937
17.267,0.6376,0.9214,3.884
17.3,0.6376,0.9214,3.995
17.333,0.6376,0.9214,3.711
17.367,0.6376,0.9214,3.725
17.4,0.6376,0.9214,2.926
17.433,0.6376,0.9214,2.955
17.467,0.6376,0.9214,3.105
17.5,0.6376,0.9214,3.995
17.533,0.6376,0.9214,3.229
17.567,0.6376,0.9214,2.652
17.6,0.6376,0.9214,3.872
17.633,0.6376,0.9214,3.11
17.667,0.6376,0.9214,3.669
17.7,0.6376,0.9214,3.629
17.733,0.6376,0.9214,3.75
17.767,0.6376,0.9214,4.014
17.8,0.6376,0.9214,3.104
17.833,0.6376,0.9214,4.357
17.867,0.6376,0.9214,2.759
17.9,0.6376,0.9214,3.959
17.933,0.6376,0.9214,3.089
17.967,0.6376,0.9214,3.903
18.0,0.6376,0.9214,3.201
18.033,0.6376,0.9214,3.429
18.067,0.6376,0.9214,3.197
18.1,0.6376,0.9214,3.819
18.133,0.6376,0.9214,3.243
18.167,0.6376,0.9214,3.307
18.2,0.6376,0.9214,3.006
18.233,0.6376,0.9214,3.225
18.267,0.6376,0.9214,3.396
18.3,0.6376,0.9214,3.369
18.333,0.6376,0.9214,3.498
18.367,0.6376,0.9214,3.081
18.4,0.6376,0.9214,3.82
18.433,0.6376,0.9214,3.611
18.467,0.6376,0.9214,3.336
18.5,0.6376,0.9214,3.302
18.533,0.6376,0.9214,3.871
18.567,0.6376,0.9214,3.194
18.6,0.6376,0.9214,3.152
18.633,0.6376,0.9214,3.81
18.667,0.6376,0.9214,3.515
18.7,0.6376,0.9214,3.76
18.733,0.6376,0.9214,3.208
18.767,0.6376,0.9214,3.422
18.8,0.6376,0.9214,4.122
18.833,0.6376,0.9214,3.626
18.867,0.6376,0.9214,2.899
18.9,0.6376,0.9214,3.552
18.933,0.6376,0.9214,3.702
18.967,0.6376,0.9214,2.932
19.0,0.6376,0.9214,3.787
19.033,0.6376,0.9214,3.87
19.067,0.6376,0.9214,3.669
19.1,0.6376,0.9214,3.211
19.133,0.6376,0.9214,3.952
19.167,0.6376,0.9214,3.7
19.2,0.6376,0.9214,3.291
19.233,0.6376,0.9214,3.065
19.267,0.6376,0.9214,3.279
19.3,0.6376,0.9214,3.674
19.333,0.6376,0.9214,2.591
19.367,0.6376,0.9214,3.259
19.4,0.6376,0.9214,4.017
19.433,0.6376,0.9214,3.578
19.467,0.6376,0.9214,3.845
19.5,0.6376,0.9214,3.342
19.533,0.6376,0.9214,4.542
19.567,0.6376,0.9214,3.33
19.6,0.6376,0.9214,3.339
19.633,0.6376,0.9214,3.522
19.667,0.6376,0.9214,3.127
19.7,0.6376,0.9214,3.184
19.733,0.6376,0.9214,3.673
19.767,0.6376,0.9214,3.442
19.8,0.6376,0.9214,3.289
19.833,0.6376,0.9214,3.75
19.867,0.6376,0.9214,3.917
19.9,0.6376,0.9214,3.844
19.933,0.6376,0.9214,3.337
19.967,0.6376,0.9214,3.271
20.0,0.6376,0.9214,3.855
20.033,0.6376,0.9214,3.597
20.067,0.6376,0.9214,2.986
20.1,0.6376,0.9214,2.993
20.133,0.6376,0.9214,3.355
20.167,0.6376,0.9214,3.484
20.2,0.6376,0.9214,3.227
20.233,0.6376,0.9214,3.917
20.267,0.6376,0.9214,3.365
20.3,0.6376,0.9214,3.659
20.333,0.6376,0.9214,2.829
20.367,0.6376,0.9214,3.711
20.4,0.6376,0.9214,2.965
20.433,0.6376,0.9214,3.265
20.467,0.6376,0.9214,3.802
20.5,0.6376,0.9214,3.365
20.533,0.6376,0.9214,3.129
20.567,0.6376,0.9214,3.652
20.6,0.6376,0.9214,3.286
20.633,0.6376,0.9214,3.4
20.667,0.6376,0.9214,3.721
20.7,0.6376,0.9214,3.768
20.733,0.6376,0.9214,3.335
20.767,0.6376,0.9214,3.73
20.8,0.6376,0.9214,4.008
20.833,0.6376,0.9214,3.014
20.867,0.6376,0.9214,3.611
20.9,0.6376,0.9214,4.482
20.933,0.6376,0.9214,3.455
20.967,0.6376,0.9214,3.403
21.0,0.6376,0.9214,3.109
21.033,0.6376,0.9214,3.993
21.067,0.6376,0.9214,3.787
21.1,0.6376,0.9214,3.303
21.133,0.6376,0.9214,2.998
21.167,0.6376,0.9214,3.581
21.2,0.6376,0.9214,3.036
21.233,0.6376,0.9214,3.932
21.267,0.6376,0.9214,3.133
21.3,0.6376,0.9214,3.44
21.333,0.6376,0.9214,3.466
21.367,0.6376,0.9214,3.495
21.4,0.6376,0.9214,4.381
21.433,0.6376,0.9214,4.215
21.467,0.6376,0.9214,3.523
21.5,0.6376,0.9214,3.119
21.533,0.6376,0.9214,3.294
21.567,0.6376,0.9214,3.471
21.6,0.6376,0.9214,3.933
21.633,0.6376,0.9214,3.47
21.667,0.6376,0.9214,3.372
21.7,0.6376,0.9214,3.615
21.733,0.6376,0.9214,3.338
21.767,0.6376,0.9214,3.764
21.8,0.6376,0.9214,4.196
21.833,0.6376,0.9214,3.295
21.867,0.6376,0.9214,3.257
21.9,0.6376,0.9214,3.715
21.933,0.6376,0.9214,3.146
21.967,0.6376,0.9214,3.293
22.0,0.6376,0.9214,3.648
22.033,0.6376,0.9214,3.485
22.067,0.6376,0.9214,3.944
22.1,0.6376,0.9214,3.627
22.133,0.6376,0.9214,3.865
22.167,0.6376,0.9214,3.508
22.2,0.6376,0.9214,4.754
22.233,0.6376,0.9214,3.326
22.267,0.6376,0.9214,3.479
22.3,0.6376,0.9214,3.743
22.333,0.6376,0.9214,4.041
22.367,0.6376,0.9214,3.475
22.4,0.6376,0.9214,3.406
22.433,0.6376,0.9214,3.532
22.467,0.6376,0.9214,3.983
22.5,0.6376,0.9214,2.852
22.533,0.6376,0.9214,2.307
22.567,0.6376,0.9214,3.383
22.6,0.6376,0.9214,3.507
22.633,0.6376,0.9214,3.828
22.667,0.6376,0.9214,4.646
22.7,0.6376,0.9214,4.249
22.733,0.6376,0.9214,3.308
22.767,0.6376,0.9214,3.027
22.8,0.6376,0.9214,3.144
22.833,0.6376,0.9214,3.592
22.867,0.6376,0.9214,4.638
22.9,0.6376,0.9214,3.537
22.933,0.6376,0.9214,3.565
22.967,0.6376,0.9214,3.069
23.0,0.6376,0.9214,3.832
23.033,0.6376,0.9214,3.942
23.067,0.6376,0.9214,3.918
23.1,0.6376,0.9214,3.126
23.133,0.6376,0.9214,3.019
23.167,0.6376,0.9214,4.125
23.2,0.6376,0.9214,4.031
23.233,0.6376,0.9214,3.714
23.267,0.6376,0.9214,3.511
23.3,0.6376,0.9214,4.16
23.333,0.6376,0.9214,3.781
23.367,0.6376,0.9214,3.788
23.4,0.6376,0.9214,3.73
23.433,0.6376,0.9214,3.433
23.467,0.6376,0.9214,4.258
23.5,0.6376,0.9214,3.296
23.533,0.6376,0.9214,3.065
23.567,0.6376,0.9214,3.111
23.6,0.6376,0.9214,3.162
23.633,0.6376,0.9214,3.422
23.667,0.6376,0.9214,3.867
23.7,0.6376,0.9214,3.956
23.733,0.6376,0.9214,3.311
23.767,0.6376,0.9214,3.778
23.8,0.6376,0.9214,3.472
23.833,0.6376,0.9214,3.303
23.867,0.6376,0.9214,3.556
23.9,0.6376,0.9214,3.646
23.933,0.6376,0.9214,3.581
23.967,0.6376,0.9214,3.351
24.0,0.6376,0.9214,3.777
24.033,0.6376,0.9214,3.066
24.067,0.6376,0.9214,4.356
24.1,0.6376,0.9214,3.661
24.133,0.6376,0.9214,3.43
24.167,0.6376,0.9214,2.835
24.2,0.6376,0.9214,3.951
24.233,0.6376,0.9214,4.625
24.267,0.6376,0.9214,3.658
24.3,0.6376,0.9214,4.177
24.333,0.6376,0.9214,3.371
24.367,0.6376,0.9214,3.719
24.4,0.6376,0.9214,3.207
24.433,0.6376,0.9214,3.984
24.467,0.6376,0.9214,3.46
24.5,0.6376,0.9214,3.59
24.533,0.6376,0.9214,3.32
24.567,0.6376,0.9214,3.644
24.6,0.6376,0.9214,3.794
24.633,0.6376,0.9214,3.654
24.667,0.6376,0.9214,2.765
24.7,0.6376,0.9214,3.527
24.733,0.6376,0.9214,2.82
24.767,0.6376,0.9214,3.566
24.8,0.6376,0.9214,3.093
24.833,0.6376,0.9214,3.151
24.867,0.6376,0.9214,3.335
24.9,0.6376,0.9214,3.781
24.933,0.6376,0.9214,3.831
24.967,0.6376,0.9214,4.119
25.0,0.6376,0.9214,3.781
25.033,0.6376,0.9214,3.092
25.067,0.6376,0.9214,3.172
25.1,0.6376,0.9214,3.397
25.133,0.6376,0.9214,2.971
25.167,0.6376,0.9214,3.572
25.2,0.6376,0.9214,3.246
25.233,0.6376,0.9214,3.358
25.267,0.6376,0.9214,3.559
25.3,0.6376,0.9214,2.843
25.333,0.6376,0.9214,3.884
25.367,0.6376,0.9214,3.784
25.4,0.6376,0.9214,3.877
25.433,0.6376,0.9214,3.938
25.467,0.6376,0.9214,3.496
25.5,0.6376,0.9214,4.151
25.533,0.6376,0.9214,2.915
25.567,0.6376,0.9214,3.721
25.6,0.6376,0.9214,3.876
25.633,0.6376,0.9214,3.267
25.667,0.6376,0.9214,4.066
25.7,0.6376,0.9214,3.526
25.733,0.6376,0.9214,3.618
25.767,0.6376,0.9214,3.445
25.8,0.6376,0.9214,3.62
25.833,0.6376,0.9214,3.845
25.867,0.6376,0.9214,3.179
25.9,0.6376,0.9214,3.74
25.933,0.6376,0.9214,3.116
25.967,0.6376,0.9214,2.93
26.0,0.6376,0.9214,3.072
26.033,0.6376,0.9214,3.309
26.067,0.6376,0.9214,2.97
