t,x,y,pupil
10.833,0.4176,0.5112,3.057
10.867,0.4176,0.5112,3.3
10.9,0.4176,0.5112,3.038
10.933,0.4176,0.5112,3.779
10.967,0.4176,0.5112,3.838
11.0,0.4176,0.5112,3.546
11.033,0.4176,0.5112,3.137
11.067,0.4176,0.5112,2.441
11.1,0.4176,0.5112,2.538
11.133,0.4176,0.5112,3.873
11.167,0.4176,0.5112,4.237
11.2,0.4176,0.5112,3.887
11.233,0.4176,0.5112,2.932
11.267,0.4176,0.5112,3.912
11.3,0.4176,0.5112,3.626
11.333,0.4176,0.5112,3.368
11.367,0.4176,0.5112,3.764
11.4,0.4176,0.5112,4.668
11.433,0.4176,0.5112,3.479
11.467,0.4176,0.5112,3.122
11.5,0.4176,0.5112,3.503
11.533,0.4176,0.5112,3.427
11.567,0.4176,0.5112,3.964
11.6,0.4176,0.5112,4.445
11.633,0.4176,0.5112,3.263
11.667,0.4176,0.5112,4.163
11.7,0.4176,0.5112,4.167
11.733,0.4176,0.5112,3.723
11.767,0.4176,0.5112,2.486
11.8,0.4176,0.5112,3.434
11.833,0.4176,0.5112,3.765
11.867,0.4176,0.5112,3.306
11.9,0.4176,0.5112,3.335
11.933,0.4176,0.5112,3.99
11.967,0.4176,0.5112,3.246
12.0,0.4176,0.5112,3.455
12.033,0.4176,0.5112,3.292
12.067,0.4176,0.5112,2.983
12.1,0.4176,0.5112,4.379
12.133,0.4176,0.5112,3.737
12.167,0.4176,0.5112,3.084
12.2,0.4176,0.5112,3.623
12.233,0.4176,0.5112,3.393
12.267,0.4176,0.5112,3.764
12.3,0.4176,0.5112,3.906
12.333,0.4176,0.5112,3.193
12.367,0.4176,0.5112,4.109
12.4,0.4176,0.5112,3.963
12.433,0.4176,0.5112,3.303
12.467,0.4176,0.5112,3.431
12.5,0.4176,0.5112,3.444
12.533,0.4176,0.5112,3.922
12.567,0.4176,0.5112,3.198
12.6,0.4176,0.5112,3.564
12.633,0.4176,0.5112,4.218
12.667,0.4176,0.5112,2.978
12.7,0.4176,0.5112,3.387
12.733,0.4176,0.5112,4.143
12.767,0.4176,0.5112,3.74
12.8,0.4176,0.5112,3.559
12.833,0.4176,0.5112,3.675
12.867,0.4176,0.5112,3.308
12.9,0.4176,0.5112,3.666
12.933,0.4176,0.5112,4.022
12.967,0.4176,0.5112,3.317
13.0,0.4176,0.5112,3.508
13.033,0.4176,0.5112,3.791
13.067,0.4176,0.5112,3.978
13.1,0.4176,0.5112,3.615
13.133,0.4176,0.5112,3.008
13.167,0.4176,0.5112,3.709
13.2,0.4176,0.5112,3.447
13.233,0.4176,0.5112,3.094
13.267,0.4176,0.5112,3.865
13.3,0.4176,0.5112,2.984
13.333,0.4176,0.5112,2.979
13.367,0.4176,0.5112,3.398
13.4,0.4176,0.5112,3.248
13.433,0.4176,0.5112,4.352
13.467,0.4176,0.5112,3.529
13.5,0.4176,0.5112,4.024
13.533,0.4176,0.5112,4.029
13.567,0.4176,0.5112,3.217
13.6,0.4176,0.5112,3.697
13.633,0.4176,0.5112,4.337
13.667,0.4176,0.5112,4.134
13.7,0.4176,0.5112,3.46
13.733,0.4176,0.5112,3.478
13.767,0.4176,0.5112,3.23
13.8,0.4176,0.5112,2.789
13.833,0.4176,0.5112,3.206
13.867,0.4176,0.5112,3.853
13.9,0.4176,0.5112,3.176
13.933,0.4176,0.5112,3.244
13.967,0.4176,0.5112,3.614
14.0,0.4176,0.5112,3.024
14.033,0.4176,0.5112,3.626
14.067,0.4176,0.5112,3.987
14.1,0.4176,0.5112,3.181
14.133,0.4176,0.5112,3.027
14.167,0.4176,0.5112,3.172
14.2,0.4176,0.5112,3.356
14.233,0.4176,0.5112,3.74
14.267,0.4176,0.5112,3.699
14.3,0.4176,0.5112,4.448
14.333,0.4176,0.5112,3.497
14.367,0.4176,0.5112,2.863
14.4,0.4176,0.5112,3.122
14.433,0.4176,0.5112,3.567
14.467,0.4176,0.5112,3.561
14.5,0.4176,0.5112,2.605
14.533,0.4176,0.5112,3.513
14.567,0.4176,0.5112,3.579
14.6,0.4176,0.5112,3.49
14.633,0.4176,0.5112,4.067
14.667,0.4176,0.5112,3.705
14.7,0.4176,0.5112,3.116
14.733,0.4176,0.5112,4.044
14.767,0.4176,0.5112,2.975
14.8,0.4176,0.5112,3.748
14.833,0.4176,0.5112,3.265
14.867,0.4176,0.5112,3.649
14.9,0.4176,0.5112,3.866
14.933,0.4176,0.5112,2.575
14.967,0.4176,0.5112,3.488
15.0,0.4176,0.5112,4.265
15.033,0.4176,0.5112,3.841
15.067,0.4176,0.5112,3.784
15.1,0.4176,0.5112,3.453
15.133,0.4176,0.5112,2.899
15.167,0.4176,0.5112,3.482
15.2,0.4176,0.5112,3.648
15.233,0.4176,0.5112,3.428
15.267,0.4176,0.5112,4.193
15.3,0.4176,0.5112,3.084
15.333,0.4176,0.5112,3.006
15.367,0.4176,0.5112,3.17
15.4,0.4176,0.5112,3.528
15.433,0.4176,0.5112,3.432
15.467,0.4176,0.5112,3.271
15.5,0.4176,0.5112,3.721
15.533,0.4176,0.5112,3.019
15.567,0.4176,0.5112,4.004
15.6,0.4176,0.5112,3.365
15.633,0.4176,0.5112,3.74
15.667,0.4176,0.5112,3.483
15.7,0.4176,0.5112,2.891
15.733,0.4176,0.5112,3.749
15.767,0.4176,0.5112,3.409
15.8,0.4176,0.5112,3.985
15.833,0.4176,0.5112,3.191
15.867,0.4176,0.5112,3.356
15.9,0.4176,0.5112,2.931
15.933,0.4176,0.5112,4.017
15.967,0.4176,0.5112,3.245
16.0,0.4176,0.5112,3.026
16.033,0.4176,0.5112,3.193
16.067,0.4176,0.5112,2.9
16.1,0.4176,0.5112,3.512
16.133,0.4176,0.5112,3.723
16.167,0.4176,0.5112,3.239
16.2,0.4176,0.5112,3.299
16.233,0.4176,0.5112,2.473
16.267,0.4176,0.5112,2.489
16.3,0.4176,0.5112,3.575
16.333,0.4176,0.5112,3.572
16.367,0.4176,0.5112,3.009
16.4,0.4176,0.5112,3.83
16.433,0.4176,0.5112,3.523
16.467,0.4176,0.5112,3.733
16.5,0.4176,0.5112,3.325
16.533,0.4176,0.5112,3.645
16.567,0.4176,0.5112,3.503
16.6,0.4176,0.5112,3.652
16.633,0.4176,0.5112,3.319
16.667,0.4176,0.5112,3.614
16.7,0.4176,0.5112,3.891
16.733,0.4176,0.5112,4.097
16.767,0.4176,0.5112,4.032
16.8,0.4176,0.5112,4.598
16.833,0.4176,0.5112,3.496
16.867,0.4176,0.5112,4.274
16.9,0.4176,0.5112,3.542
16.933,0.4176,0.5112,3.597
16.967,0.4176,0.5112,3.072
17.0,0.4176,0.5112,3.166
17.033,0.4176,0.5112,4.215
17.067,0.4176,0.5112,3.228
17.1,0.4176,0.5112,3.831
17.133,0.4176,0.5112,3.313
17.167,0.4176,0.5112,3.907
17.2,0.4176,0.5112,3.338
17.233,0.4176,0.5112,3.394
17.267,0.4176,0.5112,2.901
17.3,0.4176,0.5112,3.753
17.333,0.4176,0.5112,4.338
17.367,0.4176,0.5112,3.041
17.4,0.4176,0.5112,3.197
17.433,0.4176,0.5112,4.028
17.467,0.4176,0.5112,3.058
17.5,0.4176,0.5112,3.568
17.533,0.4176,0.5112,3.317
17.567,0.4176,0.5112,3.786
17.6,0.4176,0.5112,2.925
17.633,0.4176,0.5112,3.498
17.667,0.4176,0.5112,3.546
17.7,0.4176,0.5112,3.57
17.733,0.4176,0.5112,3.062
17.767,0.4176,0.5112,3.57
17.8,0.4176,0.5112,3.378
17.833,0.4176,0.5112,3.0
17.867,0.4176,0.5112,3.37
17.9,0.4176,0.5112,3.602
17.933,0.4176,0.5112,3.716
17.967,0.4176,0.5112,3.26
18.0,0.4176,0.5112,3.734
18.033,0.4176,0.5112,3.508
18.067,0.4176,0.5112,3.642
18.1,0.4176,0.5112,3.46
18.133,0.4176,0.5112,2.987
18.167,0.4176,0.5112,3.799
18.2,0.4176,0.5112,2.868
18.233,0.4176,0.5112,3.256
18.267,0.4176,0.5112,4.061
18.3,0.4176,0.5112,2.913
18.333,0.4176,0.5112,3.389
18.367,0.4176,0.5112,3.481
18.4,0.4176,0.5112,3.507
18.433,0.4176,0.5112,3.591
18.467,0.4176,0.5112,3.669
18.5,0.4176,0.5112,3.039
18.533,0.4176,0.5112,3.512
18.567,0.4176,0.5112,4.515
18.6,0.4176,0.5112,3.374
18.633,0.4176,0.5112,4.641
18.667,0.4176,0.5112,3.347
18.7,0.4176,0.5112,3.116
18.733,0.4176,0.5112,3.719
18.767,0.4176,0.5112,3.678
18.8,0.4176,0.5112,3.54
18.833,0.4176,0.5112,3.597
18.867,0.4176,0.5112,4.303
18.9,0.4176,0.5112,3.659
18.933,0.4176,0.5112,3.917
18.967,0.4176,0.5112,3.477
19.0,0.4176,0.5112,3.27
19.033,0.4176,0.5112,3.655
19.067,0.4176,0.5112,3.625
19.1,0.4176,0.5112,3.463
19.133,0.4176,0.5112,3.608
19.167,0.4176,0.5112,3.153
19.2,0.4176,0.5112,3.191
19.233,0.4176,0.5112,3.169
19.267,0.4176,0.5112,3.441
19.3,0.4176,0.5112,3.231
19.333,0.4176,0.5112,3.976
19.367,0.4176,0.5112,3.444
19.4,0.4176,0.5112,4.268
19.433,0.4176,0.5112,3.635
19.467,0.4176,0.5112,3.576
19.5,0.4176,0.5112,4.392
19.533,0.4176,0.5112,3.357
19.567,0.4176,0.5112,3.753
19.6,0.4176,0.5112,2.987
19.633,0.4176,0.5112,3.788
19.667,0.4176,0.5112,3.62
19.7,0.4176,0.5112,4.427
19.733,0.4176,0.5112,3.575
19.767,0.4176,0.5112,2.61
19.8,0.4176,0.5112,3.474
19.833,0.4176,0.5112,3.889
19.867,0.4176,0.5112,3.632
19.9,0.4176,0.5112,3.311
19.933,0.4176,0.5112,2.61
19.967,0.4176,0.5112,3.088
20.0,0.4176,0.5112,3.525
20.033,0.4176,0.5112,3.49
20.067,0.4176,0.5112,4.085
20.1,0.4176,0.5112,2.811
20.133,0.4176,0.5112,3.56
20.167,0.4176,0.5112,3.413
20.2,0.4176,0.5112,3.988
20.233,0.4176,0.5112,3.533
20.267,0.4176,0.5112,4.18
20.3,0.4176,0.5112,4.073
20.333,0.4176,0.5112,2.863
20.367,0.4176,0.5112,3.249
20.4,0.4176,0.5112,4.315
20.433,0.4176,0.5112,3.294
20.467,0.4176,0.5112,3.772
20.5,0.4176,0.5112,3.804
20.533,0.4176,0.5112,3.239
20.567,0.4176,0.5112,2.633
20.6,0.4176,0.5112,3.391
20.633,0.4176,0.5112,3.899
20.667,0.4176,0.5112,3.365
20.7,0.4176,0.5112,2.941
20.733,0.4176,0.5112,3.175
20.767,0.4176,0.5112,3.896
20.8,0.4176,0.5112,3.892
20.833,0.4176,0.5112,3.261
20.867,0.4176,0.5112,3.819
20.9,0.4176,0.5112,3.441
20.933,0.4176,0.5112,3.612
20.967,0.4176,0.5112,3.385
21.0,0.4176,0.5112,4.024
21.033,0.4176,0.5112,3.773
21.067,0.4176,0.5112,3.22
21.1,0.4176,0.5112,3.574
21.133,0.4176,0.5112,3.08
21.167,0.4176,0.5112,3.562
21.2,0.4176,0.5112,4.106
21.233,0.4176,0.5112,2.905
21.267,0.4176,0.5112,3.565
21.3,0.4176,0.5112,4.346
21.333,0.4176,0.5112,3.79
21.367,0.4176,0.5112,4.268
21.4,0.4176,0.5112,4.154
21.433,0.4176,0.5112,3.63
21.467,0.4176,0.5112,3.564
21.5,0.4176,0.5112,3.411
21.533,0.4176,0.5112,3.865
21.567,0.4176,0.5112,3.643
21.6,0.4176,0.5112,3.371
21.633,0.4176,0.5112,3.759
21.667,0.4176,0.5112,3.307
21.7,0.4176,0.5112,3.411
21.733,0.4176,0.5112,4.349
21.767,0.4176,0.5112,2.88
21.8,0.4176,0.5112,2.691
21.833,0.4176,0.5112,2.331
21.867,0.4176,0.5112,2.991
21.9,0.4176,0.5112,3.326
21.933,0.4176,0.5112,3.597
21.967,0.4176,0.5112,3.345
22.0,0.4176,0.5112,2.842
22.033,0.4176,0.5112,3.325
22.067,0.4176,0.5112,3.525
22.1,0.4176,0.5112,4.197
22.133,0.4176,0.5112,4.184
22.167,0.4176,0.5112,3.933
22.2,0.4176,0.5112,3.443
22.233,0.4176,0.5112,3.69
22.267,0.4176,0.5112,3.126
22.3,0.4176,0.5112,3.782
22.333,0.4176,0.5112,2.279
22.367,0.4176,0.5112,3.709
22.4,0.4176,0.5112,3.069
22.433,0.4176,0.5112,3.869
22.467,0.4176,0.5112,3.144
22.5,0.4176,0.5112,3.343
22.533,0.4176,0.5112,3.571
22.567,0.4176,0.5112,2.952
22.6,0.4176,0.5112,3.403
22.633,0.4176,0.5112,3.345
22.667,0.4176,0.5112,3.197
22.7,0.4176,0.5112,3.558
22.733,0.4176,0.5112,3.164
22.767,0.4176,0.5112,3.76
22.8,0.4176,0.5112,3.233
22.833,0.4176,0.5112,4.045
22.867,0.4176,0.5112,3.25
22.9,0.4176,0.5112,4.532
22.933,0.4176,0.5112,3.424
22.967,0.4176,0.5112,4.508
23.0,0.4176,0.5112,3.17
23.033,0.4176,0.5112,3.696
23.067,0.4176,0.5112,3.178
23.1,0.4176,0.5112,3.858
23.133,0.4176,0.5112,3.346
23.167,0.4176,0.5112,4.128
23.2,0.4176,0.5112,3.284
23.233,0.4176,0.5112,3.214
23.267,0.4176,0.5112,2.995
23.3,0.4176,0.5112,4.027
23.333,0.4176,0.5112,3.246
23.367,0.4176,0.5112,3.682
23.4,0.4176,0.5112,3.782
23.433,0.4176,0.5112,3.403
23.467,0.4176,0.5112,3.231
23.5,0.4176,0.5112,2.83
23.533,0.4176,0.5112,3.412
23.567,0.4176,0.5112,2.591
23.6,0.4176,0.5112,3.041
23.633,0.4176,0.5112,3.634
23.667,0.4176,0.5112,3.475
23.7,0.4176,0.5112,3.498
23.733,0.4176,0.5112,3.583
23.767,0.4176,0.5112,3.387
23.8,0.4176,0.5112,3.681
23.833,0.4176,0.5112,3.985
23.867,0.4176,0.5112,4.506
23.9,0.4176,0.5112,3.133
23.933,0.4176,0.5112,3.401
23.967,0.4176,0.5112,3.248
24.0,0.4176,0.5112,4.047
24.033,0.4176,0.5112,3.313
24.067,0.4176,0.5112,3.693
24.1,0.4176,0.5112,3.753
24.133,0.4176,0.5112,4.478
24.167,0.4176,0.5112,2.506
24.2,0.4176,0.5112,4.193
24.233,0.4176,0.5112,4.52
24.267,0.4176,0.5112,3.773
24.3,0.4176,0.5112,2.656
24.333,0.4176,0.5112,3.561
24.367,0.4176,0.5112,2.821
24.4,0.4176,0.5112,3.372
24.433,0.4176,0.5112,3.21
24.467,0.4176,0.5112,3.892
24.5,0.4176,0.5112,2.872
24.533,0.4176,0.5112,3.12
24.567,0.4176,0.5112,4.568
24.6,0.4176,0.5112,3.107
24.633,0.4176,0.5112,2.936
24.667,0.4176,0.5112,3.418
24.7,0.4176,0.5112,3.582
24.733,0.4176,0.5112,3.354
24.767,0.4176,0.5112,3.609
24.8,0.4176,0.5112,4.017
24.833,0.4176,0.5112,3.726
24.867,0.4176,0.5112,3.185
24.9,0.4176,0.5112,3.782
24.933,0.4176,0.5112,3.922
24.967,0.4176,0.5112,3.798
25.0,0.4176,0.5112,4.008
25.033,0.4176,0.5112,3.472
25.067,0.4176,0.5112,3.469
25.1,0.4176,0.5112,3.737
25.133,0.4176,0.5112,3.577
25.167,0.4176,0.5112,3.32
25.2,0.4176,0.5112,3.338
25.233,0.4176,0.5112,3.066
25.267,0.4176,0.5112,4.234
25.3,0.4176,0.5112,3.6
25.333,0.4176,0.5112,3.664
25.367,0.4176,0.5112,4.078
25.4,0.4176,0.5112,3.237
25.433,0.4176,0.5112,3.65
25.467,0.4176,0.5112,3.567
25.5,0.4176,0.5112,3.529
25.533,0.4176,0.5112,3.177
25.567,0.4176,0.5112,3.746
25.6,0.4176,0.5112,3.493
25.633,0.4176,0.5112,3.414
25.667,0.4176,0.5112,3.445
25.7,0.4176,0.5112,3.216
25.733,0.4176,0.5112,3.573
25.767,0.4176,0.5112,3.177
25.8,0.4176,0.5112,3.435
25.833,0.4176,0.5112,3.287
25.867,0.4176,0.5112,2.387
25.9,0.4176,0.5112,3.65
25.933,0.4176,0.5112,3.062
25.967,0.4176,0.5112,3.278
26.0,0.4176,0.5112,3.849
